ticker,event_date,momentum_pct,filtered_dirname,quote_data_file,status,error,filtered_row_count,filtered_distinct_sip_ts,filtered_dedup_ratio,quote_data_row_count,coverage_ratio,filtered_min_sip_ts,filtered_max_sip_ts,quote_data_min_ts,quote_data_max_ts,span_ratio
LNKS,2024-12-17,47.17,LNKS_2024-12-17_47.17,LNKS_quotes_2024_12_17.parquet,OK,,11857,11857,1.0,1644,0.13865227291895083,1733993940078700562,1734740643664073293,1734425940016338877,1734482744748234602,0.07607400447577851
BZFD,2023-05-03,57.68,BZFD_2023-05-03_57.68,BZFD_quotes_2023_05_03.parquet,OK,,36488,36488,1.0,13019,0.35680223635167724,1682668740172624978,1683590342228574886,1683100740029565384,1683158372493708656,0.06253508634360568
ASNS,2024-06-28,84.47,ASNS_2024-06-28_84.47,ASNS_quotes_2024_06_28.parquet,OK,,157643,157643,1.0,120946,0.7672145290307848,1719302340179356120,1720039975956757996,1719561540104735098,1719619199597022064,0.07816797131242208
INHD,2024-06-06,38.83,INHD_2024-06-06_38.83,INHD_quotes_2024_06_06.parquet,OK,,8454,8454,1.0,3533,0.41790868228057726,1717401540114515041,1718150054314236220,1717660740037929478,1717718368188957133,0.07699005716808238
MNY,2024-02-20,64.76,MNY_2024-02-20_64.76,MNY_quotes_2024_02_20.parquet,OK,,90672,90672,1.0,47479,0.5236346391388742,1707901140152550828,1708734794077475862,1708419540089782101,1708476940658628125,0.06885419372455509
SNTG,2024-01-09,118.78,SNTG_2024-01-09_118.78,SNTG_quotes_2024_01_09.parquet,OK,,86253,86253,1.0,77298,0.8961775242600257,1704358740008621357,1705107524241352092,1704790740025927410,1704848355262308469,0.07694504486418266
QUBT,2024-12-20,31.31,QUBT_2024-12-20_31.31,QUBT_quotes_2024_12_20.parquet,OK,,2782435,2782435,1.0,406043,0.14593081239993028,1734425940135417163,1735261198330121809,1734685140091933794,1734742794590250312,0.06902595949615926
OCGN,2021-02-04,31.32,OCGN_2021-02-04_31.32,OCGN_quotes_2021_02_04.parquet,OK,,3441105,3441105,1.0,107578,0.03126263220680566,1612170000063565601,1612918791647063616,1612429200070343797,1612486738998069701,0.07684238043529844
LOOP,2024-12-13,57.72,LOOP_2024-12-13_57.72,LOOP_quotes_2024_12_13.parquet,OK,,253843,253843,1.0,223874,0.8819388362097832,1733821140030547770,1734569952268727151,1734080340072448171,1734137998413310956,0.07699973093785456
NRXP,2021-07-19,75.23,NRXP_2021-07-19_75.23,NRXP_quotes_2021_07_19.parquet,OK,,406402,406402,1.0,148900,0.3663859921949203,1626249600047048362,1626998392449427232,1626681600059471550,1626739191665731172,0.07691264772005807
BYSI,2024-03-06,37.93,BYSI_2024-03-06_37.93,BYSI_quotes_2024_03_06.parquet,OK,,21708,21708,1.0,6046,0.2785148332412014,1709283540032652027,1710196203588830119,1709715540067993573,1709772342816483006,0.06223843179112198
OSS,2021-03-01,47.29,OSS_2021-03-01_47.29,OSS_quotes_2021_03_01.parquet,OK,,61547,61547,1.0,17188,0.2792662518075617,1614157200079221402,1614905274952375069,1614589200158006745,1614646683844526455,0.07684215655763899
CGTX,2022-11-30,41.53,CGTX_2022-11-30_41.53,CGTX_quotes_2022_11_30.parquet,OK,,23206,23206,1.0,3172,0.13668878738257348,1669377626119101636,1670287707008553143,1669798800014042570,1669856396053547181,0.06328672557812232
OM,2022-11-09,43.77,OM_2022-11-09_43.77,OM_quotes_2022_11_09.parquet,OK,,139847,139847,1.0,25443,0.1819345427502914,1667548800035493437,1668559729616971380,1667991394880738362,1668041990444276963,0.05004855379207728
NVVEW,2021-04-12,41.18,NVVEW_2021-04-12_41.18,NVVEW_quotes_2021_04_12.parquet,OK,,3656,3656,1.0,315,0.08615973741794311,1617793235351994589,1618528629698559695,1618231585004620676,1618268916870979284,0.05076441848238077
AIHS,2020-09-25,54.39,AIHS_2020-09-25_54.39,AIHS_quotes_2020_09_25.parquet,OK,,82439,82439,1.0,46825,0.5679957301762515,1600761600041592686,1601506124083646080,1601020800041299293,1601078395227299139,0.07735839643404763
MDIA,2020-06-24,38.78,MDIA_2020-06-24_38.78,MDIA_quotes_2020_06_24.parquet,OK,,8375,8375,1.0,1361,0.16250746268656716,1592553600069335476,1593473482758245682,1592985600139893465,1593043175277028234,0.06258965173372143
WORX,2022-07-06,75.81,WORX_2022-07-06_75.81,WORX_quotes_2022_07_06.parquet,OK,,28536,28536,1.0,23557,0.8255186431174657,1656576000016096603,1657582887721091238,1657095402324423818,1657151940702419718,0.05615162218730365
CPS,2020-04-29,34.62,CPS_2020-04-29_34.62,CPS_quotes_2020_04_29.parquet,OK,,72067,71055,0.9859575117598901,28325,0.3930370349813368,1587726014733691049,1588627652497770048,1588071620125164158,1588204800092168047,0.14770894954686054
RNXT,2024-11-22,30.57,RNXT_2024-11-22_30.57,RNXT_quotes_2024_11_22.parquet,OK,,3626,3626,1.0,747,0.20601213458356316,1732006740037507832,1732747421930135070,1732265940189446106,1732320818915736228,0.074092166740386
ABVC,2021-09-28,35.86,ABVC_2021-09-28_35.86,ABVC_quotes_2021_09_28.parquet,OK,,13285,13285,1.0,5792,0.4359804290553256,1632384000048003064,1633119005491271747,1632816000045685273,1632871488181171749,0.07549350279599519
WORX,2021-07-13,80.45,WORX_2021-07-13_80.45,WORX_quotes_2021_07_13.parquet,OK,,314999,314999,1.0,201484,0.6396337766151639,1625731200003483802,1626479964861048316,1626163200003118422,1626220793209908765,0.07691761466700611
ZEO,2024-03-15,36.92,ZEO_2024-03-15_36.92,ZEO_quotes_2024_03_15.parquet,OK,,9041,9041,1.0,7294,0.8067691627032408,1710403140017519423,1710970970514091392,1710489540127947358,1710547029867357159,0.10124454349822778
CELZ,2024-10-09,37.38,CELZ_2024-10-09_37.38,CELZ_quotes_2024_10_09.parquet,OK,,2588,2588,1.0,854,0.32998454404945904,1728028740093780120,1729036726831724018,1728460740127713604,1728518109957818334,0.05691526281561361
CNTB,2024-04-01,41.38,CNTB_2024-04-01_41.38,CNTB_quotes_2024_04_01.parquet,OK,,8721,8721,1.0,1823,0.20903566104804494,1711526340049616337,1712274591115635060,1711958340021208877,1712015963662751939,0.07701110517578617
CBRL,2020-03-24,31.13,CBRL_2020-03-24_31.13,CBRL_quotes_2020_03_24.parquet,OK,,212987,212987,1.0,75026,0.3522562409912342,1584604800059037963,1585349675924490685,1584961200076222262,1585093693336860216,0.17787294069116738
MTR,2020-07-22,33.39,MTR_2020-07-22_33.39,MTR_quotes_2020_07_22.parquet,OK,,1691,1676,0.9911295091661738,1116,0.6599645180366647,1594983649711587584,1595890944540362496,1595338816043617280,1595462400159815680,0.13621163956734025
SAIL,2021-11-10,31.45,SAIL_2021-11-10_31.45,SAIL_quotes_2021_11_10.parquet,OK,,124691,123162,0.9877376875636573,50462,0.40469640952434416,1636109100237312256,1637096906022539264,1636454706198645248,1636592400978251264,0.13939458713979117
TZOO,2023-10-24,30.48,TZOO_2023-10-24_30.48,TZOO_quotes_2023_10_24.parquet,OK,,18230,18230,1.0,4059,0.22265496434448712,1697702340090943762,1698438425871178133,1698134340100237576,1698189610318907488,0.07508665450963319
BRNS,2024-04-04,42.92,BRNS_2024-04-04_42.92,BRNS_quotes_2024_04_04.parquet,OK,,1958,1958,1.0,721,0.3682328907048008,1711958340029998815,1712700058650561302,1712217540039933445,1712274866497738912,0.07728868632419275
POAI,2023-04-14,41.63,POAI_2023-04-14_41.63,POAI_quotes_2023_04_14.parquet,OK,,50445,50445,1.0,25354,0.5026067994845872,1681199940110354694,1681948788136967700,1681459140134362892,1681516795472472491,0.07699204118941273
ASRT,2020-05-11,69.11,ASRT_2020-05-11_69.11,ASRT_quotes_2020_05_11.parquet,OK,,47173,47173,1.0,16050,0.3402369999788014,1588752000030082853,1589500168419562187,1589184000030758362,1589241418770673500,0.07674574430376148
HSCS,2024-05-16,50.17,HSCS_2024-05-16_50.17,HSCS_quotes_2024_05_16.parquet,OK,,40521,40518,0.9999259643147997,13770,0.3398237950692234,1715587140020518896,1716328232103869322,1715846340071098139,1715903400000301442,0.07699438502343597
STG,2022-12-02,50.11,STG_2022-12-02_50.11,STG_quotes_2022_12_02.parquet,OK,,4750,4708,0.9911578947368421,1504,0.31663157894736843,1669717123534519808,1670446801034075904,1669990286171548416,1670029200079879168,0.05333028406991517
OCUL,2020-03-04,37.00,OCUL_2020-03-04_37.00,OCUL_quotes_2020_03_04.parquet,OK,,129173,129173,1.0,55397,0.4288589720762079,1582880400048907615,1583796809551847990,1583236800109838898,1583369988205363388,0.1453368773426564
ORMP,2022-07-08,54.93,ORMP_2022-07-08_54.93,ORMP_quotes_2022_07_08.parquet,OK,,335436,335436,1.0,76205,0.22718193634553238,1657008000030261750,1657756753634948985,1657267202013751338,1657324424581107949,0.07642376210063613
PMT,2020-03-19,44.37,PMT_2020-03-19_44.37,PMT_quotes_2020_03_19.parquet,OK,,264659,254434,0.9613653796016761,71798,0.27128493646541396,1584356404403574178,1585094400032722132,1584529200175492063,1584662400079024886,0.18048874311980373
NCPL,2022-12-13,133.09,NCPL_2022-12-13_133.09,NCPL_quotes_2022_12_13.parquet,OK,,72885,72885,1.0,58632,0.8044453591273925,1670509799375957781,1671234771520177193,1670922000008951355,1670979599019047022,0.0794499630846985
XCUR,2024-06-03,92.46,XCUR_2024-06-03_92.46,XCUR_quotes_2024_06_03.parquet,OK,,16637,16637,1.0,8330,0.5006912303900943,1716969540023366001,1717718359811249985,1717401540097811612,1717459199370560120,0.07700019908854393
BLIN,2020-04-16,56.81,BLIN_2020-04-16_56.81,BLIN_quotes_2020_04_16.parquet,OK,,8767,8767,1.0,5542,0.6321432645146572,1586764800039292191,1587513123931956548,1587024000040108617,1587081577257178693,0.07694157253896595
ARQQW,2024-12-23,62.79,ARQQW_2024-12-23_62.79,ARQQW_quotes_2024_12_23.parquet,OK,,14722,14722,1.0,2116,0.14373047140334194,1734512340096897201,1735345453388601349,1734944340064556435,1735001998076044845,0.06920788812583882
ERNA,2022-12-07,41.93,ERNA_2022-12-07_41.93,ERNA_quotes_2022_12_07.parquet,OK,,12706,12706,1.0,6501,0.5116480402959231,1669971600006114434,1670890611003090494,1670403600006354141,1670461154690741315,0.06262676352791596
CSTL,2023-07-07,57.83,CSTL_2023-07-07_57.83,CSTL_quotes_2023_07_07.parquet,OK,,195652,195652,1.0,81110,0.41456259072230284,1688371140067293247,1689206122000791221,1688716740050001252,1688774331099422038,0.06897280900380791
FUN,2020-03-25,31.59,FUN_2020-03-25_31.59,FUN_quotes_2020_03_25.parquet,OK,,85583,84276,0.9847282754752696,18016,0.21050909643270277,1584699335818537837,1585612800098672406,1585134000293473610,1585180800068893950,0.05123328458278149
ANY,2020-05-05,38.93,ANY_2020-05-05_38.93,ANY_quotes_2020_05_05.parquet,OK,,7109,7109,1.0,3103,0.4364889576593051,1588233600052345941,1588980895679784276,1588665600058603829,1588716015555645827,0.0674639261771382
WKEY,2024-08-13,37.71,WKEY_2024-08-13_37.71,WKEY_quotes_2024_08_13.parquet,OK,,13141,13141,1.0,8177,0.6222509702457956,1723103940082341483,1723850889286519562,1723535940030106689,1723593586886980104,0.07717640845048883
BGLC,2023-08-17,126.39,BGLC_2023-08-17_126.39,BGLC_quotes_2023_08_17.parquet,OK,,91097,91097,1.0,48501,0.5324105074810367,1691999940015381054,1692748798044626199,1692259140094828604,1692316794121544831,0.07698926160188564
NUVL,2022-10-28,83.77,NUVL_2022-10-28_83.77,NUVL_quotes_2022_10_28.parquet,OK,,68146,68146,1.0,27023,0.39654565198250813,1666692228942326329,1667422920041552690,1666866247890119361,1667001593017843099,0.18522892624125067
MKDW,2024-09-16,30.61,MKDW_2024-09-16_30.61,MKDW_quotes_2024_09_16.parquet,OK,,5980,5980,1.0,1795,0.3001672240802676,1726041540041801036,1726790198826735054,1726473540104683401,1726530985581806037,0.0767311868619813
PRCH,2024-11-08,63.91,PRCH_2024-11-08_63.91,PRCH_quotes_2024_11_08.parquet,OK,,426309,426309,1.0,163108,0.38260510568625106,1730797140053841471,1731628905518546714,1731056340091193229,1731113990708281842,0.0693111454309334
ALLR,2024-12-19,38.13,ALLR_2024-12-19_38.13,ALLR_quotes_2024_12_19.parquet,OK,,24001,24001,1.0,8698,0.3624015666013916,1734339540080643390,1735077559120753006,1734598740069284812,1734656284715406288,0.07797176359153152
VUZI,2020-05-22,32.53,VUZI_2020-05-22_32.53,VUZI_quotes_2020_05_22.parquet,OK,,51537,51537,1.0,17616,0.3418126782699808,1589875200038932312,1590699121207503693,1590134400039221495,1590191992247998387,0.0699001445450815
ASTC,2020-03-25,591.96,ASTC_2020-03-25_591.96,ASTC_quotes_2020_03_25.parquet,OK,,109211,109211,1.0,57780,0.5290675847671023,1584691200041772050,1585612757484913314,1585047600166166334,1585180789464623203,0.14452631189529944
MEGL,2023-01-05,121.37,MEGL_2023-01-05_121.37,MEGL_quotes_2023_01_05.parquet,OK,,142643,142643,1.0,46429,0.3254909108754022,1672390800010433085,1673393033055040283,1672909200009165356,1672966794507133014,0.05746617343896382
HSCS,2023-02-03,178.17,HSCS_2023-02-03_178.17,HSCS_quotes_2023_02_03.parquet,OK,,148040,148040,1.0,104377,0.7050594433936774,1675155600029961186,1675894725908127926,1675414800030528541,1675472385596761323,0.07791036403110652
RUM,2024-12-26,37.07,RUM_2024-12-26_37.07,RUM_quotes_2024_12_26.parquet,OK,,1166282,1166282,1.0,245312,0.21033677961247793,1734685140093173500,1735693140515681478,1735203540039408951,1735261184238451993,0.05718668142977466
NTRP,2024-12-05,41.64,NTRP_2024-12-05_41.64,NTRP_quotes_2024_12_05.parquet,OK,,4874,4874,1.0,1087,0.2230201066885515,1733129940004451708,1733872647879967331,1733389140027061264,1733434365684391439,0.06089292819034295
RMCO,2023-11-08,37.31,RMCO_2023-11-08_37.31,RMCO_quotes_2023_11_08.parquet,OK,,13022,13022,1.0,1477,0.1134234372600215,1699261140096298560,1699997572714903277,1699433940126051083,1699491501352661410,0.0781622447948944
NXL,2022-10-11,47.32,NXL_2022-10-11_47.32,NXL_quotes_2022_10_11.parquet,OK,,6203,6203,1.0,3559,0.5737546348541028,1664956801844172548,1665785024260349000,1665388800043108435,1665531833402580797,0.17269921301174837
CVV,2020-07-14,42.42,CVV_2020-07-14_42.42,CVV_quotes_2020_07_14.parquet,OK,,3190,3190,1.0,1918,0.6012539184952979,1594281600058646884,1595028677147654815,1594627200058127803,1594770718534170817,0.19210664890499726
TANH,2024-09-11,84.25,TANH_2024-09-11_84.25,TANH_quotes_2024_09_11.parquet,OK,,149672,149672,1.0,106501,0.7115626169223368,1725609540134216500,1726531121198037722,1726041540117319271,1726099197786843253,0.06256386094231538
FUTU,2022-03-16,42.36,FUTU_2022-03-16_42.36,FUTU_quotes_2022_03_16.parquet,OK,,1057750,1057750,1.0,225173,0.21287922476955803,1646989200029863055,1647907196220807226,1647417600005739503,1647475173616195834,0.06271661148954855
MLCO,2022-09-26,35.28,MLCO_2022-09-26_35.28,MLCO_quotes_2022_09_26.parquet,OK,,602994,602994,1.0,172929,0.28678394809898605,1663749962720746244,1664491574868824620,1664179200025708952,1664236799972504693,0.07766855888888925
NVAWW,2024-10-25,96.67,NVAWW_2024-10-25_96.67,NVAWW_quotes_2024_10_25.parquet,OK,,11081,11081,1.0,1454,0.1312155942604458,1729583940117878949,1730332798117680701,1729843140024523904,1729890120098256787,0.06273562377022107
OTLK,2024-03-28,35.54,OTLK_2024-03-28_35.54,OTLK_quotes_2024_03_28.parquet,OK,,92863,92863,1.0,31304,0.33709873684890646,1711353540088292028,1712101035537923047,1711612740037674442,1711670389137729759,0.0771230113625092
NUVL,2023-10-04,45.45,NUVL_2023-10-04_45.45,NUVL_quotes_2023_10_04.parquet,OK,,159274,159274,1.0,52886,0.332044150332132,1695974340094690559,1696982390657998184,1696406340128157824,1696463991150507527,0.05719060575745122
EQS,2020-12-11,68.98,EQS_2020-12-11_68.98,EQS_quotes_2020_12_11.parquet,OK,,3685,3660,0.9932157394843962,1979,0.5370420624151967,1607437800956651520,1608158374736002048,1607681667396698624,1607734800243933696,0.07373685909437619
TH,2020-05-28,35.45,TH_2020-05-28_35.45,TH_quotes_2020_05_28.parquet,OK,,11543,11543,1.0,2984,0.25851165208351384,1590145200143913293,1591128006316576906,1590663631629993561,1590706333512234727,0.04344893574023335
OMI,2020-09-24,60.70,OMI_2020-09-24_60.70,OMI_quotes_2020_09_24.parquet,OK,,190782,186373,0.9768898533404619,68942,0.36136532796595067,1600686000087712512,1601424000225952256,1600945200089214464,1600992000179943680,0.06341474520701607
FBLG,2024-09-09,33.97,FBLG_2024-09-09_33.97,FBLG_quotes_2024_09_09.parquet,OK,,88425,88425,1.0,3840,0.04342663273960984,1725436740111683351,1726185559701104352,1725868740081099379,1725924578069042779,0.07456801175110123
PPSI,2020-06-19,53.33,PPSI_2020-06-19_53.33,PPSI_quotes_2020_06_19.parquet,OK,,7976,7976,1.0,3730,0.4676529588766299,1592294400044645752,1593036001914667905,1592553600044726621,1592602894433888611,0.06647015218626334
CYD,2024-12-26,31.77,CYD_2024-12-26_31.77,CYD_quotes_2024_12_26.parquet,OK,,14724,14432,0.9801684324911709,5419,0.3680385764737843,1734685140014096128,1735689776850452480,1735203540026316544,1735257061780967936,0.05327472845362346
MGNX,2020-05-06,259.74,MGNX_2020-05-06_259.74,MGNX_quotes_2020_05_06.parquet,OK,,579279,579279,1.0,327149,0.5647520452148274,1588320000052024290,1589241592134325871,1501073956402065657,1588809590767648010,95.20007392692835
CAPR,2020-04-08,56.78,CAPR_2020-04-08_56.78,CAPR_quotes_2020_04_08.parquet,OK,,44782,44782,1.0,14190,0.31686838461882005,1585900800055314460,1586819999088231654,1586332800055561157,1586390394756971953,0.06265748695145158
LIXT,2023-02-07,233.00,LIXT_2023-02-07_233.00,LIXT_quotes_2023_02_07.parquet,OK,,55448,55448,1.0,31678,0.5713100562689367,1675328400024692147,1676077191718614645,1675760400024748515,1675817997844060963,0.07692101792786384
BTAI,2020-01-03,46.25,BTAI_2020-01-03_46.25,BTAI_quotes_2020_01_03.parquet,OK,,36426,36426,1.0,10368,0.28463185636633176,1577696400056898254,1578520787517997565,1578042000055913005,1578099469859852893,0.06971212767265127
MDRR,2021-03-11,40.00,MDRR_2021-03-11_40.00,MDRR_quotes_2021_03_11.parquet,OK,,36724,36724,1.0,15296,0.4165123624877464,1615194005409742842,1615939164015249957,1615453200439793051,1615510792904190019,0.07728886705639487
HKD,2022-07-18,81.99,HKD_2022-07-18_81.99,HKD_quotes_2022_07_18.parquet,OK,,26099,25880,0.9916088739032147,4353,0.16678799954021226,1657897352476062720,1658435840727865600,1658131250829498368,1658188772795930368,0.10682120963533406
AUPH,2021-01-25,37.95,AUPH_2021-01-25_37.95,AUPH_quotes_2021_01_25.parquet,OK,,632548,632548,1.0,165778,0.26207971568956034,1611133200047593084,1611881990789064959,1611576600004569951,1611622798442605115,0.061697394848062824
SOUN,2023-01-27,54.19,SOUN_2023-01-27_54.19,SOUN_quotes_2023_01_27.parquet,OK,,165841,165841,1.0,45379,0.27362956084442325,1674550800038542127,1675299013379280576,1674810000037313026,1674867597754180628,0.07698033933845118
ELTK,2020-10-16,47.32,ELTK_2020-10-16_47.32,ELTK_quotes_2020_10_16.parquet,OK,,5051,5051,1.0,3442,0.6814492179766383,1602576000015978563,1603324518599244096,1602835200016574564,1602892361479018356,0.0763661233291175
LUNR,2024-02-20,64.62,LUNR_2024-02-20_64.62,LUNR_quotes_2024_02_20.parquet,OK,,1485128,1485128,1.0,367708,0.2475934734245129,1707901140153013919,1708736399735908959,1708419540090193855,1708477199000479484,0.06903112692916509
AUR,2021-11-19,57.26,AUR_2021-11-19_57.26,AUR_quotes_2021_11_19.parquet,OK,,278274,278274,1.0,41075031,147.6064274779534,1637053200104590256,1637801953928719934,1636012800093095189,1768438605999924366,176.86160876808304
DLPN,2020-06-04,178.43,DLPN_2020-06-04_178.43,DLPN_quotes_2020_06_04.parquet,OK,,79923,79923,1.0,49428,0.6184452535565482,1590998400056213080,1591746733394104090,1591257600058706740,1591315064903951170,0.07679043861172918
SOS,2024-11-27,123.17,SOS_2024-11-27_123.17,SOS_quotes_2024_11_27.parquet,OK,,31130,30866,0.9915194346289753,15039,0.48310311596530675,1732257004441063936,1733274000125496576,1732689000121737216,1732755600116089344,0.06548699799968444
GROV,2023-04-04,39.50,GROV_2023-04-04_39.50,GROV_quotes_2023_04_04.parquet,OK,,14017,13774,0.9826639081115788,8898,0.6348005992723121,1680163140029224192,1680825040958708224,1680586200182074624,1680652796582664704,0.10061384963153554
XCUR,2022-12-22,44.14,XCUR_2022-12-22_44.14,XCUR_quotes_2022_12_22.parquet,OK,,30457,30457,1.0,8316,0.2730406803033785,1671440400062708831,1672268340035690619,1671699600015131704,1671756656397222179,0.06891367001521746
BTAI,2024-12-09,36.49,BTAI_2024-12-09_36.49,BTAI_quotes_2024_12_09.parquet,OK,,46854,46854,1.0,10479,0.22365219618389037,1733302740016194407,1734051201264145831,1733734740080138937,1733792051117315062,0.07657181628706654
WORX,2023-09-01,47.51,WORX_2023-09-01_47.51,WORX_quotes_2023_09_01.parquet,OK,,5792,5792,1.0,2729,0.4711671270718232,1693295940081703324,1694130798987335611,1693555140024379949,1693612516626160356,0.06872610616395398
CHNR,2020-06-12,533.12,CHNR_2020-06-12_533.12,CHNR_quotes_2020_06_12.parquet,OK,,79136,79136,1.0,59520,0.7521229276182774,1591689600072016661,1592438374135881644,1577091600064589171,1592006329363824565,19.91886474038553
TRIB,2024-01-31,44.86,TRIB_2024-01-31_44.86,TRIB_quotes_2024_01_31.parquet,OK,,38102,38102,1.0,26634,0.6990184242296992,1706259540113235196,1707178379647409840,1706691540042936617,1706749178140463614,0.06272923114782054
SKIL,2024-04-24,55.87,SKIL_2024-04-24_55.87,SKIL_quotes_2024_04_24.parquet,OK,,10871,10763,0.990065311378898,4016,0.36942323613283046,1713513540076558336,1714424468289686016,1713859140085633024,1714003092138501632,0.15802787837073062
SNOA,2024-05-16,80.00,SNOA_2024-05-16_80.00,SNOA_quotes_2024_05_16.parquet,OK,,36925,36925,1.0,8119,0.21987813134732567,1715587140045409260,1716335081550528951,1715846340015176630,1715903995467698568,0.07708551020004105
ISPOW,2022-03-01,39.89,ISPOW_2022-03-01_39.89,ISPOW_quotes_2022_03_01.parquet,OK,,22029,22029,1.0,1522,0.06909074401924735,1645693200050068721,1646440109379328881,1646125200045640747,1646180591753043308,0.07416122042206708
CCL,2020-03-24,39.00,CCL_2020-03-24_39.00,CCL_quotes_2020_03_24.parquet,OK,,2929900,2717377,0.9274640772722619,272493,0.09300419809549813,1584604877104824849,1585353600104026194,1585036839061922354,1585094400102448250,0.07687895334762758
EVGO,2021-11-08,44.29,EVGO_2021-11-08_44.29,EVGO_quotes_2021_11_08.parquet,OK,,887699,887699,1.0,166667,0.18775170412493425,1635926400089526245,1636765180854624687,1636362000085744215,1636419582447788980,0.06865007453766175
CAPR,2020-04-29,359.75,CAPR_2020-04-29_359.75,CAPR_quotes_2020_04_29.parquet,OK,,778512,778512,1.0,577243,0.7414696241034178,1587715200056715926,1588636798790829565,1588147200058044988,1588204799501648267,0.06249948211862086
MSGM,2023-05-02,31.97,MSGM_2023-05-02_31.97,MSGM_quotes_2023_05_02.parquet,OK,,11598,11598,1.0,4847,0.4179168822210726,1682582340048460137,1683330525819942855,1683014340072744946,1683066138339756302,0.0692318258187465
DRUG,2022-08-26,43.94,DRUG_2022-08-26_43.94,DRUG_quotes_2022_08_26.parquet,OK,,644945,644945,1.0,177134,0.27464977633751714,1661241600019406920,1661990095159494446,1661500800019377037,1661558398601511060,0.07695251318169902
VIVK,2022-06-16,105.65,VIVK_2022-06-16_105.65,VIVK_quotes_2022_06_16.parquet,OK,,42924,42924,1.0,32322,0.7530053117137265,1655107200175787954,1655941167607508629,1655366400019352350,1655423799458952432,0.06882695584604927
KSCP,2023-06-28,63.48,KSCP_2023-06-28_63.48,KSCP_quotes_2023_06_28.parquet,OK,,44486,44486,1.0,14696,0.3303511217012094,1687507140062704389,1688417878479019282,1687939140011387956,1687996798303407123,0.06330938827909431
NEON,2024-09-17,35.37,NEON_2024-09-17_35.37,NEON_quotes_2024_09_17.parquet,OK,,265411,265411,1.0,51418,0.19372972484184905,1726127940026542910,1726876005412321184,1726559940155556075,1726617598392330918,0.07707646667123408
CLPT,2020-07-17,30.21,CLPT_2020-07-17_30.21,CLPT_quotes_2020_07_17.parquet,OK,,2890,2890,1.0,1536,0.5314878892733564,1594724410929531860,1595458488751647628,1594897225630693758,1595029443676411060,0.18011448069119096
SOPA,2021-12-22,74.98,SOPA_2021-12-22_74.98,SOPA_quotes_2021_12_22.parquet,OK,,1001460,1001460,1.0,270180,0.2697861122760769,1639731600091809288,1640739495648976556,1640163600093137662,1640221199367064382,0.05714805816646829
DTST,2021-07-07,79.70,DTST_2021-07-07_79.70,DTST_quotes_2021_07_07.parquet,OK,,142145,142145,1.0,77347,0.5441415456048402,1625126400031307341,1626123503104933740,1625644800028533828,1625702342490257383,0.0577096423083692
TLS,2022-11-11,43.27,TLS_2022-11-11_43.27,TLS_quotes_2022_11_11.parquet,OK,,90214,90214,1.0,50765,0.5627175382978252,1667908848981331410,1668646782677483126,1668070826360345767,1668214790177358904,0.1950904502178183
LXU,2020-10-08,39.39,LXU_2020-10-08_39.39,LXU_quotes_2020_10_08.parquet,OK,,11197,11059,0.9876752701616505,3722,0.3324104670893989,1601895600034964224,1602717830598176256,1602154800035188480,1602201600026634752,0.056918331110739184
OCC,2024-12-23,233.33,OCC_2024-12-23_233.33,OCC_quotes_2024_12_23.parquet,OK,,73546,73546,1.0,63003,0.856647540314905,1734512340031712295,1735342150587675666,1734944340220647346,1735001982190856307,0.069464011749093
LASE,2022-10-11,76.47,LASE_2022-10-11_76.47,LASE_quotes_2022_10_11.parquet,OK,,516188,516188,1.0,224435,0.4347931373840539,1664956800025311430,1665791979941630254,1665475200022837331,1665532630075895762,0.06876369023762238
IDAI,2024-12-26,39.11,IDAI_2024-12-26_39.11,IDAI_quotes_2024_12_26.parquet,OK,,149755,149755,1.0,5393,0.036012153183533104,1734685140137642364,1735693020543404631,1735203540098352286,1735261198371712671,0.05720745539921242
LPCN,2023-05-11,31.36,LPCN_2023-05-11_31.36,LPCN_quotes_2023_05_11.parquet,OK,,8967,8967,1.0,3334,0.37180773948923834,1683532740053385653,1684281379294344206,1683791940046846163,1683849195398753285,0.07647922894585729
CUK,2020-03-24,36.27,CUK_2020-03-24_36.27,CUK_quotes_2020_03_24.parquet,OK,,1157377,1144956,0.9892679740482142,161281,0.13935044501489144,1584604807847565407,1585353600096332936,1585037140497075128,1585094400103134114,0.07646928257234523
INO,2020-03-09,37.40,INO_2020-03-09_37.40,INO_quotes_2020_03_09.parquet,OK,,1816759,1816759,1.0,259171,0.14265568520645833,1583312400013797789,1584057595177457571,1583740800072537998,1583798392172159034,0.07728458587706241
HLP,2023-10-18,38.19,HLP_2023-10-18_38.19,HLP_quotes_2023_10_18.parquet,OK,,13412,13412,1.0,2938,0.2190575603936773,1697183940012655804,1698098407367420968,1697615940179450137,1697673195739777589,0.06261083025993341
BEEM,2020-11-23,48.22,BEEM_2020-11-23_48.22,BEEM_quotes_2020_11_23.parquet,OK,,97678,97678,1.0,30031,0.30744896496652263,1605690000007513443,1606514390610257183,1606122000007963997,1606179484591293116,0.06972978966256843
TUSK,2021-02-17,36.31,TUSK_2021-02-17_36.31,TUSK_quotes_2021_02_17.parquet,OK,,27299,27299,1.0,8884,0.32543316605003847,1613034000086625248,1614032679332753304,1613552400093197253,1613609318992205756,0.05699417428486799
