ticker,event_date,momentum_pct,deleted_dir
MOBBW,2025-09-05,35.71,data/filtered/MOBBW_None_35.71
MOBBW,2025-09-11,38.29,data/filtered/MOBBW_None_38.29
MOBBW,2025-10-15,40.79,data/filtered/MOBBW_None_40.79
MOBBW,2025-10-17,37.59,data/filtered/MOBBW_None_37.59
MOBBW,2025-10-20,35.65,data/filtered/MOBBW_None_35.65
MOBX,2025-01-22,41.53,data/filtered/MOBX_None_41.53
MOBX,2025-07-21,56.79,data/filtered/MOBX_None_56.79
MOBX,2025-08-28,42.11,data/filtered/MOBX_None_42.11
MODD,2025-04-08,30.00,data/filtered/MODD_None_30.00
MODD,2025-09-12,42.82,data/filtered/MODD_None_42.82
MOFG,2025-10-24,39.74,data/filtered/MOFG_None_39.74
MOGO,2025-05-02,34.68,data/filtered/MOGO_None_34.68
MOGO,2025-05-13,173.93,data/filtered/MOGO_None_173.93
MOGO,2025-07-02,216.53,data/filtered/MOGO_None_216.53
MOGU,2025-09-11,224.00,data/filtered/MOGU_None_224.00
MOLN,2025-08-25,30.79,data/filtered/MOLN_None_30.79
MOVE,2025-05-13,47.98,data/filtered/MOVE_None_47.98
MOVE,2025-07-15,33.50,data/filtered/MOVE_None_33.50
MOVE,2025-08-22,30.54,data/filtered/MOVE_None_30.54
MOVE,2025-08-29,112.11,data/filtered/MOVE_None_112.11
MOVE,2025-09-03,43.17,data/filtered/MOVE_None_43.17
MPAA,2025-02-10,33.91,data/filtered/MPAA_None_33.91
MPAA,2025-08-11,32.65,data/filtered/MPAA_None_32.65
MP,2025-07-10,60.22,data/filtered/MP_None_60.22
MRAL,2025-03-24,36.48,data/filtered/MRAL_None_36.48
MRAL,2025-04-09,41.37,data/filtered/MRAL_None_41.37
MRAL,2025-04-22,30.41,data/filtered/MRAL_None_30.41
MRAL,2025-09-29,32.12,data/filtered/MRAL_None_32.12
MRKR,2025-03-05,51.45,data/filtered/MRKR_None_51.45
MRKR,2025-03-10,32.67,data/filtered/MRKR_None_32.67
MRKR,2025-05-30,50.40,data/filtered/MRKR_None_50.40
MRKR,2025-07-17,154.38,data/filtered/MRKR_None_154.38
MRM,2025-04-09,100.35,data/filtered/MRM_None_100.35
MRM,2025-04-10,56.25,data/filtered/MRM_None_56.25
MRM,2025-05-20,75.94,data/filtered/MRM_None_75.94
MRM,2025-05-21,56.15,data/filtered/MRM_None_56.15
MRM,2025-08-08,194.16,data/filtered/MRM_None_194.16
MRM,2025-09-08,33.54,data/filtered/MRM_None_33.54
MRM,2025-09-26,206.90,data/filtered/MRM_None_206.90
MRSN,2025-01-24,32.40,data/filtered/MRSN_None_32.40
MRUS,2025-05-23,38.10,data/filtered/MRUS_None_38.10
MRUS,2025-09-29,37.26,data/filtered/MRUS_None_37.26
MRVI,2025-08-12,31.07,data/filtered/MRVI_None_31.07
MSAI,2025-01-07,66.50,data/filtered/MSAI_None_66.50
MSAI,2025-02-18,34.48,data/filtered/MSAI_None_34.48
MSAI,2025-10-23,109.21,data/filtered/MSAI_None_109.21
MSAI,2025-10-29,67.24,data/filtered/MSAI_None_67.24
MSAI,2025-10-30,63.37,data/filtered/MSAI_None_63.37
MSAI,2025-10-31,81.82,data/filtered/MSAI_None_81.82
MSC,2025-07-01,44.25,data/filtered/MSC_None_44.25
MSC,2025-08-07,41.94,data/filtered/MSC_None_41.94
MSC,2025-09-11,92.17,data/filtered/MSC_None_92.17
MSGM,2025-04-16,33.33,data/filtered/MSGM_None_33.33
MSGM,2025-04-17,176.79,data/filtered/MSGM_None_176.79
MSGY,2025-07-09,59.25,data/filtered/MSGY_None_59.25
MSGY,2025-07-18,34.65,data/filtered/MSGY_None_34.65
MSGY,2025-07-23,33.50,data/filtered/MSGY_None_33.50
MSGY,2025-09-04,48.25,data/filtered/MSGY_None_48.25
MSPR,2025-02-06,72.32,data/filtered/MSPR_None_72.32
MSPR,2025-04-11,175.78,data/filtered/MSPR_None_175.78
MSPR,2025-09-05,56.25,data/filtered/MSPR_None_56.25
MSS,2025-01-06,60.00,data/filtered/MSS_None_60.00
MSS,2025-09-08,52.70,data/filtered/MSS_None_52.70
MSS,2025-09-09,43.33,data/filtered/MSS_None_43.33
MSS,2025-09-29,314.65,data/filtered/MSS_None_314.65
MSS,2025-09-30,33.04,data/filtered/MSS_None_33.04
MSTX,2025-03-03,30.76,data/filtered/MSTX_None_30.76
MSTX,2025-03-04,32.70,data/filtered/MSTX_None_32.70
MSTX,2025-04-09,53.88,data/filtered/MSTX_None_53.88
MSW,2025-01-10,104.64,data/filtered/MSW_None_104.64
MSW,2025-02-19,34.03,data/filtered/MSW_None_34.03
MSW,2025-05-12,114.55,data/filtered/MSW_None_114.55
MSW,2025-05-13,37.61,data/filtered/MSW_None_37.61
MSW,2025-05-22,35.39,data/filtered/MSW_None_35.39
MSW,2025-06-17,51.97,data/filtered/MSW_None_51.97
MSW,2025-08-12,32.53,data/filtered/MSW_None_32.53
MSW,2025-08-20,48.65,data/filtered/MSW_None_48.65
MTC,2025-04-10,32.15,data/filtered/MTC_None_32.15
MTC,2025-08-11,35.24,data/filtered/MTC_None_35.24
MTC,2025-09-10,83.69,data/filtered/MTC_None_83.69
MTEKW,2025-01-06,47.75,data/filtered/MTEKW_None_47.75
MTEN,2025-03-14,47.70,data/filtered/MTEN_None_47.70
MTEN,2025-03-17,45.25,data/filtered/MTEN_None_45.25
MTEN,2025-04-07,34.33,data/filtered/MTEN_None_34.33
MTEN,2025-04-21,48.34,data/filtered/MTEN_None_48.34
MTEN,2025-05-06,57.46,data/filtered/MTEN_None_57.46
MTEN,2025-07-10,104.86,data/filtered/MTEN_None_104.86
MTEN,2025-07-11,31.50,data/filtered/MTEN_None_31.50
MTEN,2025-10-16,56.27,data/filtered/MTEN_None_56.27
MTEX,2025-01-29,39.07,data/filtered/MTEX_None_39.07
MTEX,2025-10-13,33.33,data/filtered/MTEX_None_33.33
MTR,2025-06-13,33.59,data/filtered/MTR_None_33.59
MTR,2025-06-18,59.69,data/filtered/MTR_None_59.69
MTVA,2025-09-15,148.58,data/filtered/MTVA_None_148.58
MULL,2025-04-09,38.53,data/filtered/MULL_None_38.53
MURA,2025-04-15,211.64,data/filtered/MURA_None_211.64
MUU,2025-04-09,39.29,data/filtered/MUU_None_39.29
MVIS,2025-02-19,36.09,data/filtered/MVIS_None_36.09
MVLL,2025-04-09,44.63,data/filtered/MVLL_None_44.63
MVST,2025-01-10,53.48,data/filtered/MVST_None_53.48
MVST,2025-04-01,38.46,data/filtered/MVST_None_38.46
MVST,2025-05-13,44.98,data/filtered/MVST_None_44.98
MWYN,2025-05-09,33.11,data/filtered/MWYN_None_33.11
MWYN,2025-05-12,33.33,data/filtered/MWYN_None_33.33
MWYN,2025-05-21,32.48,data/filtered/MWYN_None_32.48
MWYN,2025-08-01,94.44,data/filtered/MWYN_None_94.44
MWYN,2025-09-10,173.38,data/filtered/MWYN_None_173.38
MXL,2025-07-24,30.55,data/filtered/MXL_None_30.55
MYE,2025-03-06,30.29,data/filtered/MYE_None_30.29
MYGN,2025-08-06,48.58,data/filtered/MYGN_None_48.58
MYNZ,2025-01-30,30.69,data/filtered/MYNZ_None_30.69
MYSZ,2025-03-28,46.03,data/filtered/MYSZ_None_46.03
MYSZ,2025-03-31,69.83,data/filtered/MYSZ_None_69.83
NAAS,2025-02-21,81.29,data/filtered/NAAS_None_81.29
NAAS,2025-04-28,91.33,data/filtered/NAAS_None_91.33
NAKA,2025-05-27,30.30,data/filtered/NAKA_None_30.30
NAKA,2025-06-11,74.14,data/filtered/NAKA_None_74.14
NAKA,2025-08-08,35.58,data/filtered/NAKA_None_35.58
NAKA,2025-08-11,72.20,data/filtered/NAKA_None_72.20
NAKA,2025-09-05,30.18,data/filtered/NAKA_None_30.18
NAKA,2025-09-09,88.16,data/filtered/NAKA_None_88.16
NAMI,2025-03-03,49.43,data/filtered/NAMI_None_49.43
NAMI,2025-05-20,54.86,data/filtered/NAMI_None_54.86
NAMI,2025-08-27,99.03,data/filtered/NAMI_None_99.03
NAMM,2025-07-02,69.04,data/filtered/NAMM_None_69.04
NAMM,2025-08-01,46.46,data/filtered/NAMM_None_46.46
NAMM,2025-10-13,56.65,data/filtered/NAMM_None_56.65
NAOV,2025-01-06,111.31,data/filtered/NAOV_None_111.31
NAOV,2025-01-15,37.42,data/filtered/NAOV_None_37.42
NAOV,2025-01-30,74.71,data/filtered/NAOV_None_74.71
NAOV,2025-02-06,32.16,data/filtered/NAOV_None_32.16
NAOV,2025-02-14,53.26,data/filtered/NAOV_None_53.26
NAOV,2025-03-17,88.13,data/filtered/NAOV_None_88.13
NAOV,2025-03-20,62.58,data/filtered/NAOV_None_62.58
NAOV,2025-04-08,452.72,data/filtered/NAOV_None_452.72
NAOV,2025-04-14,30.28,data/filtered/NAOV_None_30.28
NAOV,2025-05-01,56.99,data/filtered/NAOV_None_56.99
NAOV,2025-05-28,33.05,data/filtered/NAOV_None_33.05
NAOV,2025-05-29,62.46,data/filtered/NAOV_None_62.46
NAOV,2025-06-11,104.06,data/filtered/NAOV_None_104.06
NAOV,2025-06-27,51.88,data/filtered/NAOV_None_51.88
NAOV,2025-09-15,168.10,data/filtered/NAOV_None_168.10
NAUT,2025-05-13,39.70,data/filtered/NAUT_None_39.70
NAUT,2025-10-21,41.44,data/filtered/NAUT_None_41.44
NA,2025-06-04,88.65,data/filtered/NA_None_88.65
NA,2025-06-09,77.42,data/filtered/NA_None_77.42
NA,2025-06-24,189.07,data/filtered/NA_None_189.07
NBIS,2025-09-09,54.04,data/filtered/NBIS_None_54.04
NBTX,2025-10-08,32.43,data/filtered/NBTX_None_32.43
NB,2025-04-14,30.58,data/filtered/NB_None_30.58
NB,2025-04-16,43.55,data/filtered/NB_None_43.55
NCEW,2025-03-20,35.87,data/filtered/NCEW_None_35.87
NCEW,2025-05-07,78.03,data/filtered/NCEW_None_78.03
NCEW,2025-06-03,57.14,data/filtered/NCEW_None_57.14
NCEW,2025-06-24,43.78,data/filtered/NCEW_None_43.78
NCEW,2025-08-26,40.57,data/filtered/NCEW_None_40.57
NCEW,2025-09-09,43.06,data/filtered/NCEW_None_43.06
NCI,2025-01-03,40.90,data/filtered/NCI_None_40.90
NCI,2025-02-25,41.67,data/filtered/NCI_None_41.67
NCI,2025-05-20,32.00,data/filtered/NCI_None_32.00
NCI,2025-06-16,32.71,data/filtered/NCI_None_32.71
NCI,2025-09-04,64.44,data/filtered/NCI_None_64.44
NCI,2025-10-27,31.84,data/filtered/NCI_None_31.84
NCNA,2025-03-27,32.53,data/filtered/NCNA_None_32.53
NCNA,2025-05-05,171.62,data/filtered/NCNA_None_171.62
NCNA,2025-05-14,47.72,data/filtered/NCNA_None_47.72
NCNA,2025-05-15,93.93,data/filtered/NCNA_None_93.93
NCNA,2025-06-03,57.63,data/filtered/NCNA_None_57.63
NCNA,2025-06-06,41.77,data/filtered/NCNA_None_41.77
NCNA,2025-06-09,91.38,data/filtered/NCNA_None_91.38
NCNA,2025-06-10,146.72,data/filtered/NCNA_None_146.72
NCNA,2025-06-11,39.37,data/filtered/NCNA_None_39.37
NCNA,2025-07-09,130.04,data/filtered/NCNA_None_130.04
NCNA,2025-09-30,35.25,data/filtered/NCNA_None_35.25
NCNA,2025-10-07,42.13,data/filtered/NCNA_None_42.13
NCPL,2025-05-30,38.08,data/filtered/NCPL_None_38.08
NCPL,2025-06-16,48.12,data/filtered/NCPL_None_48.12
NCPL,2025-06-20,48.58,data/filtered/NCPL_None_48.58
NCPL,2025-06-30,32.92,data/filtered/NCPL_None_32.92
NCRA,2025-01-14,32.51,data/filtered/NCRA_None_32.51
NCRA,2025-05-07,48.15,data/filtered/NCRA_None_48.15
NCRA,2025-05-27,45.82,data/filtered/NCRA_None_45.82
NCSM,2025-03-17,32.45,data/filtered/NCSM_None_32.45
NCT,2025-04-15,53.68,data/filtered/NCT_None_53.68
NCT,2025-04-22,32.09,data/filtered/NCT_None_32.09
NCT,2025-08-20,84.08,data/filtered/NCT_None_84.08
NCT,2025-09-16,46.15,data/filtered/NCT_None_46.15
NDLS,2025-01-24,32.10,data/filtered/NDLS_None_32.10
NDLS,2025-10-22,73.64,data/filtered/NDLS_None_73.64
NDRA,2025-04-07,73.73,data/filtered/NDRA_None_73.73
NDRA,2025-04-17,66.57,data/filtered/NDRA_None_66.57
NDRA,2025-04-29,44.19,data/filtered/NDRA_None_44.19
NDRA,2025-07-08,246.00,data/filtered/NDRA_None_246.00
NDRA,2025-10-13,52.01,data/filtered/NDRA_None_52.01
NEGG,2025-05-14,70.19,data/filtered/NEGG_None_70.19
NEGG,2025-06-05,111.62,data/filtered/NEGG_None_111.62
NEGG,2025-06-09,67.79,data/filtered/NEGG_None_67.79
NEGG,2025-06-30,35.02,data/filtered/NEGG_None_35.02
NEGG,2025-07-10,32.69,data/filtered/NEGG_None_32.69
NEGG,2025-07-11,94.92,data/filtered/NEGG_None_94.92
NEGG,2025-07-29,45.27,data/filtered/NEGG_None_45.27
NEGG,2025-07-31,54.55,data/filtered/NEGG_None_54.55
NEGG,2025-08-08,44.67,data/filtered/NEGG_None_44.67
NEGG,2025-08-13,33.69,data/filtered/NEGG_None_33.69
NEGG,2025-08-14,44.74,data/filtered/NEGG_None_44.74
NEGG,2025-08-20,30.87,data/filtered/NEGG_None_30.87
NEGG,2025-09-04,36.78,data/filtered/NEGG_None_36.78
NEGG,2025-10-24,48.47,data/filtered/NEGG_None_48.47
NEON,2025-06-13,80.18,data/filtered/NEON_None_80.18
NEON,2025-06-16,34.56,data/filtered/NEON_None_34.56
NEOVW,2025-01-30,49.19,data/filtered/NEOVW_None_49.19
NEOVW,2025-02-11,86.09,data/filtered/NEOVW_None_86.09
NEOVW,2025-04-10,60.00,data/filtered/NEOVW_None_60.00
NEOVW,2025-04-15,35.58,data/filtered/NEOVW_None_35.58
NEOVW,2025-05-27,51.58,data/filtered/NEOVW_None_51.58
NEOVW,2025-05-30,36.89,data/filtered/NEOVW_None_36.89
NEOVW,2025-08-15,50.45,data/filtered/NEOVW_None_50.45
NEOVW,2025-09-09,68.03,data/filtered/NEOVW_None_68.03
NEPH,2025-06-20,39.66,data/filtered/NEPH_None_39.66
NEPH,2025-08-08,40.84,data/filtered/NEPH_None_40.84
NERV,2025-08-15,33.70,data/filtered/NERV_None_33.70
NERV,2025-10-08,50.91,data/filtered/NERV_None_50.91
NERV,2025-10-21,368.42,data/filtered/NERV_None_368.42
NEUP,2025-01-24,259.60,data/filtered/NEUP_None_259.60
NEUP,2025-08-27,39.54,data/filtered/NEUP_None_39.54
NEUP,2025-10-03,34.29,data/filtered/NEUP_None_34.29
NEUP,2025-10-24,108.40,data/filtered/NEUP_None_108.40
NEXN,2025-03-05,30.05,data/filtered/NEXN_None_30.05
NFE,2025-04-09,30.07,data/filtered/NFE_None_30.07
NFE,2025-06-30,40.40,data/filtered/NFE_None_40.40
NFE,2025-09-16,45.29,data/filtered/NFE_None_45.29
NFE,2025-09-17,42.50,data/filtered/NFE_None_42.50
NFE,2025-09-22,31.62,data/filtered/NFE_None_31.62
NGNE,2025-02-05,31.29,data/filtered/NGNE_None_31.29
NGNE,2025-07-01,41.74,data/filtered/NGNE_None_41.74
NGVC,2025-05-09,32.64,data/filtered/NGVC_None_32.64
NINE,2025-01-21,49.15,data/filtered/NINE_None_49.15
NINE,2025-06-18,50.50,data/filtered/NINE_None_50.50
NINE,2025-06-23,50.49,data/filtered/NINE_None_50.49
NIOBW,2025-09-25,31.47,data/filtered/NIOBW_None_31.47
NIOBW,2025-10-03,45.90,data/filtered/NIOBW_None_45.90
NIOBW,2025-10-06,35.51,data/filtered/NIOBW_None_35.51
NIOBW,2025-10-13,34.06,data/filtered/NIOBW_None_34.06
NIOBW,2025-10-20,43.52,data/filtered/NIOBW_None_43.52
NIPG,2025-02-06,38.89,data/filtered/NIPG_None_38.89
NIPG,2025-03-14,64.00,data/filtered/NIPG_None_64.00
NIPG,2025-03-17,37.72,data/filtered/NIPG_None_37.72
NIPG,2025-03-20,30.91,data/filtered/NIPG_None_30.91
NITO,2025-01-03,226.17,data/filtered/NITO_None_226.17
NITO,2025-01-08,97.08,data/filtered/NITO_None_97.08
NITO,2025-01-23,90.06,data/filtered/NITO_None_90.06
NITO,2025-02-26,34.11,data/filtered/NITO_None_34.11
NITO,2025-03-07,30.00,data/filtered/NITO_None_30.00
NITO,2025-05-02,68.22,data/filtered/NITO_None_68.22
NITO,2025-05-05,196.82,data/filtered/NITO_None_196.82
NITO,2025-05-09,39.50,data/filtered/NITO_None_39.50
NITO,2025-07-24,32.79,data/filtered/NITO_None_32.79
NITO,2025-10-07,66.67,data/filtered/NITO_None_66.67
NIVF,2025-02-06,52.13,data/filtered/NIVF_None_52.13
NIVF,2025-02-12,33.17,data/filtered/NIVF_None_33.17
NIVF,2025-02-19,31.80,data/filtered/NIVF_None_31.80
NIVF,2025-03-05,52.00,data/filtered/NIVF_None_52.00
NIVF,2025-04-03,151.27,data/filtered/NIVF_None_151.27
NIVF,2025-05-02,74.55,data/filtered/NIVF_None_74.55
NIVF,2025-05-05,42.52,data/filtered/NIVF_None_42.52
NIVF,2025-05-06,40.11,data/filtered/NIVF_None_40.11
NIVF,2025-06-02,117.33,data/filtered/NIVF_None_117.33
NIVF,2025-06-03,256.40,data/filtered/NIVF_None_256.40
NIVF,2025-10-16,57.46,data/filtered/NIVF_None_57.46
NIXX,2025-02-24,39.80,data/filtered/NIXX_None_39.80
NIXX,2025-02-27,62.03,data/filtered/NIXX_None_62.03
NKTR,2025-04-11,30.23,data/filtered/NKTR_None_30.23
NKTR,2025-06-10,32.54,data/filtered/NKTR_None_32.54
NKTR,2025-06-24,190.15,data/filtered/NKTR_None_190.15
NKTR,2025-06-25,52.88,data/filtered/NKTR_None_52.88
NKTX,2025-03-27,70.80,data/filtered/NKTX_None_70.80
NMAX,2025-04-01,217.33,data/filtered/NMAX_None_217.33
NMAX,2025-04-03,43.66,data/filtered/NMAX_None_43.66
NMAX,2025-04-07,42.11,data/filtered/NMAX_None_42.11
NMG,2025-10-13,72.16,data/filtered/NMG_None_72.16
NMRA,2025-06-09,31.37,data/filtered/NMRA_None_31.37
NMRA,2025-07-09,30.86,data/filtered/NMRA_None_30.86
NMRA,2025-07-11,33.02,data/filtered/NMRA_None_33.02
NMRA,2025-10-23,49.12,data/filtered/NMRA_None_49.12
NNAVW,2025-03-05,35.18,data/filtered/NNAVW_None_35.18
NNAVW,2025-03-13,38.23,data/filtered/NNAVW_None_38.23
NNAVW,2025-03-26,37.31,data/filtered/NNAVW_None_37.31
NNAVW,2025-03-28,48.09,data/filtered/NNAVW_None_48.09
NNBR,2025-01-14,94.58,data/filtered/NNBR_None_94.58
NNE,2025-01-21,30.72,data/filtered/NNE_None_30.72
NNE,2025-05-23,35.04,data/filtered/NNE_None_35.04
NNNN,2025-06-20,60.03,data/filtered/NNNN_None_60.03
NNNN,2025-06-25,49.09,data/filtered/NNNN_None_49.09
NNNN,2025-10-03,102.09,data/filtered/NNNN_None_102.09
NOTE,2025-02-10,31.64,data/filtered/NOTE_None_31.64
NPACW,2025-06-20,31.58,data/filtered/NPACW_None_31.58
NPT,2025-10-27,52.44,data/filtered/NPT_None_52.44
NPT,2025-10-29,37.40,data/filtered/NPT_None_37.40
NPWR,2025-05-29,44.00,data/filtered/NPWR_None_44.00
NPWR,2025-06-06,39.07,data/filtered/NPWR_None_39.07
NPWR,2025-10-08,39.03,data/filtered/NPWR_None_39.03
NRDS,2025-05-07,34.75,data/filtered/NRDS_None_34.75
NRGV,2025-05-12,50.41,data/filtered/NRGV_None_50.41
NRGV,2025-07-24,37.82,data/filtered/NRGV_None_37.82
NRGV,2025-08-07,44.44,data/filtered/NRGV_None_44.44
NRSNW,2025-01-14,107.84,data/filtered/NRSNW_None_107.84
NRSNW,2025-07-31,31.58,data/filtered/NRSNW_None_31.58
NRSN,2025-09-10,69.23,data/filtered/NRSN_None_69.23
NRXP,2025-01-06,41.26,data/filtered/NRXP_None_41.26
NRXP,2025-01-07,38.18,data/filtered/NRXP_None_38.18
NRXP,2025-01-10,30.85,data/filtered/NRXP_None_30.85
NRXP,2025-01-28,34.39,data/filtered/NRXP_None_34.39
NSYS,2025-05-07,34.96,data/filtered/NSYS_None_34.96
NSYS,2025-06-23,32.00,data/filtered/NSYS_None_32.00
NTCL,2025-01-08,38.42,data/filtered/NTCL_None_38.42
NTCL,2025-01-28,36.38,data/filtered/NTCL_None_36.38
NTCL,2025-03-07,31.00,data/filtered/NTCL_None_31.00
NTCL,2025-04-04,68.57,data/filtered/NTCL_None_68.57
NTCL,2025-05-06,290.29,data/filtered/NTCL_None_290.29
NTCL,2025-05-07,56.97,data/filtered/NTCL_None_56.97
NTCL,2025-05-29,32.00,data/filtered/NTCL_None_32.00
NTCL,2025-06-10,47.14,data/filtered/NTCL_None_47.14
NTCL,2025-06-20,46.26,data/filtered/NTCL_None_46.26
NTCL,2025-07-21,30.00,data/filtered/NTCL_None_30.00
NTCL,2025-07-29,30.91,data/filtered/NTCL_None_30.91
NTCL,2025-08-11,31.50,data/filtered/NTCL_None_31.50
NTHI,2025-03-28,75.00,data/filtered/NTHI_None_75.00
NTHI,2025-04-03,49.14,data/filtered/NTHI_None_49.14
NTHI,2025-04-04,61.80,data/filtered/NTHI_None_61.80
NTHI,2025-05-08,45.19,data/filtered/NTHI_None_45.19
NTHI,2025-07-02,69.55,data/filtered/NTHI_None_69.55
NTLA,2025-09-18,31.99,data/filtered/NTLA_None_31.99
NTRBW,2025-01-22,67.44,data/filtered/NTRBW_None_67.44
NTRBW,2025-01-23,180.75,data/filtered/NTRBW_None_180.75
NTRBW,2025-01-30,45.40,data/filtered/NTRBW_None_45.40
NTRBW,2025-01-31,43.18,data/filtered/NTRBW_None_43.18
NTRBW,2025-02-04,37.64,data/filtered/NTRBW_None_37.64
NTRBW,2025-02-07,42.94,data/filtered/NTRBW_None_42.94
NTRBW,2025-02-24,179.02,data/filtered/NTRBW_None_179.02
NTRBW,2025-02-25,37.93,data/filtered/NTRBW_None_37.93
NTRBW,2025-02-26,35.06,data/filtered/NTRBW_None_35.06
NTRBW,2025-02-27,30.43,data/filtered/NTRBW_None_30.43
NTRBW,2025-03-04,46.46,data/filtered/NTRBW_None_46.46
NTRBW,2025-03-05,48.70,data/filtered/NTRBW_None_48.70
NTRBW,2025-03-06,43.54,data/filtered/NTRBW_None_43.54
NTRBW,2025-03-07,32.76,data/filtered/NTRBW_None_32.76
NTRBW,2025-03-10,52.00,data/filtered/NTRBW_None_52.00
NTRBW,2025-03-17,73.06,data/filtered/NTRBW_None_73.06
NTRBW,2025-04-30,81.03,data/filtered/NTRBW_None_81.03
NTRBW,2025-06-02,102.80,data/filtered/NTRBW_None_102.80
NTRBW,2025-07-02,154.24,data/filtered/NTRBW_None_154.24
NTRBW,2025-09-11,34.00,data/filtered/NTRBW_None_34.00
NTRBW,2025-10-02,45.04,data/filtered/NTRBW_None_45.04
NTRBW,2025-10-17,35.29,data/filtered/NTRBW_None_35.29
NTRB,2025-01-22,57.01,data/filtered/NTRB_None_57.01
NTRB,2025-01-23,60.49,data/filtered/NTRB_None_60.49
NTRB,2025-02-07,32.83,data/filtered/NTRB_None_32.83
NTRB,2025-04-30,42.78,data/filtered/NTRB_None_42.78
NTRB,2025-06-02,31.54,data/filtered/NTRB_None_31.54
NTRB,2025-07-02,45.61,data/filtered/NTRB_None_45.61
NTRP,2025-02-12,30.30,data/filtered/NTRP_None_30.30
NTRP,2025-05-02,85.80,data/filtered/NTRP_None_85.80
NTRP,2025-10-24,41.14,data/filtered/NTRP_None_41.14
NTZ,2025-08-04,34.35,data/filtered/NTZ_None_34.35
NUAIW,2025-10-20,102.53,data/filtered/NUAIW_None_102.53
NUAIW,2025-10-27,37.12,data/filtered/NUAIW_None_37.12
NUAI,2025-09-23,89.39,data/filtered/NUAI_None_89.39
NUAI,2025-09-25,56.35,data/filtered/NUAI_None_56.35
NUAI,2025-09-26,84.78,data/filtered/NUAI_None_84.78
NUAI,2025-09-29,44.29,data/filtered/NUAI_None_44.29
NUAI,2025-10-09,106.49,data/filtered/NUAI_None_106.49
NUAI,2025-10-14,48.09,data/filtered/NUAI_None_48.09
NUAI,2025-10-15,40.07,data/filtered/NUAI_None_40.07
NUAI,2025-10-17,49.52,data/filtered/NUAI_None_49.52
NUAI,2025-10-20,36.48,data/filtered/NUAI_None_36.48
NUAI,2025-10-24,56.96,data/filtered/NUAI_None_56.96
NUKK,2025-01-06,46.22,data/filtered/NUKK_None_46.22
NUKK,2025-01-15,43.16,data/filtered/NUKK_None_43.16
NUKK,2025-01-17,94.11,data/filtered/NUKK_None_94.11
NUKK,2025-02-26,34.89,data/filtered/NUKK_None_34.89
NUKK,2025-05-21,35.10,data/filtered/NUKK_None_35.10
NUKK,2025-06-13,42.57,data/filtered/NUKK_None_42.57
NUKK,2025-08-26,125.71,data/filtered/NUKK_None_125.71
NUKK,2025-08-29,58.54,data/filtered/NUKK_None_58.54
NUKK,2025-09-02,47.64,data/filtered/NUKK_None_47.64
NUKK,2025-10-13,31.85,data/filtered/NUKK_None_31.85
NUS,2025-02-14,56.39,data/filtered/NUS_None_56.39
NUTX,2025-04-01,55.20,data/filtered/NUTX_None_55.20
NUTX,2025-05-14,44.52,data/filtered/NUTX_None_44.52
NUWE,2025-01-30,47.79,data/filtered/NUWE_None_47.79
NUWE,2025-06-11,150.09,data/filtered/NUWE_None_150.09
NUWE,2025-07-16,276.36,data/filtered/NUWE_None_276.36
NUWE,2025-10-30,31.15,data/filtered/NUWE_None_31.15
NVAWW,2025-01-03,40.52,data/filtered/NVAWW_None_40.52
NVAWW,2025-04-14,38.89,data/filtered/NVAWW_None_38.89
NVAWW,2025-05-08,32.88,data/filtered/NVAWW_None_32.88
NVAWW,2025-07-30,36.36,data/filtered/NVAWW_None_36.36
NVAWW,2025-08-15,42.59,data/filtered/NVAWW_None_42.59
NVAWW,2025-08-25,34.22,data/filtered/NVAWW_None_34.22
NVAWW,2025-09-09,69.62,data/filtered/NVAWW_None_69.62
NVAWW,2025-09-18,48.78,data/filtered/NVAWW_None_48.78
NVAWW,2025-09-29,33.55,data/filtered/NVAWW_None_33.55
NVAWW,2025-10-01,41.44,data/filtered/NVAWW_None_41.44
NVAWW,2025-10-06,43.75,data/filtered/NVAWW_None_43.75
NVAWW,2025-10-10,41.70,data/filtered/NVAWW_None_41.70
NVAWW,2025-10-13,45.15,data/filtered/NVAWW_None_45.15
NVAWW,2025-10-14,163.15,data/filtered/NVAWW_None_163.15
NVAWW,2025-10-16,39.61,data/filtered/NVAWW_None_39.61
NVAWW,2025-10-23,45.00,data/filtered/NVAWW_None_45.00
NVAWW,2025-10-31,64.08,data/filtered/NVAWW_None_64.08
NVAX,2025-05-19,30.46,data/filtered/NVAX_None_30.46
NVA,2025-10-13,36.01,data/filtered/NVA_None_36.01
NVA,2025-10-14,138.29,data/filtered/NVA_None_138.29
NVA,2025-10-16,39.07,data/filtered/NVA_None_39.07
NVDG,2025-04-09,37.64,data/filtered/NVDG_None_37.64
NVD,2025-01-27,36.29,data/filtered/NVD_None_36.29
NVNI,2025-01-24,293.96,data/filtered/NVNI_None_293.96
NVNI,2025-01-27,55.91,data/filtered/NVNI_None_55.91
NVNI,2025-01-28,38.57,data/filtered/NVNI_None_38.57
NVNI,2025-01-29,42.72,data/filtered/NVNI_None_42.72
NVNI,2025-02-24,61.35,data/filtered/NVNI_None_61.35
NVNI,2025-03-07,41.46,data/filtered/NVNI_None_41.46
NVNI,2025-03-14,33.58,data/filtered/NVNI_None_33.58
NVNI,2025-03-26,43.25,data/filtered/NVNI_None_43.25
NVNI,2025-03-27,40.29,data/filtered/NVNI_None_40.29
