ticker,event_date,momentum_pct,filtered_dirname,expected_quote_data_file,found_in_quote_data
THAR,2025-09-19,46.24,THAR_2025-09-19_46.24,THAR_quotes_2025_09_19.parquet,True
TIL,2025-01-07,36.08,TIL_2025-01-07_36.08,TIL_quotes_2025_01_07.parquet,True
TIL,2025-04-23,47.97,TIL_2025-04-23_47.97,TIL_quotes_2025_04_23.parquet,True
TIL,2025-05-22,62.76,TIL_2025-05-22_62.76,TIL_quotes_2025_05_22.parquet,True
TIL,2025-05-29,31.88,TIL_2025-05-29_31.88,TIL_quotes_2025_05_29.parquet,True
TIL,2025-06-02,41.93,TIL_2025-06-02_41.93,TIL_quotes_2025_06_02.parquet,True
TIVC,2025-02-12,198.55,TIVC_2025-02-12_198.55,TIVC_quotes_2025_02_12.parquet,True
TIVC,2025-02-13,31.43,TIVC_2025-02-13_31.43,TIVC_quotes_2025_02_13.parquet,True
TIVC,2025-04-02,57.93,TIVC_2025-04-02_57.93,TIVC_quotes_2025_04_02.parquet,True
TIVC,2025-04-03,78.46,TIVC_2025-04-03_78.46,TIVC_quotes_2025_04_03.parquet,True
TIVC,2025-04-09,54.85,TIVC_2025-04-09_54.85,TIVC_quotes_2025_04_09.parquet,True
TIVC,2025-04-22,278.00,TIVC_2025-04-22_278.00,TIVC_quotes_2025_04_22.parquet,True
TIVC,2025-08-15,60.00,TIVC_2025-08-15_60.00,TIVC_quotes_2025_08_15.parquet,True
TLIH,2025-07-09,37.00,TLIH_2025-07-09_37.00,TLIH_quotes_2025_07_09.parquet,True
TLIH,2025-07-22,42.42,TLIH_2025-07-22_42.42,TLIH_quotes_2025_07_22.parquet,True
TLPH,2025-09-08,94.83,TLPH_2025-09-08_94.83,TLPH_quotes_2025_09_08.parquet,True
TLRY,2025-08-12,30.39,TLRY_2025-08-12_30.39,TLRY_quotes_2025_08_12.parquet,True
TLRY,2025-08-13,31.51,TLRY_2025-08-13_31.51,TLRY_quotes_2025_08_13.parquet,True
TLRY,2025-09-29,61.74,TLRY_2025-09-29_61.74,TLRY_quotes_2025_09_29.parquet,True
TLRY,2025-10-09,34.88,TLRY_2025-10-09_34.88,TLRY_quotes_2025_10_09.parquet,True
TLSA,2025-05-06,31.15,TLSA_2025-05-06_31.15,TLSA_quotes_2025_05_06.parquet,True
TLSIW,2025-01-30,38.86,TLSIW_2025-01-30_38.86,TLSIW_quotes_2025_01_30.parquet,True
TLSIW,2025-02-03,30.20,TLSIW_2025-02-03_30.20,TLSIW_quotes_2025_02_03.parquet,True
TLSIW,2025-02-12,35.35,TLSIW_2025-02-12_35.35,TLSIW_quotes_2025_02_12.parquet,True
TLSIW,2025-04-02,30.51,TLSIW_2025-04-02_30.51,TLSIW_quotes_2025_04_02.parquet,True
TLSIW,2025-05-22,90.08,TLSIW_2025-05-22_90.08,TLSIW_quotes_2025_05_22.parquet,True
TLSIW,2025-05-28,30.34,TLSIW_2025-05-28_30.34,TLSIW_quotes_2025_05_28.parquet,True
TLSIW,2025-06-02,40.62,TLSIW_2025-06-02_40.62,TLSIW_quotes_2025_06_02.parquet,True
TLSIW,2025-06-04,64.83,TLSIW_2025-06-04_64.83,TLSIW_quotes_2025_06_04.parquet,True
TLSIW,2025-07-21,65.41,TLSIW_2025-07-21_65.41,TLSIW_quotes_2025_07_21.parquet,True
TLSIW,2025-07-22,143.90,TLSIW_2025-07-22_143.90,TLSIW_quotes_2025_07_22.parquet,True
TLSIW,2025-07-30,31.36,TLSIW_2025-07-30_31.36,TLSIW_quotes_2025_07_30.parquet,True
TLSIW,2025-09-09,41.29,TLSIW_2025-09-09_41.29,TLSIW_quotes_2025_09_09.parquet,True
TLS,2025-05-12,33.93,TLS_2025-05-12_33.93,TLS_quotes_2025_05_12.parquet,True
TLS,2025-08-11,65.13,TLS_2025-08-11_65.13,TLS_quotes_2025_08_11.parquet,True
TLS,2025-08-12,36.95,TLS_2025-08-12_36.95,TLS_quotes_2025_08_12.parquet,True
TLX,2025-02-24,55.69,TLX_2025-02-24_55.69,TLX_quotes_2025_02_24.parquet,True
TLYS,2025-05-30,35.78,TLYS_2025-05-30_35.78,TLYS_quotes_2025_05_30.parquet,True
TLYS,2025-06-02,55.94,TLYS_2025-06-02_55.94,TLYS_quotes_2025_06_02.parquet,True
TLYS,2025-06-05,40.77,TLYS_2025-06-05_40.77,TLYS_quotes_2025_06_05.parquet,True
TLYS,2025-07-01,32.61,TLYS_2025-07-01_32.61,TLYS_quotes_2025_07_01.parquet,True
TLYS,2025-07-24,36.15,TLYS_2025-07-24_36.15,TLYS_quotes_2025_07_24.parquet,True
TMCWW,2025-06-16,37.06,TMCWW_2025-06-16_37.06,TMCWW_quotes_2025_06_16.parquet,True
TMCWW,2025-06-18,41.18,TMCWW_2025-06-18_41.18,TMCWW_quotes_2025_06_18.parquet,True
TMCWW,2025-06-25,41.67,TMCWW_2025-06-25_41.67,TMCWW_quotes_2025_06_25.parquet,True
TMCWW,2025-10-07,49.67,TMCWW_2025-10-07_49.67,TMCWW_quotes_2025_10_07.parquet,True
TMCWW,2025-10-13,62.74,TMCWW_2025-10-13_62.74,TMCWW_quotes_2025_10_13.parquet,True
TMC,2025-04-14,47.18,TMC_2025-04-14_47.18,TMC_quotes_2025_04_14.parquet,True
TMC,2025-04-24,49.02,TMC_2025-04-24_49.02,TMC_quotes_2025_04_24.parquet,True
TMC,2025-06-16,30.41,TMC_2025-06-16_30.41,TMC_quotes_2025_06_16.parquet,True
TMC,2025-06-18,34.19,TMC_2025-06-18_34.19,TMC_quotes_2025_06_18.parquet,True
TNGX,2025-05-19,77.33,TNGX_2025-05-19_77.33,TNGX_quotes_2025_05_19.parquet,True
TNGX,2025-05-20,31.00,TNGX_2025-05-20_31.00,TNGX_quotes_2025_05_20.parquet,True
TNGX,2025-05-29,37.58,TNGX_2025-05-29_37.58,TNGX_quotes_2025_05_29.parquet,True
TNGX,2025-06-03,44.88,TNGX_2025-06-03_44.88,TNGX_quotes_2025_06_03.parquet,True
TNGX,2025-06-06,34.19,TNGX_2025-06-06_34.19,TNGX_quotes_2025_06_06.parquet,True
TNMG,2025-01-27,43.91,TNMG_2025-01-27_43.91,TNMG_quotes_2025_01_27.parquet,True
TNMG,2025-01-29,31.82,TNMG_2025-01-29_31.82,TNMG_quotes_2025_01_29.parquet,True
TNMG,2025-02-13,41.96,TNMG_2025-02-13_41.96,TNMG_quotes_2025_02_13.parquet,True
TNMG,2025-02-20,128.14,TNMG_2025-02-20_128.14,TNMG_quotes_2025_02_20.parquet,True
TNMG,2025-05-14,45.83,TNMG_2025-05-14_45.83,TNMG_quotes_2025_05_14.parquet,True
TNMG,2025-05-20,121.51,TNMG_2025-05-20_121.51,TNMG_quotes_2025_05_20.parquet,True
TNON,2025-03-11,60.00,TNON_2025-03-11_60.00,TNON_quotes_2025_03_11.parquet,True
TNON,2025-03-25,498.10,TNON_2025-03-25_498.10,TNON_quotes_2025_03_25.parquet,True
TNON,2025-03-27,34.71,TNON_2025-03-27_34.71,TNON_quotes_2025_03_27.parquet,True
TNON,2025-08-01,143.14,TNON_2025-08-01_143.14,TNON_quotes_2025_08_01.parquet,True
TNXP,2025-01-22,39.18,TNXP_2025-01-22_39.18,TNXP_quotes_2025_01_22.parquet,True
TNXP,2025-01-28,41.47,TNXP_2025-01-28_41.47,TNXP_quotes_2025_01_28.parquet,True
TNXP,2025-02-07,63.70,TNXP_2025-02-07_63.70,TNXP_quotes_2025_02_07.parquet,True
TNXP,2025-03-05,50.00,TNXP_2025-03-05_50.00,TNXP_quotes_2025_03_05.parquet,True
TNXP,2025-03-06,69.98,TNXP_2025-03-06_69.98,TNXP_quotes_2025_03_06.parquet,True
TNXP,2025-03-18,33.29,TNXP_2025-03-18_33.29,TNXP_quotes_2025_03_18.parquet,True
TNXP,2025-03-21,31.85,TNXP_2025-03-21_31.85,TNXP_quotes_2025_03_21.parquet,True
TNXP,2025-03-24,64.26,TNXP_2025-03-24_64.26,TNXP_quotes_2025_03_24.parquet,True
TNXP,2025-05-16,30.73,TNXP_2025-05-16_30.73,TNXP_quotes_2025_05_16.parquet,True
TNXP,2025-05-27,30.80,TNXP_2025-05-27_30.80,TNXP_quotes_2025_05_27.parquet,True
TNXP,2025-08-12,36.09,TNXP_2025-08-12_36.09,TNXP_quotes_2025_08_12.parquet,True
TNYA,2025-02-14,30.93,TNYA_2025-02-14_30.93,TNYA_quotes_2025_02_14.parquet,True
TOI,2025-02-10,31.71,TOI_2025-02-10_31.71,TOI_quotes_2025_02_10.parquet,True
TOI,2025-02-26,46.45,TOI_2025-02-26_46.45,TOI_quotes_2025_02_26.parquet,True
TOI,2025-03-24,36.52,TOI_2025-03-24_36.52,TOI_quotes_2025_03_24.parquet,True
TOI,2025-04-14,31.28,TOI_2025-04-14_31.28,TOI_quotes_2025_04_14.parquet,True
TOI,2025-05-15,40.51,TOI_2025-05-15_40.51,TOI_quotes_2025_05_15.parquet,True
TOMZ,2025-06-02,36.05,TOMZ_2025-06-02_36.05,TOMZ_quotes_2025_06_02.parquet,True
TOP,2025-09-10,168.55,TOP_2025-09-10_168.55,TOP_quotes_2025_09_10.parquet,True
TORO,2025-07-10,49.78,TORO_2025-07-10_49.78,TORO_quotes_2025_07_10.parquet,True
TORO,2025-10-01,42.68,TORO_2025-10-01_42.68,TORO_quotes_2025_10_01.parquet,True
TPC,2025-02-28,37.36,TPC_2025-02-28_37.36,TPC_quotes_2025_02_28.parquet,True
TPC,2025-08-07,35.28,TPC_2025-08-07_35.28,TPC_quotes_2025_08_07.parquet,True
TPST,2025-06-09,44.92,TPST_2025-06-09_44.92,TPST_quotes_2025_06_09.parquet,True
TQQQ,2025-04-09,37.30,TQQQ_2025-04-09_37.30,TQQQ_quotes_2025_04_09.parquet,True
TRAW,2025-04-21,32.83,TRAW_2025-04-21_32.83,TRAW_quotes_2025_04_21.parquet,True
TRAW,2025-06-03,81.69,TRAW_2025-06-03_81.69,TRAW_quotes_2025_06_03.parquet,True
TRIB,2025-01-28,90.79,TRIB_2025-01-28_90.79,TRIB_quotes_2025_01_28.parquet,True
TRIB,2025-08-12,41.59,TRIB_2025-08-12_41.59,TRIB_quotes_2025_08_12.parquet,True
TRIB,2025-08-14,240.49,TRIB_2025-08-14_240.49,TRIB_quotes_2025_08_14.parquet,True
TRIB,2025-08-20,43.80,TRIB_2025-08-20_43.80,TRIB_quotes_2025_08_20.parquet,True
TRNR,2025-02-19,78.60,TRNR_2025-02-19_78.60,TRNR_quotes_2025_02_19.parquet,True
TRNR,2025-02-26,167.44,TRNR_2025-02-26_167.44,TRNR_quotes_2025_02_26.parquet,True
TRNR,2025-02-27,91.20,TRNR_2025-02-27_91.20,TRNR_quotes_2025_02_27.parquet,True
TRNR,2025-02-28,94.12,TRNR_2025-02-28_94.12,TRNR_quotes_2025_02_28.parquet,True
TRNR,2025-03-03,54.09,TRNR_2025-03-03_54.09,TRNR_quotes_2025_03_03.parquet,True
TRNR,2025-03-19,38.32,TRNR_2025-03-19_38.32,TRNR_quotes_2025_03_19.parquet,True
TRNR,2025-04-08,38.20,TRNR_2025-04-08_38.20,TRNR_quotes_2025_04_08.parquet,True
TRNR,2025-06-11,56.54,TRNR_2025-06-11_56.54,TRNR_quotes_2025_06_11.parquet,True
TRNR,2025-07-07,30.63,TRNR_2025-07-07_30.63,TRNR_quotes_2025_07_07.parquet,True
TRON,2025-09-08,44.07,TRON_2025-09-08_44.07,TRON_quotes_2025_09_08.parquet,True
TRON,2025-10-02,32.99,TRON_2025-10-02_32.99,TRON_quotes_2025_10_02.parquet,True
TROO,2025-01-17,30.36,TROO_2025-01-17_30.36,TROO_quotes_2025_01_17.parquet,True
TROO,2025-03-13,39.09,TROO_2025-03-13_39.09,TROO_quotes_2025_03_13.parquet,True
TROO,2025-07-14,303.08,TROO_2025-07-14_303.08,TROO_quotes_2025_07_14.parquet,True
TROO,2025-09-24,34.55,TROO_2025-09-24_34.55,TROO_quotes_2025_09_24.parquet,True
TRSG,2025-03-24,143.14,TRSG_2025-03-24_143.14,TRSG_quotes_2025_03_24.parquet,True
TRSG,2025-03-28,43.74,TRSG_2025-03-28_43.74,TRSG_quotes_2025_03_28.parquet,True
TRUE,2025-10-15,68.92,TRUE_2025-10-15_68.92,TRUE_quotes_2025_10_15.parquet,True
TRUG,2025-01-06,66.92,TRUG_2025-01-06_66.92,TRUG_quotes_2025_01_06.parquet,True
TRUG,2025-01-24,31.96,TRUG_2025-01-24_31.96,TRUG_quotes_2025_01_24.parquet,True
TRUG,2025-02-19,64.79,TRUG_2025-02-19_64.79,TRUG_quotes_2025_02_19.parquet,True
TRUG,2025-04-22,53.92,TRUG_2025-04-22_53.92,TRUG_quotes_2025_04_22.parquet,True
TRUG,2025-05-23,41.41,TRUG_2025-05-23_41.41,TRUG_quotes_2025_05_23.parquet,True
TRUG,2025-05-29,100.67,TRUG_2025-05-29_100.67,TRUG_quotes_2025_05_29.parquet,True
TRUG,2025-07-21,48.99,TRUG_2025-07-21_48.99,TRUG_quotes_2025_07_21.parquet,True
TRVG,2025-02-06,30.56,TRVG_2025-02-06_30.56,TRVG_quotes_2025_02_06.parquet,True
TRVG,2025-05-01,40.14,TRVG_2025-05-01_40.14,TRVG_quotes_2025_05_01.parquet,True
TRVI,2025-03-10,71.86,TRVI_2025-03-10_71.86,TRVI_quotes_2025_03_10.parquet,True
TSDD,2025-03-10,32.24,TSDD_2025-03-10_32.24,TSDD_quotes_2025_03_10.parquet,True
TSDD,2025-06-05,35.43,TSDD_2025-06-05_35.43,TSDD_quotes_2025_06_05.parquet,True
TSHA,2025-10-02,54.72,TSHA_2025-10-02_54.72,TSHA_quotes_2025_10_02.parquet,True
TSLG,2025-04-09,47.32,TSLG_2025-04-09_47.32,TSLG_quotes_2025_04_09.parquet,True
TSLL,2025-04-09,47.56,TSLL_2025-04-09_47.56,TSLL_quotes_2025_04_09.parquet,True
TSLQ,2025-03-10,32.39,TSLQ_2025-03-10_32.39,TSLQ_quotes_2025_03_10.parquet,True
TSLQ,2025-06-05,35.54,TSLQ_2025-06-05_35.54,TSLQ_quotes_2025_06_05.parquet,True
TSLR,2025-04-09,47.49,TSLR_2025-04-09_47.49,TSLR_quotes_2025_04_09.parquet,True
TSSI,2025-05-16,84.89,TSSI_2025-05-16_84.89,TSSI_quotes_2025_05_16.parquet,True
TTEC,2025-04-02,66.06,TTEC_2025-04-02_66.06,TTEC_quotes_2025_04_02.parquet,True
TTEC,2025-05-09,34.62,TTEC_2025-05-09_34.62,TTEC_quotes_2025_05_09.parquet,True
TTRX,2025-10-09,278.57,TTRX_2025-10-09_278.57,TTRX_quotes_2025_10_09.parquet,True
TURB,2025-09-16,657.41,TURB_2025-09-16_657.41,TURB_quotes_2025_09_16.parquet,True
TUSK,2025-04-14,39.68,TUSK_2025-04-14_39.68,TUSK_quotes_2025_04_14.parquet,True
TVACW,2025-09-25,390.00,TVACW_2025-09-25_390.00,TVACW_quotes_2025_09_25.parquet,True
TVACW,2025-10-08,30.43,TVACW_2025-10-08_30.43,TVACW_quotes_2025_10_08.parquet,True
TVGN,2025-01-27,42.22,TVGN_2025-01-27_42.22,TVGN_quotes_2025_01_27.parquet,True
TVGN,2025-04-09,30.21,TVGN_2025-04-09_30.21,TVGN_quotes_2025_04_09.parquet,True
TVGN,2025-08-05,41.03,TVGN_2025-08-05_41.03,TVGN_quotes_2025_08_05.parquet,True
TVTX,2025-09-10,32.59,TVTX_2025-09-10_32.59,TVTX_quotes_2025_09_10.parquet,True
TWG,2025-02-18,52.79,TWG_2025-02-18_52.79,TWG_quotes_2025_02_18.parquet,True
TWG,2025-03-28,64.11,TWG_2025-03-28_64.11,TWG_quotes_2025_03_28.parquet,True
TWG,2025-05-12,53.32,TWG_2025-05-12_53.32,TWG_quotes_2025_05_12.parquet,True
TWG,2025-06-11,60.92,TWG_2025-06-11_60.92,TWG_quotes_2025_06_11.parquet,True
TWG,2025-07-25,32.80,TWG_2025-07-25_32.80,TWG_quotes_2025_07_25.parquet,True
TWG,2025-07-30,32.30,TWG_2025-07-30_32.30,TWG_quotes_2025_07_30.parquet,True
TWIN,2025-08-21,33.18,TWIN_2025-08-21_33.18,TWIN_quotes_2025_08_21.parquet,True
TWNP,2025-06-09,104.96,TWNP_2025-06-09_104.96,TWNP_quotes_2025_06_09.parquet,True
TXMD,2025-01-03,55.41,TXMD_2025-01-03_55.41,TXMD_quotes_2025_01_03.parquet,True
TXMD,2025-02-21,64.36,TXMD_2025-02-21_64.36,TXMD_quotes_2025_02_21.parquet,True
TXMD,2025-10-17,62.68,TXMD_2025-10-17_62.68,TXMD_quotes_2025_10_17.parquet,True
TYGO,2025-01-07,64.65,TYGO_2025-01-07_64.65,TYGO_quotes_2025_01_07.parquet,True
TYGO,2025-07-30,42.28,TYGO_2025-07-30_42.28,TYGO_quotes_2025_07_30.parquet,True
TZOO,2025-04-29,32.23,TZOO_2025-04-29_32.23,TZOO_quotes_2025_04_29.parquet,True
TZUP,2025-02-26,38.43,TZUP_2025-02-26_38.43,TZUP_quotes_2025_02_26.parquet,True
TZUP,2025-05-13,40.78,TZUP_2025-05-13_40.78,TZUP_quotes_2025_05_13.parquet,True
TZUP,2025-07-08,31.76,TZUP_2025-07-08_31.76,TZUP_quotes_2025_07_08.parquet,True
TZUP,2025-07-14,35.07,TZUP_2025-07-14_35.07,TZUP_quotes_2025_07_14.parquet,True
UBXG,2025-02-21,35.76,UBXG_2025-02-21_35.76,UBXG_quotes_2025_02_21.parquet,True
UBXG,2025-03-12,32.35,UBXG_2025-03-12_32.35,UBXG_quotes_2025_03_12.parquet,True
UBXG,2025-08-19,39.96,UBXG_2025-08-19_39.96,UBXG_quotes_2025_08_19.parquet,True
UCL,2025-01-17,34.33,UCL_2025-01-17_34.33,UCL_quotes_2025_01_17.parquet,True
UCL,2025-04-23,30.36,UCL_2025-04-23_30.36,UCL_quotes_2025_04_23.parquet,True
UCL,2025-07-24,32.18,UCL_2025-07-24_32.18,UCL_quotes_2025_07_24.parquet,True
UDMY,2025-02-14,35.68,UDMY_2025-02-14_35.68,UDMY_quotes_2025_02_14.parquet,True
UFG,2025-08-15,32.31,UFG_2025-08-15_32.31,UFG_quotes_2025_08_15.parquet,True
UFG,2025-09-02,30.21,UFG_2025-09-02_30.21,UFG_quotes_2025_09_02.parquet,True
UFG,2025-09-09,73.23,UFG_2025-09-09_73.23,UFG_quotes_2025_09_09.parquet,True
UFG,2025-10-29,39.29,UFG_2025-10-29_39.29,UFG_quotes_2025_10_29.parquet,True
UGRO,2025-02-06,33.33,UGRO_2025-02-06_33.33,UGRO_quotes_2025_02_06.parquet,True
UHGWW,2025-02-26,33.33,UHGWW_2025-02-26_33.33,UHGWW_quotes_2025_02_26.parquet,True
UHGWW,2025-07-10,32.05,UHGWW_2025-07-10_32.05,UHGWW_quotes_2025_07_10.parquet,True
UHGWW,2025-08-11,76.21,UHGWW_2025-08-11_76.21,UHGWW_quotes_2025_08_11.parquet,True
UHGWW,2025-08-15,32.85,UHGWW_2025-08-15_32.85,UHGWW_quotes_2025_08_15.parquet,True
UHGWW,2025-09-17,50.61,UHGWW_2025-09-17_50.61,UHGWW_quotes_2025_09_17.parquet,True
UHG,2025-05-12,58.89,UHG_2025-05-12_58.89,UHG_quotes_2025_05_12.parquet,True
UI,2025-08-22,31.60,UI_2025-08-22_31.60,UI_quotes_2025_08_22.parquet,True
UK,2025-09-09,42.20,UK_2025-09-09_42.20,UK_quotes_2025_09_09.parquet,True
ULCC,2025-08-12,30.82,ULCC_2025-08-12_30.82,ULCC_quotes_2025_08_12.parquet,True
ULY,2025-01-06,38.26,ULY_2025-01-06_38.26,ULY_quotes_2025_01_06.parquet,True
ULY,2025-02-27,127.62,ULY_2025-02-27_127.62,ULY_quotes_2025_02_27.parquet,True
ULY,2025-03-20,93.50,ULY_2025-03-20_93.50,ULY_quotes_2025_03_20.parquet,True
ULY,2025-03-26,60.36,ULY_2025-03-26_60.36,ULY_quotes_2025_03_26.parquet,True
ULY,2025-04-25,65.52,ULY_2025-04-25_65.52,ULY_quotes_2025_04_25.parquet,True
ULY,2025-04-29,58.00,ULY_2025-04-29_58.00,ULY_quotes_2025_04_29.parquet,True
ULY,2025-04-30,57.67,ULY_2025-04-30_57.67,ULY_quotes_2025_04_30.parquet,True
ULY,2025-06-25,109.76,ULY_2025-06-25_109.76,ULY_quotes_2025_06_25.parquet,True
ULY,2025-10-07,79.49,ULY_2025-10-07_79.49,ULY_quotes_2025_10_07.parquet,True
UNCY,2025-06-09,45.81,UNCY_2025-06-09_45.81,UNCY_quotes_2025_06_09.parquet,True
UNCY,2025-06-23,30.06,UNCY_2025-06-23_30.06,UNCY_quotes_2025_06_23.parquet,True
UNF,2025-01-07,43.92,UNF_2025-01-07_43.92,UNF_quotes_2025_01_07.parquet,True
UNIT,2025-08-04,70.06,UNIT_2025-08-04_70.06,UNIT_quotes_2025_08_04.parquet,True
UOKA,2025-02-03,244.92,UOKA_2025-02-03_244.92,UOKA_quotes_2025_02_03.parquet,True
UOKA,2025-02-07,72.04,UOKA_2025-02-07_72.04,UOKA_quotes_2025_02_07.parquet,True
UOKA,2025-02-21,41.24,UOKA_2025-02-21_41.24,UOKA_quotes_2025_02_21.parquet,True
UOKA,2025-03-04,63.79,UOKA_2025-03-04_63.79,UOKA_quotes_2025_03_04.parquet,True
UOKA,2025-03-14,51.40,UOKA_2025-03-14_51.40,UOKA_quotes_2025_03_14.parquet,True
UOKA,2025-05-16,144.07,UOKA_2025-05-16_144.07,UOKA_quotes_2025_05_16.parquet,True
UONEK,2025-07-08,100.31,UONEK_2025-07-08_100.31,UONEK_quotes_2025_07_08.parquet,True
UPC,2025-02-07,52.17,UPC_2025-02-07_52.17,UPC_quotes_2025_02_07.parquet,True
UPC,2025-02-21,144.77,UPC_2025-02-21_144.77,UPC_quotes_2025_02_21.parquet,True
UPC,2025-04-08,52.10,UPC_2025-04-08_52.10,UPC_quotes_2025_04_08.parquet,True
UPC,2025-04-16,57.70,UPC_2025-04-16_57.70,UPC_quotes_2025_04_16.parquet,True
UPC,2025-04-21,53.65,UPC_2025-04-21_53.65,UPC_quotes_2025_04_21.parquet,True
UPC,2025-04-28,65.00,UPC_2025-04-28_65.00,UPC_quotes_2025_04_28.parquet,True
UPC,2025-05-05,37.42,UPC_2025-05-05_37.42,UPC_quotes_2025_05_05.parquet,True
UPC,2025-05-12,53.69,UPC_2025-05-12_53.69,UPC_quotes_2025_05_12.parquet,True
UPC,2025-07-28,34.90,UPC_2025-07-28_34.90,UPC_quotes_2025_07_28.parquet,True
UPC,2025-08-13,58.36,UPC_2025-08-13_58.36,UPC_quotes_2025_08_13.parquet,True
UPC,2025-09-08,48.73,UPC_2025-09-08_48.73,UPC_quotes_2025_09_08.parquet,True
UPC,2025-09-19,63.86,UPC_2025-09-19_63.86,UPC_quotes_2025_09_19.parquet,True
UPC,2025-10-08,112.77,UPC_2025-10-08_112.77,UPC_quotes_2025_10_08.parquet,True
UPLD,2025-07-28,49.74,UPLD_2025-07-28_49.74,UPLD_quotes_2025_07_28.parquet,True
UPLD,2025-08-18,31.95,UPLD_2025-08-18_31.95,UPLD_quotes_2025_08_18.parquet,True
UPLD,2025-08-20,51.55,UPLD_2025-08-20_51.55,UPLD_quotes_2025_08_20.parquet,True
UPST,2025-02-12,34.30,UPST_2025-02-12_34.30,UPST_quotes_2025_02_12.parquet,True
UPXI,2025-01-23,82.20,UPXI_2025-01-23_82.20,UPXI_quotes_2025_01_23.parquet,True
UPXI,2025-02-24,64.38,UPXI_2025-02-24_64.38,UPXI_quotes_2025_02_24.parquet,True
UPXI,2025-04-21,858.61,UPXI_2025-04-21_858.61,UPXI_quotes_2025_04_21.parquet,True
UPXI,2025-04-23,40.00,UPXI_2025-04-23_40.00,UPXI_quotes_2025_04_23.parquet,True
UPXI,2025-04-25,66.94,UPXI_2025-04-25_66.94,UPXI_quotes_2025_04_25.parquet,True
UPXI,2025-05-02,33.33,UPXI_2025-05-02_33.33,UPXI_quotes_2025_05_02.parquet,True
UPXI,2025-05-21,30.57,UPXI_2025-05-21_30.57,UPXI_quotes_2025_05_21.parquet,True
UPXI,2025-07-16,48.08,UPXI_2025-07-16_48.08,UPXI_quotes_2025_07_16.parquet,True
UPXI,2025-07-21,41.98,UPXI_2025-07-21_41.98,UPXI_quotes_2025_07_21.parquet,True
UP,2025-08-15,40.85,UP_2025-08-15_40.85,UP_quotes_2025_08_15.parquet,True
UP,2025-08-26,31.80,UP_2025-08-26_31.80,UP_quotes_2025_08_26.parquet,True
URGN,2025-06-06,60.51,URGN_2025-06-06_60.51,URGN_quotes_2025_06_06.parquet,True
URGN,2025-06-12,71.23,URGN_2025-06-12_71.23,URGN_quotes_2025_06_12.parquet,True
USARW,2025-03-17,33.09,USARW_2025-03-17_33.09,USARW_quotes_2025_03_17.parquet,True
USARW,2025-03-18,36.00,USARW_2025-03-18_36.00,USARW_quotes_2025_03_18.parquet,True
USARW,2025-04-04,91.18,USARW_2025-04-04_91.18,USARW_quotes_2025_04_04.parquet,True
USARW,2025-04-07,64.72,USARW_2025-04-07_64.72,USARW_quotes_2025_04_07.parquet,True
USARW,2025-04-14,69.75,USARW_2025-04-14_69.75,USARW_quotes_2025_04_14.parquet,True
USARW,2025-04-16,97.27,USARW_2025-04-16_97.27,USARW_quotes_2025_04_16.parquet,True
USARW,2025-04-24,43.33,USARW_2025-04-24_43.33,USARW_quotes_2025_04_24.parquet,True
USARW,2025-06-04,47.50,USARW_2025-06-04_47.50,USARW_quotes_2025_06_04.parquet,True
USARW,2025-06-12,33.21,USARW_2025-06-12_33.21,USARW_quotes_2025_06_12.parquet,True
USARW,2025-07-10,33.33,USARW_2025-07-10_33.33,USARW_quotes_2025_07_10.parquet,True
USARW,2025-07-15,54.35,USARW_2025-07-15_54.35,USARW_quotes_2025_07_15.parquet,True
USARW,2025-08-12,39.02,USARW_2025-08-12_39.02,USARW_quotes_2025_08_12.parquet,True
USARW,2025-10-02,56.35,USARW_2025-10-02_56.35,USARW_quotes_2025_10_02.parquet,True
USARW,2025-10-03,46.93,USARW_2025-10-03_46.93,USARW_quotes_2025_10_03.parquet,True
USARW,2025-10-07,31.45,USARW_2025-10-07_31.45,USARW_quotes_2025_10_07.parquet,True
USARW,2025-10-09,38.56,USARW_2025-10-09_38.56,USARW_quotes_2025_10_09.parquet,True
USARW,2025-10-10,36.18,USARW_2025-10-10_36.18,USARW_quotes_2025_10_10.parquet,True
USARW,2025-10-13,54.71,USARW_2025-10-13_54.71,USARW_quotes_2025_10_13.parquet,True
USAR,2025-03-18,30.22,USAR_2025-03-18_30.22,USAR_quotes_2025_03_18.parquet,True
USAR,2025-04-04,61.54,USAR_2025-04-04_61.54,USAR_quotes_2025_04_04.parquet,True
USAR,2025-04-07,30.46,USAR_2025-04-07_30.46,USAR_quotes_2025_04_07.parquet,True
USAR,2025-04-14,61.25,USAR_2025-04-14_61.25,USAR_quotes_2025_04_14.parquet,True
USAR,2025-04-16,37.20,USAR_2025-04-16_37.20,USAR_quotes_2025_04_16.parquet,True
USAR,2025-07-15,33.67,USAR_2025-07-15_33.67,USAR_quotes_2025_07_15.parquet,True
USAR,2025-10-13,34.87,USAR_2025-10-13_34.87,USAR_quotes_2025_10_13.parquet,True
USEA,2025-06-13,49.26,USEA_2025-06-13_49.26,USEA_quotes_2025_06_13.parquet,True
USEG,2025-01-21,175.86,USEG_2025-01-21_175.86,USEG_quotes_2025_01_21.parquet,True
USEG,2025-02-03,58.93,USEG_2025-02-03_58.93,USEG_quotes_2025_02_03.parquet,True
USEG,2025-06-13,93.66,USEG_2025-06-13_93.66,USEG_quotes_2025_06_13.parquet,True
