ticker,date,size_bytes,mtime
MGRX,2024-05-21,17047381,1763851342.5118885
MGRX,2024-10-01,11715008,1763851354.3869214
MGTX,2021-10-18,2937984,1763851358.007792
MGTX,2023-10-30,3697897,1763851361.6008227
MGTX,2023-12-21,708677,1763851363.007824
MGX,2024-12-09,10751763,1763851378.6130767
MGY,2020-03-19,2329925,1763851381.3864012
MGYR,2020-08-11,37966,1763851382.3974338
MHO,2020-03-24,712720,1763851383.6994061
MHUA,2022-07-28,25528,1763851384.7113194
MHUA,2022-07-29,116041,1763851385.8316913
MHUA,2022-08-01,134162,1763851386.9503448
MHUA,2022-08-02,557722,1763851388.960342
MHUA,2022-09-01,46631,1763851389.9670737
MHUA,2022-12-16,58950,1763851391.0206034
MHUA,2023-02-21,174698,1763851392.4320886
MHUA,2023-03-17,158577,1763851393.6882374
MHUA,2023-05-01,1012883,1763851396.3903677
MHUA,2023-05-04,184492,1763851397.5035653
MHUA,2023-05-12,634313,1763851399.3102665
MHUA,2023-05-16,239336,1763851400.6301308
MHUA,2023-08-01,225471,1763851401.7409513
MHUA,2024-07-31,9998179,1763851419.4170072
MHUA,2024-08-27,301983,1763851420.8447688
MHUA,2024-10-18,645900,1763851422.7710073
MIGI,2022-01-31,324468,1763851423.829021
MIGI,2022-07-20,228318,1763851424.8980355
MIGI,2023-01-03,63677,1763851425.8745792
MIGI,2023-03-21,97748,1763851426.8885033
MIGI,2023-08-29,164452,1763851427.92015
MIGI,2023-10-02,116836,1763851428.9364748
MIGI,2023-12-01,121630,1763851429.978596
MIGI,2023-12-04,543191,1763851431.1461806
MIGI,2023-12-20,314398,1763851432.2329528
MIGI,2023-12-27,1331411,1763851433.8866467
MIGI,2024-01-26,276850,1763851435.133623
MIGI,2024-02-16,534279,1763851436.4723508
MIGI,2024-04-22,176334,1763851437.5050094
MIGI,2024-08-08,104872,1763851438.509597
MIGI,2024-08-12,1234487,1763851440.238587
MIGI,2024-08-13,2420465,1763851443.0937457
MIGI,2024-12-05,10291793,1763851454.1319966
MIND,2020-04-09,44818,1763851455.2261932
MIND,2020-04-15,51151,1763851456.235482
MIND,2020-05-22,207074,1763851457.2863154
MIND,2020-05-26,481220,1763851458.508727
MIND,2020-06-15,167512,1763851459.5150843
MIND,2020-07-13,118156,1763851460.5200174
MIND,2020-12-15,623220,1763851461.858051
MIND,2020-12-16,1562520,1763851463.4703674
MIND,2021-12-14,2835755,1763851467.4131982
MIND,2023-01-30,77590,1763851468.445553
MIND,2023-05-15,471968,1763851469.8913202
MIND,2023-05-18,76062,1763851470.90526
MIND,2023-10-23,398661,1763851472.1021466
MIND,2024-04-30,75814,1763851473.1114714
MIND,2024-12-11,1472372,1763851475.7145865
MIRA,2023-09-18,1104554,1763851477.9000797
MIRA,2023-11-15,499084,1763851479.4716938
MIRA,2023-11-20,1390755,1763851482.8338609
MIRA,2023-11-27,117123,1763851483.9285412
MIRA,2024-01-25,103427,1763851485.0392003
MIRA,2024-02-05,800335,1763851486.8163524
MIRA,2024-03-08,6597310,1763851498.466463
MIRA,2024-07-22,20065746,1763851534.940181
MIRA,2024-07-25,11758159,1763851556.5793972
MIRA,2024-08-26,7831467,1763851568.809355
MIRA,2024-10-28,4392337,1763851576.3551905
MIRA,2024-10-30,3440282,1763851582.5993924
MIST,2020-03-20,141302,1763851583.7655675
MIST,2020-03-25,4595374,1763851590.713521
MIST,2020-05-01,5770839,1763851600.7943802
MIST,2020-06-09,3404229,1763851606.0220187
MIST,2020-07-23,39455394,1763851675.6238742
MIST,2024-02-26,663553,1763851678.2938025
MITT,2020-03-19,1177304,1763851680.4348297
MITT,2020-03-20,1069310,1763851683.0083132
MITT,2020-03-25,2003602,1763851686.2084713
MITT,2020-03-26,5107856,1763851693.581975
MITT,2020-04-06,1607726,1763851695.9816782
MITT,2020-04-07,1987680,1763851699.2607012
MITT,2020-04-08,2823690,1763851704.3640325
MITT,2020-04-09,4506690,1763851710.5236657
MITT,2020-06-05,3821179,1763851715.1573448
MITT,2020-06-08,8919973,1763851726.9626102
MITT,2021-01-26,3663203,1763851733.4336977
MITTpA,2020-03-19,38423,1763851734.4828837
MITTpA,2020-03-25,74962,1763851735.5300314
MITTpA,2020-03-26,91929,1763851736.6936562
MITTpA,2020-04-06,60335,1763851737.6832
MITTpA,2020-04-07,74954,1763851738.696651
MITTpA,2020-04-08,83456,1763851739.727173
MITTpA,2020-04-09,98102,1763851740.7277648
MITTpB,2020-03-19,64226,1763851741.839188
MITTpB,2020-03-24,222415,1763851743.0609787
MITTpB,2020-03-25,166188,1763851744.162629
MITTpB,2020-03-26,237907,1763851745.2860923
MITTpB,2020-04-06,81446,1763851746.3766148
MITTpB,2020-04-07,84631,1763851747.4023232
MITTpB,2020-04-08,95168,1763851749.5519085
MITTpB,2020-04-09,145704,1763851750.575907
MITTpC,2020-03-19,72516,1763851751.6089199
MITTpC,2020-03-25,117374,1763851752.62492
MITTpC,2020-03-26,169854,1763851753.7015078
MITTpC,2020-04-06,101036,1763851754.7348545
MITTpC,2020-04-07,76298,1763851755.7328892
MITTpC,2020-04-08,102033,1763851756.748812
MITTpC,2020-04-09,150799,1763851758.1947935
MKDW,2024-08-02,8691008,1763851769.7333448
MKDW,2024-08-13,5902943,1763851779.3531551
MKDW,2024-09-16,190460,1763851780.4811091
MKDW,2024-12-13,1160972,1763851782.7080896
MKDW,2024-12-16,1393711,1763851786.1585257
MKTW,2022-06-14,252987,1763851787.695951
MKTW,2023-09-11,285963,1763851789.1238182
MKZR,2024-07-10,21086,1763851790.1264207
MKZR,2024-07-11,23596,1763851791.108721
MKZR,2024-08-01,17205,1763851792.09172
MKZR,2024-08-19,12834,1763851793.0752244
MKZR,2024-08-21,17575,1763851794.0647256
MKZR,2024-11-11,78454,1763851795.082996
MLCO,2022-09-26,7271463,1763851807.9872754
MLEC,2023-01-06,1539618,1763851810.737161
MLEC,2023-02-24,66792,1763851811.7892165
MLEC,2023-02-27,1512396,1763851814.5974963
MLEC,2023-03-15,1829843,1763851818.346692
MLEC,2024-01-11,7302675,1763851830.8902247
MLEC,2024-04-18,774847,1763851832.6272163
MLEC,2024-04-22,17278972,1763851861.9686072
MLGO,2022-12-14,7624791,1763851872.9317589
MLGO,2022-12-20,927761,1763851875.5788546
MLGO,2022-12-21,1383955,1763851878.4368308
MLGO,2023-01-11,554358,1763851879.8838947
MLGO,2023-01-26,17224355,1763851911.2656143
MLGO,2023-05-01,295024,1763851912.5770898
MLGO,2023-09-12,45535,1763851913.577082
MLGO,2023-09-22,19977747,1763851943.7753491
MLGO,2023-09-29,494609,1763851945.5021565
MLGO,2023-10-13,1859267,1763851949.7014241
MLGO,2023-11-10,147912,1763851950.7630537
MLGO,2023-12-06,20261588,1763851989.7918258
MLGO,2023-12-07,33163991,1763852055.7808704
MLGO,2023-12-08,21776937,1763852091.3040967
MLGO,2024-02-07,3072258,1763852097.4635277
MLGO,2024-02-08,14231146,1763852118.9082737
MLGO,2024-02-12,6154234,1763852128.8337932
MLGO,2024-02-13,6472870,1763852139.2843575
MLGO,2024-03-06,1179388,1763852141.6513307
MLGO,2024-03-25,11245887,1763852160.4282193
MLGO,2024-06-04,55224652,1763852253.866173
MLGO,2024-06-10,5180588,1763852260.2323318
MLGO,2024-06-18,7835030,1763852269.876553
MLGO,2024-06-24,30945151,1763852309.743777
MLGO,2024-06-25,43152690,1763852366.2635674
MLGO,2024-06-27,14722736,1763852385.8215382
MLGO,2024-07-11,6830059,1763852394.9929626
MLGO,2024-07-25,4859714,1763852400.8601289
MLGO,2024-08-20,7141523,1763852408.0118535
MLGO,2024-09-16,10022530,1763852421.064626
MLGO,2024-09-25,11392450,1763852435.2054179
MLGO,2024-10-03,10982357,1763852453.3629856
MLGO,2024-10-10,8847841,1763852467.4180777
MLGO,2024-11-22,1500418,1763852470.4197345
MLGO,2024-12-02,2501053,1763852476.2406077
MLGO,2024-12-13,3645480,1763852483.054516
MLGO,2024-12-26,1723538,1763852485.8303685
MLGO,2024-12-30,2680028,1763852491.6712556
MLGO,2024-12-31,9637673,1763852507.8083622
MLKN,2023-09-27,3432190,1763852513.9821928
MLTX,2022-05-31,570982,1763852515.6438468
MLTX,2022-07-21,201162,1763852516.6948493
MLTX,2023-06-26,7481912,1763852530.7413266
MMLP,2020-03-20,145057,1763852531.9467132
MMLP,2020-04-02,75132,1763852532.983667
MMLP,2020-04-17,167247,1763852534.1638803
MMLP,2020-04-23,221423,1763852535.5211945
MMLP,2020-07-01,666966,1763852537.19858
MNDR,2024-04-11,5189602,1763852545.24985
MNDR,2024-04-12,6754715,1763852558.5150788
MNDR,2024-04-15,7188569,1763852569.1007211
MNDR,2024-04-19,5612037,1763852578.1612852
MNDR,2024-05-21,1846858,1763852581.1801486
MNDR,2024-06-05,1241947,1763852583.755561
MNKD,2020-03-17,848808,1763852585.6775594
MNKD,2021-02-03,3483854,1763852592.6597984
MNMD,2022-01-25,3678616,1763852598.9918203
MNMD,2022-02-07,1273418,1763852601.5636215
MNMD,2022-08-18,14540610,1763852624.5473044
MNMD,2024-03-07,12496089,1763852641.337936
MNOV,2020-04-08,226889,1763852642.8965218
MNOV,2020-04-09,546840,1763852644.462157
MNOV,2020-07-27,21145845,1763852675.3982754
MNOV,2021-03-10,10133643,1763852689.5937197
MNOV,2021-06-21,4681853,1763852696.2824886
MNOV,2021-11-23,3283347,1763852702.126804
MNOV,2024-09-04,193668,1763852703.2958667
MNOV,2024-11-12,563039,1763852705.1714904
MNPR,2020-03-17,19357,1763852706.2872474
MNPR,2020-06-16,97005,1763852707.3782127
MNPR,2020-08-10,57336,1763852708.3981926
MNPR,2020-08-12,2346085,1763852712.1625583
MNPR,2021-01-28,939534,1763852714.2129
MNPR,2021-02-11,3251591,1763852719.1276627
MNPR,2021-03-30,994127,1763852720.905598
MNPR,2022-11-07,111452,1763852721.9315252
MNPR,2023-05-30,1382138,1763852724.11154
MNPR,2023-06-01,1246785,1763852726.096462
MNPR,2023-11-01,5951684,1763852731.7089317
MNPR,2023-12-15,403427,1763852732.949607
MNPR,2024-02-20,11859564,1763852748.461488
MNPR,2024-02-22,14011050,1763852769.9123385
MNPR,2024-02-23,18788413,1763852793.4444838
MNPR,2024-04-11,191719,1763852794.6759212
MNPR,2024-06-03,118697,1763852795.7326424
MNPR,2024-09-12,11802555,1763852811.0035796
MNPR,2024-10-24,13343985,1763852823.35252
MNSO,2022-06-08,1902490,1763852826.4515698
MNSO,2022-11-14,2148987,1763852831.6287487
MNTK,2023-11-13,1184175,1763852834.574052
MNTS,2022-04-07,24922294,1763852875.1365416
MNTS,2023-01-12,1767212,1763852878.4255502
MNTS,2023-05-12,990299,1763852880.482532
MNTS,2023-08-31,256603,1763852881.7614088
MNTS,2023-09-29,2585821,1763852886.7268367
MNTS,2023-10-02,13429826,1763852906.4243453
MNTS,2023-10-09,1222370,1763852908.229484
MNTS,2023-10-12,7920079,1763852919.7815502
MNTS,2023-10-13,11226159,1763852941.192875
MNTS,2023-10-16,15009749,1763852964.6037877
MNTS,2024-01-31,2859530,1763852968.45944
MNTS,2024-02-02,2598197,1763852973.305393
MNTS,2024-04-22,557959,1763852974.9029517
MNTS,2024-05-30,12733788,1763852995.776747
MNTS,2024-07-23,539854,1763852997.518048
MNTS,2024-08-23,23347142,1763853040.246235
MNTS,2024-08-26,26982773,1763853084.1455674
MNTS,2024-08-27,9603460,1763853098.7392447
MNTS,2024-10-09,25052340,1763853141.5029638
MNTS,2024-11-13,1800183,1763853145.11527
MNTS,2024-12-16,846964,1763853146.934988
MNTS,2024-12-17,2711913,1763853152.1589055
MNTS,2024-12-26,254216,1763853153.2916498
MNTSW,2021-09-22,47057,1763853154.294868
MNTSW,2021-11-24,115016,1763853155.3728528
MNY,2023-10-17,292504,1763853156.5191443
MNY,2023-11-20,1559222,1763853159.37218
MNY,2023-11-22,1675940,1763853162.0888848
MNY,2023-11-24,915694,1763853163.8518465
MNY,2023-11-27,2336187,1763853168.333049
MNY,2024-02-08,976303,1763853170.5587497
MNY,2024-02-09,2169597,1763853174.6078312
MNY,2024-02-16,2136771,1763853178.2282746
MNY,2024-02-20,5157299,1763853187.193463
MNY,2024-02-23,1118095,1763853190.8551965
MNY,2024-03-25,5505393,1763853202.9424484
MNY,2024-04-01,1047226,1763853205.2200518
MNY,2024-04-25,1758995,1763853208.9851968
MNY,2024-06-18,517712,1763853210.3838248
MNY,2024-08-30,1476953,1763853212.614114
MNY,2024-09-18,456782,1763853214.2937503
MOB,2022-08-31,7368293,1763853226.7736614
MOB,2023-02-21,5363090,1763853233.0558054
MOB,2023-07-10,17186421,1763853260.325887
MOB,2023-10-10,5432359,1763853266.5057673
MOB,2024-12-02,1624379,1763853268.9457285
MOBX,2023-12-26,726989,1763853270.4877336
MOBX,2024-01-04,1897502,1763853273.1261892
MOBX,2024-03-15,135510,1763853274.2343273
MOBX,2024-04-26,184864,1763853275.3808
MOBX,2024-08-22,4818707,1763853285.4193187
MOBX,2024-11-26,824241,1763853287.6050572
MOBX,2024-11-27,730373,1763853289.5118723
MOBX,2024-11-29,700544,1763853291.3003836
MOBX,2024-12-02,1478494,1763853294.5449255
MOBX,2024-12-05,475242,1763853296.2777932
MOBX,2024-12-17,450966,1763853297.7870662
MOBX,2024-12-18,1327657,1763853300.651222
MOBX,2024-12-24,940222,1763853302.9884367
MOD,2020-02-05,660599,1763853305.0526216
MOD,2020-11-06,1170446,1763853307.1763122
MOD,2022-05-26,863780,1763853309.3093755
MODD,2022-01-03,11780,1763853310.2886667
MODD,2022-02-11,4207709,1763853316.1230452
MODD,2023-02-02,16132,1763853317.1443112
MODD,2023-08-17,2692776,1763853320.8209784
MODD,2023-08-24,149377,1763853321.920774
MODD,2024-02-16,402260,1763853323.3007584
MODD,2024-09-05,4056578,1763853327.7458744
MOGO,2020-03-24,22478,1763853328.7665987
MOGO,2020-03-25,26650,1763853329.7795782
MOGO,2020-03-26,94366,1763853330.7771263
MOGO,2020-05-07,125546,1763853331.8465621
MOGO,2020-05-08,304608,1763853333.171398
MOGO,2020-07-15,3330185,1763853337.3217134
MOGO,2020-07-23,521667,1763853338.7246313
MOGO,2020-11-06,10911955,1763853354.5736334
MOGO,2020-12-01,1916029,1763853359.049411
MOGO,2021-02-08,1202656,1763853361.2198606
MOGO,2021-02-09,5768919,1763853371.3478045
MOGO,2023-07-13,168432,1763853372.4428053
MOGU,2020-03-19,47144,1763853373.464817
MOGU,2020-06-02,113794,1763853374.4833283
MOGU,2020-07-06,333749,1763853375.584166
MOGU,2020-07-07,6725061,1763853384.2195766
MOGU,2020-07-30,1377229,1763853386.137624
MOGU,2020-07-31,3764063,1763853389.5627658
MOGU,2020-08-18,2535436,1763853392.1690433
MOGU,2021-07-27,2488205,1763853395.016567
MOGU,2022-01-12,158425,1763853396.0539024
MOGU,2022-02-11,176564,1763853397.107207
MOGU,2022-05-19,54645,1763853398.1192257
MOGU,2022-05-26,44011,1763853399.1073093
MOGU,2022-09-09,5411249,1763853403.9652038
MOGU,2023-04-17,30123,1763853404.9930713
MOGU,2023-08-14,56624,1763853405.9941568
MOGU,2024-06-14,81373,1763853406.9945188
MOGU,2024-08-02,52816,1763853408.0183442
MOLN,2022-01-10,439651,1763853409.411121
MOLN,2024-06-20,292798,1763853410.5355384
MOLN,2024-07-31,401348,1763853411.7229278
MOLN,2024-10-21,344013,1763853412.8357184
MOMO,2022-03-16,5328165,1763853421.8907897
MOMO,2022-12-08,5427901,1763853431.113065
MOMO,2022-12-09,12976339,1763853451.993955
MOV,2020-04-09,594686,1763853453.9043791
MOVE,2024-05-24,65853,1763853454.943415
MOVE,2024-11-27,1073161,1763853457.4782495
MPB,2020-03-13,42533,1763853458.5602639
MPLX,2020-03-19,6574150,1763853468.9650114
MPV,2020-03-24,44176,1763853469.9979267
MPW,2024-04-15,9280278,1763853483.7277968
MPW,2024-05-13,10763014,1763853500.8034093
MPX,2020-03-17,113323,1763853501.8931942
MRAM,2020-03-12,355521,1763853503.158666
MRAM,2020-04-30,167561,1763853504.2928016
MRAM,2020-05-08,5177033,1763853512.28531
MRAM,2021-11-12,18585964,1763853539.170103
MRAM,2022-08-12,415702,1763853540.7806945
MRBK,2020-04-28,24112,1763853541.7770886
MRCC,2020-03-19,354685,1763853543.396629
MRCC,2020-03-25,226458,1763853544.646103
MRCC,2020-03-26,229433,1763853545.877952
MREO,2020-01-13,172707,1763853547.0133636
MREO,2020-02-10,223140,1763853548.1463332
MREO,2020-04-16,168372,1763853549.1945157
MREO,2020-06-02,379824,1763853550.6050856
MREO,2020-06-04,644450,1763853552.2213414
MREO,2020-06-11,141063,1763853553.316974
MREO,2020-06-19,497708,1763853555.0191875
MREO,2020-12-18,13711489,1763853577.4010575
MREO,2022-06-17,10539228,1763853593.3681674
MREO,2022-06-21,4735941,1763853600.6600714
MREO,2023-10-16,4487966,1763853607.4968984
MRKR,2020-04-30,863650,1763853609.0855296
MRKR,2020-12-16,762011,1763853611.0913522
MRKR,2021-01-05,540238,1763853612.5703373
MRKR,2021-02-08,457522,1763853613.8936412
MRKR,2021-03-19,8347350,1763853629.3618128
MRKR,2021-03-22,12207209,1763853643.051864
MRKR,2022-06-27,97363,1763853644.1416755
MRKR,2022-08-05,4454012,1763853648.7725115
MRKR,2022-09-08,606602,1763853650.4800708
MRKR,2022-10-14,146545,1763853651.5484903
MRKR,2022-10-17,181375,1763853652.6452434
MRKR,2023-04-17,317653,1763853653.9444685
MRKR,2023-05-01,263863,1763853655.0755603
MRKR,2023-05-03,224128,1763853656.166522
MRKR,2023-05-31,6640376,1763853662.5486472
MRKR,2023-06-12,398932,1763853663.7153568
MRKR,2023-06-16,221900,1763853664.7633562
MRKR,2023-07-24,368011,1763853665.9412284
MRKR,2023-08-15,106511,1763853667.0945249
MRKR,2023-12-11,920258,1763853669.2224865
MRKR,2023-12-28,81241,1763853670.2381947
MRKR,2024-10-14,152019,1763853671.4002128
MRKR,2024-10-22,101113,1763853672.449224
MRKR,2024-12-12,234203,1763853673.733911
MRKR,2024-12-17,359268,1763853675.0781493
MRM,2021-01-08,461657,1763853676.414317
MRM,2021-03-05,42591,1763853677.405275
MRM,2021-04-09,421166,1763853678.863003
MRM,2021-09-23,16857514,1763853705.0239778
MRM,2022-03-14,60656,1763853706.110574
MRM,2024-08-13,31406,1763853707.0960824
MRM,2024-08-26,16415270,1763853729.8905058
MRM,2024-10-15,310854,1763853731.2703984
MRM,2024-10-16,414677,1763853732.6560626
MRNA,2020-02-25,16450445,1763853759.8930702
MRNA,2020-03-16,15510719,1763853783.2790086
MRNA,2020-05-18,34444395,1763853842.982749
MRNO,2024-03-22,5409870,1763853848.7829733
MRNO,2024-04-30,30205,1763853849.8162496
MRNO,2024-09-13,148124,1763853850.8568723
MRNO,2024-10-31,28309,1763853851.8427365
MRSN,2020-04-07,864157,1763853854.0221498
MRSN,2020-05-27,11910241,1763853866.240519
MRSN,2020-09-14,2170319,1763853869.5999672
MRSN,2022-08-09,4245109,1763853876.2774792
MRSN,2023-05-03,4130421,1763853881.057941
MRSN,2023-07-28,17805590,1763853905.2410405
MRSN,2023-11-30,1872927,1763853908.5949938
MRUS,2020-03-13,77153,1763853909.6958165
MRUS,2021-10-07,6045664,1763853919.836589
MRUS,2022-05-27,646634,1763853922.1365
MRUS,2023-04-14,1433035,1763853925.3225257
MRUS,2024-05-24,3565203,1763853931.4829338
MRVI,2024-02-23,8519118,1763853944.8762028
MRVL,2023-05-26,34741468,1763854007.720287
MSAI,2023-12-21,9603458,1763854021.5200963
MSAI,2023-12-22,9820758,1763854034.1801264
MSAI,2024-02-15,979739,1763854036.551891
MSAI,2024-03-06,184957,1763854037.9654088
MSAI,2024-03-07,1725536,1763854041.5666628
MSAI,2024-04-03,459650,1763854043.0581095
MSB,2024-09-11,171157,1763854044.231117
MSC,2021-01-04,341208,1763854045.4303515
MSC,2021-07-21,354180,1763854046.740326
MSC,2021-07-22,1186474,1763854049.2443051
MSC,2021-07-26,750563,1763854050.9218285
MSC,2022-04-27,417994,1763854052.2057455
MSC,2022-05-31,705923,1763854054.222351
MSC,2022-09-26,182603,1763854055.2261865
MSC,2022-11-28,46215,1763854056.2316601
MSC,2022-12-06,346162,1763854057.3328173
MSC,2022-12-07,425121,1763854059.1119823
MSC,2022-12-09,224052,1763854060.2899766
MSGM,2022-03-18,152557,1763854061.366775
MSGM,2022-06-28,106824,1763854062.4599726
MSGM,2022-09-13,141351,1763854063.6667325
MSGM,2022-09-23,111555,1763854064.8109145
MSGM,2022-11-10,794520,1763854067.5842083
MSGM,2022-11-22,451409,1763854069.1490219
MSGM,2022-12-29,58914,1763854070.159668
MSGM,2022-12-30,104350,1763854071.2244678
MSGM,2023-01-03,1061834,1763854073.8992536
MSGM,2023-01-09,273635,1763854075.4130893
MSGM,2023-01-31,18721882,1763854105.8293045
MSGM,2023-02-01,28669953,1763854157.73424
MSGM,2023-02-08,3138457,1763854163.4219491
MSGM,2023-04-06,1368350,1763854165.8118508
MSGM,2023-05-02,480148,1763854167.2103856
MSGM,2023-08-01,5666621,1763854174.2622097
MSGM,2023-08-03,3215084,1763854178.6040688
MSGM,2023-10-05,279483,1763854180.1343138
MSGM,2023-12-21,83663,1763854181.1259687
MSGM,2023-12-27,68793,1763854182.1377056
MSGM,2024-02-15,59299,1763854183.1485624
MSGM,2024-04-09,2928962,1763854188.3515868
MSGM,2024-05-07,1664889,1763854191.5996706
MSGM,2024-09-03,3702609,1763854197.1464689
MSGM,2024-09-25,9218441,1763854206.3950021
MSPR,2022-06-14,1030146,1763854208.4054117
MSPR,2022-06-23,2595289,1763854211.881651
MSPR,2022-06-27,1356508,1763854214.483973
MSPR,2022-08-03,743856,1763854216.1920648
MSPR,2022-08-22,3074741,1763854221.3546774
MSPR,2022-08-25,1242951,1763854224.3523028
MSPR,2024-12-09,440622,1763854225.8397453
MSPRZ,2022-06-14,83594,1763854226.875048
MSPRZ,2022-06-23,112988,1763854227.9528708
MSPRZ,2022-06-27,50757,1763854228.9468942
MSPRZ,2022-08-03,20727,1763854230.059831
MSPRZ,2022-08-22,29849,1763854231.0500624
MSPRZ,2022-08-25,15386,1763854232.0722382
MSPRZ,2022-12-19,18651,1763854233.0567484
MSS,2023-10-19,395115,1763854234.2298148
MSS,2023-11-22,427117,1763854235.4643123
MSS,2023-11-28,1054687,1763854237.7806742
MSS,2024-02-09,662542,1763854239.4688015
MSS,2024-02-26,94357,1763854240.5875225
MSS,2024-03-20,105286,1763854241.7416112
MSS,2024-08-16,372422,1763854243.5102386
MSS,2024-08-30,577082,1763854245.1989214
MSS,2024-09-24,14497348,1763854262.4508748
MSS,2024-12-17,4580551,1763854272.1492777
MSTR,2021-02-08,4353503,1763854280.047767
MSTR,2024-11-11,41777528,1763854350.564631
MSTX,2024-11-11,5631103,1763854358.2224228
MSTX,2024-11-19,9431547,1763854369.7461312
MSTX,2024-11-20,14003563,1763854392.2168777
MSW,2024-12-03,160587,1763854393.4152317
MSW,2024-12-23,345311,1763854395.1087475
MTC,2020-01-17,114057,1763854396.1564448
MTC,2020-03-31,34509,1763854397.1556902
MTC,2020-04-16,57578,1763854398.1621659
MTC,2020-05-08,34308,1763854399.1868858
MTC,2020-05-26,4077413,1763854405.0189848
MTC,2020-06-02,167501,1763854406.306623
MTC,2020-06-05,171348,1763854407.5296392
MTC,2020-06-08,223102,1763854408.851726
MTC,2020-10-14,752098,1763854411.4642296
MTC,2020-10-15,5423422,1763854421.7722309
MTC,2020-10-16,5626890,1763854430.1139457
MTC,2020-11-25,17998503,1763854462.0945308
MTC,2020-12-02,932826,1763854464.1646285
MTC,2021-01-07,397029,1763854465.827407
MTC,2021-01-22,2518363,1763854470.2704349
MTC,2021-02-16,706846,1763854471.6406672
MTC,2021-02-17,4815215,1763854481.59929
MTC,2021-02-19,4113317,1763854489.5739095
MTC,2021-06-30,976795,1763854491.7862537
MTC,2021-12-08,127964,1763854492.818487
MTC,2022-05-17,393437,1763854493.9696426
MTC,2022-05-31,26291,1763854494.934991
MTC,2022-08-02,2768568,1763854497.0667925
MTC,2022-08-09,654928,1763854498.3840387
MTC,2022-10-04,261534,1763854499.4257753
MTC,2022-12-05,491373,1763854500.6695266
MTC,2023-01-23,138502,1763854501.6817577
MTC,2023-02-13,1544622,1763854504.2308633
MTC,2023-02-27,269910,1763854505.5042415
MTC,2023-02-28,1077169,1763854507.5939622
MTC,2023-03-01,1580285,1763854510.151685
MTC,2023-03-02,4241514,1763854517.671407
MTC,2023-03-14,525513,1763854519.437123
MTC,2023-03-15,849724,1763854521.632637
MTC,2023-05-01,1489644,1763854525.0685296
MTC,2023-05-02,2166388,1763854529.1218317
MTC,2023-10-16,2612354,1763854533.3973224
MTC,2023-10-18,677247,1763854535.0056126
MTC,2023-10-19,3485456,1763854541.962061
MTC,2023-10-20,10809284,1763854556.8502195
MTC,2023-11-24,1269692,1763854558.9404695
MTC,2024-01-03,1902959,1763854561.3271663
MTC,2024-01-19,154397,1763854562.4451108
MTC,2024-02-28,157997,1763854563.4795392
MTC,2024-03-01,16806119,1763854583.7249017
MTC,2024-03-15,261953,1763854584.960788
MTC,2024-04-23,1600027,1763854587.033414
MTC,2024-04-24,3928480,1763854590.52112
MTC,2024-04-29,412093,1763854591.6649387
MTC,2024-05-07,9581237,1763854599.8988934
MTC,2024-05-13,385446,1763854601.149717
MTC,2024-05-14,2220424,1763854603.3723576
MTC,2024-05-20,11121513,1763854614.4845972
MTC,2024-08-20,1029766,1763854616.4810803
MTC,2024-09-30,2815781,1763854620.4434426
MTC,2024-10-02,8519097,1763854628.1092257
MTC,2024-11-22,1931973,1763854630.3103318
MTC,2024-12-09,1068819,1763854632.223353
MTDR,2020-03-10,9616868,1763854639.602513
MTDR,2020-03-13,5524092,1763854644.558088
MTDR,2020-03-19,4092520,1763854647.8864698
MTDR,2020-03-24,4778519,1763854651.7466805
MTDR,2020-04-02,4308124,1763854656.5729654
MTDR,2020-04-09,4217079,1763854662.7508726
MTDR,2020-04-29,3779841,1763854667.751582
MTDR,2020-04-30,9377930,1763854680.2953355
MTDR,2020-11-09,3604850,1763854685.1079772
MTEK,2022-02-18,2602182,1763854688.3017244
MTEK,2022-07-05,8277204,1763854697.9058347
MTEK,2022-12-27,277193,1763854699.157565
MTEK,2023-05-09,2174599,1763854702.8089466
MTEK,2023-10-09,4757959,1763854711.277774
MTEK,2024-12-18,858328,1763854713.7087522
MTEKW,2024-12-19,80856,1763854714.7761834
MTEKW,2024-12-30,27031,1763854715.7821631
MTEN,2024-07-24,148459,1763854716.9936533
MTEN,2024-11-07,220344,1763854718.6384156
MTEX,2020-03-26,20431,1763854719.6706822
MTEX,2021-03-30,89042,1763854720.7756028
MTEX,2021-07-07,126407,1763854721.8939376
MTG,2020-03-19,5793910,1763854730.0400536
MTR,2020-03-20,21444,1763854731.0718076
MTR,2020-03-25,28307,1763854732.0874033
MTR,2020-07-22,99009,1763854733.0844414
MTR,2020-12-30,269049,1763854734.229404
MTR,2021-01-28,98918,1763854735.311669
MTR,2021-05-13,831032,1763854736.5478308
MTR,2021-05-21,115862,1763854737.554369
MTR,2022-05-23,110023,1763854738.582169
MUR,2020-04-02,4929681,1763854744.4488683
MURA,2023-11-17,2878100,1763854749.0344145
MUX,2020-03-17,1873619,1763854752.4693074
MUX,2021-01-28,3898184,1763854759.3881276
MUX,2021-02-01,7259205,1763854770.0747075
MVBF,2020-03-19,130377,1763854771.1801505
MVIS,2020-05-04,15800836,1763854797.1251676
MVIS,2020-05-05,30986309,1763854840.3246539
MVIS,2020-05-12,13823186,1763854863.3419313
MVIS,2020-05-19,6712452,1763854874.645469
MVIS,2020-06-09,3128779,1763854878.8886256
MVIS,2020-07-16,4705616,1763854884.2520788
