filename,reason,size_bytes
ITRM_trades_2023_11_16.parquet,already_in_filtered,31193
ITRM_trades_2023_11_17.json,already_in_filtered,133
ITRM_trades_2023_11_17.parquet,already_in_filtered,41481
ITRM_trades_2023_11_21.json,already_in_filtered,133
ITRM_trades_2023_11_21.parquet,already_in_filtered,19597
ITRM_trades_2023_12_26.json,already_in_filtered,133
ITRM_trades_2023_12_26.parquet,already_in_filtered,18532
ITRM_trades_2024_01_30.json,already_in_filtered,136
ITRM_trades_2024_01_30.parquet,already_in_filtered,660160
ITRM_trades_2024_10_25.json,already_in_filtered,137
ITRM_trades_2024_10_25.parquet,already_in_filtered,1326847
ITRN_trades_2020_09_18.json,already_in_filtered,133
ITRN_trades_2020_09_18.parquet,already_in_filtered,84209
IVA_2022-10-07_metadata.json,already_in_filtered,241
IVA_2022-10-07_trades.parquet,already_in_filtered,251505
IVA_trades_2022_10_07.json,already_in_filtered,135
IVA_trades_2022_10_07.parquet,already_in_filtered,147479
IVA_trades_2023_05_31.json,already_in_filtered,132
IVA_trades_2023_05_31.parquet,already_in_filtered,50815
IVA_trades_2023_06_14.json,already_in_filtered,134
IVA_trades_2023_06_14.parquet,already_in_filtered,317050
IVA_trades_2024_10_14.json,already_in_filtered,134
IVA_trades_2024_10_14.parquet,already_in_filtered,611059
IVDAW_2022-04-11_metadata.json,already_in_filtered,241
IVDAW_2022-04-11_trades.parquet,already_in_filtered,13869
IVDAW_trades_2022_04_11.json,already_in_filtered,135
IVDAW_trades_2022_04_11.parquet,already_in_filtered,13869
IVDA_trades_2022_04_11.json,already_in_filtered,138
IVDA_trades_2022_04_11.parquet,already_in_filtered,1009117
IVDA_trades_2022_04_18.json,already_in_filtered,135
IVDA_trades_2022_04_18.parquet,already_in_filtered,109713
IVDA_trades_2022_08_08.json,already_in_filtered,135
IVDA_trades_2022_08_08.parquet,already_in_filtered,406154
IVDA_trades_2023_01_30.json,already_in_filtered,133
IVDA_trades_2023_01_30.parquet,already_in_filtered,55938
IVDA_trades_2023_02_01.json,already_in_filtered,135
IVDA_trades_2023_02_01.parquet,already_in_filtered,178053
IVDA_trades_2023_02_06.json,already_in_filtered,134
IVDA_trades_2023_02_06.parquet,already_in_filtered,261794
IVDA_trades_2024_02_20.json,already_in_filtered,133
IVDA_trades_2024_02_20.parquet,already_in_filtered,64638
IVDA_trades_2024_10_30.json,already_in_filtered,133
IVDA_trades_2024_10_30.parquet,already_in_filtered,74255
IVDA_trades_2024_12_17.json,already_in_filtered,133
IVDA_trades_2024_12_17.parquet,already_in_filtered,74713
IVDA_trades_2024_12_20.json,already_in_filtered,133
IVDA_trades_2024_12_20.parquet,already_in_filtered,33338
IVDA_trades_2024_12_23.json,already_in_filtered,133
IVDA_trades_2024_12_23.parquet,already_in_filtered,61969
IVDA_trades_2024_12_26.json,already_in_filtered,133
IVDA_trades_2024_12_26.parquet,already_in_filtered,30702
IVDA_trades_2024_12_27.json,already_in_filtered,133
IVDA_trades_2024_12_27.parquet,already_in_filtered,72038
IVDA_trades_2024_12_30.json,already_in_filtered,135
IVDA_trades_2024_12_30.parquet,already_in_filtered,105939
IVP_2024-07-10_metadata.json,already_in_filtered,242
IVP_2024-07-10_trades.parquet,already_in_filtered,1026453
IVP_2024-10-21_metadata.json,already_in_filtered,342
IVP_2024-10-21_trades.parquet,already_in_filtered,2178197
IVP_trades_2024_05_08.json,already_in_filtered,134
IVP_trades_2024_05_08.parquet,already_in_filtered,448499
IVP_trades_2024_05_09.json,already_in_filtered,135
IVP_trades_2024_05_09.parquet,already_in_filtered,933906
IVP_trades_2024_06_27.json,already_in_filtered,134
IVP_trades_2024_06_27.parquet,already_in_filtered,136466
IVP_trades_2024_07_03.json,already_in_filtered,134
IVP_trades_2024_07_03.parquet,already_in_filtered,429502
IVP_trades_2024_07_05.json,already_in_filtered,134
IVP_trades_2024_07_05.parquet,already_in_filtered,277599
IVP_trades_2024_07_08.json,already_in_filtered,137
IVP_trades_2024_07_08.parquet,already_in_filtered,1594389
IVP_trades_2024_07_10.json,already_in_filtered,137
IVP_trades_2024_07_10.parquet,already_in_filtered,1026453
IVP_trades_2024_07_12.json,already_in_filtered,136
IVP_trades_2024_07_12.parquet,already_in_filtered,1629896
IVP_trades_2024_07_15.json,already_in_filtered,134
IVP_trades_2024_07_15.parquet,already_in_filtered,540852
IVP_trades_2024_07_18.json,already_in_filtered,134
IVP_trades_2024_07_18.parquet,already_in_filtered,337502
IVP_trades_2024_07_24.json,already_in_filtered,134
IVP_trades_2024_07_24.parquet,already_in_filtered,240659
IVP_trades_2024_09_05.json,already_in_filtered,135
IVP_trades_2024_09_05.parquet,already_in_filtered,593106
IVP_trades_2024_09_09.json,already_in_filtered,134
IVP_trades_2024_09_09.parquet,already_in_filtered,591273
IVP_trades_2024_10_02.json,already_in_filtered,133
IVP_trades_2024_10_02.parquet,already_in_filtered,241673
IVP_trades_2024_10_21.json,already_in_filtered,137
IVP_trades_2024_10_21.parquet,already_in_filtered,2177752
IVP_trades_2024_10_22.json,already_in_filtered,136
IVP_trades_2024_10_22.parquet,already_in_filtered,1010654
IVRpC_trades_2020_03_19.json,already_in_filtered,133
IVRpC_trades_2020_03_19.parquet,already_in_filtered,26061
IVRpC_trades_2020_03_25.json,already_in_filtered,134
IVRpC_trades_2020_03_25.parquet,already_in_filtered,20662
IVRpC_trades_2020_03_26.json,already_in_filtered,134
IVRpC_trades_2020_03_26.parquet,already_in_filtered,18030
IVRpC_trades_2020_04_06.json,already_in_filtered,132
IVRpC_trades_2020_04_06.parquet,already_in_filtered,9491
IVRpC_trades_2020_04_07.json,already_in_filtered,133
IVRpC_trades_2020_04_07.parquet,already_in_filtered,12573
IVRpC_trades_2020_04_08.json,already_in_filtered,133
IVRpC_trades_2020_04_08.parquet,already_in_filtered,11167
IVR_trades_2020_03_26.json,already_in_filtered,135
IVR_trades_2020_03_26.parquet,already_in_filtered,2292906
IVR_trades_2020_04_06.json,already_in_filtered,134
IVR_trades_2020_04_06.parquet,already_in_filtered,323152
IVR_trades_2020_04_07.json,already_in_filtered,135
IVR_trades_2020_04_07.parquet,already_in_filtered,674459
IVR_trades_2020_04_08.json,already_in_filtered,134
IVR_trades_2020_04_08.parquet,already_in_filtered,612596
IVR_trades_2020_04_09.json,already_in_filtered,134
IVR_trades_2020_04_09.parquet,already_in_filtered,752222
IVR_trades_2020_06_05.json,already_in_filtered,136
IVR_trades_2020_06_05.parquet,already_in_filtered,1113171
IVR_trades_2020_06_08.json,already_in_filtered,136
IVR_trades_2020_06_08.parquet,already_in_filtered,1941146
IVVD_2023-12-18_metadata.json,already_in_filtered,243
IVVD_2023-12-18_trades.parquet,already_in_filtered,1577584
IVVD_trades_2023_04_19.json,already_in_filtered,133
IVVD_trades_2023_04_19.parquet,already_in_filtered,61176
IVVD_trades_2023_12_18.json,already_in_filtered,138
IVVD_trades_2023_12_18.parquet,already_in_filtered,1577584
IVVD_trades_2024_03_22.json,already_in_filtered,135
IVVD_trades_2024_03_22.parquet,already_in_filtered,138900
IVVD_trades_2024_06_27.json,already_in_filtered,135
IVVD_trades_2024_06_27.parquet,already_in_filtered,141762
IXHL_2022-03-15_metadata.json,already_in_filtered,339
IXHL_2022-03-15_trades.parquet,already_in_filtered,391584
IXHL_2023-11-30_metadata.json,already_in_filtered,337
IXHL_2023-11-30_trades.parquet,already_in_filtered,75526
IXHL_trades_2022_03_15.json,already_in_filtered,136
IXHL_trades_2022_03_15.parquet,already_in_filtered,391140
IXHL_trades_2023_07_06.json,already_in_filtered,135
IXHL_trades_2023_07_06.parquet,already_in_filtered,287602
IXHL_trades_2023_11_30.json,already_in_filtered,135
IXHL_trades_2023_11_30.parquet,already_in_filtered,75083
IXHL_trades_2023_12_04.json,already_in_filtered,133
IXHL_trades_2023_12_04.parquet,already_in_filtered,51303
IXHL_trades_2023_12_05.json,already_in_filtered,135
IXHL_trades_2023_12_05.parquet,already_in_filtered,137714
IXHL_trades_2024_02_21.json,already_in_filtered,133
IXHL_trades_2024_02_21.parquet,already_in_filtered,78575
IXHL_trades_2024_02_28.json,already_in_filtered,136
IXHL_trades_2024_02_28.parquet,already_in_filtered,910946
IZEA_2020-05-06_metadata.json,already_in_filtered,248
IZEA_2020-05-06_trades.parquet,already_in_filtered,860975
IZEA_trades_2020_03_31.json,already_in_filtered,136
IZEA_trades_2020_03_31.parquet,already_in_filtered,266251
IZEA_trades_2020_04_17.json,already_in_filtered,135
IZEA_trades_2020_04_17.parquet,already_in_filtered,197387
IZEA_trades_2020_05_04.json,already_in_filtered,135
IZEA_trades_2020_05_04.parquet,already_in_filtered,586998
IZEA_trades_2020_05_06.json,already_in_filtered,137
IZEA_trades_2020_05_06.parquet,already_in_filtered,860975
IZEA_trades_2020_05_07.json,already_in_filtered,135
IZEA_trades_2020_05_07.parquet,already_in_filtered,288419
IZEA_trades_2020_05_14.json,already_in_filtered,135
IZEA_trades_2020_05_14.parquet,already_in_filtered,604355
IZEA_trades_2020_05_26.json,already_in_filtered,135
IZEA_trades_2020_05_26.parquet,already_in_filtered,495254
IZEA_trades_2020_06_08.json,already_in_filtered,136
IZEA_trades_2020_06_08.parquet,already_in_filtered,538501
IZEA_trades_2020_06_09.json,already_in_filtered,138
IZEA_trades_2020_06_09.parquet,already_in_filtered,1670975
IZEA_trades_2020_06_11.json,already_in_filtered,137
IZEA_trades_2020_06_11.parquet,already_in_filtered,1323565
IZEA_trades_2020_07_31.json,already_in_filtered,135
IZEA_trades_2020_07_31.parquet,already_in_filtered,471965
IZEA_trades_2020_08_05.json,already_in_filtered,136
IZEA_trades_2020_08_05.parquet,already_in_filtered,812169
IZEA_trades_2020_11_09.json,already_in_filtered,135
IZEA_trades_2020_11_09.parquet,already_in_filtered,146613
IZEA_trades_2020_12_14.json,already_in_filtered,135
IZEA_trades_2020_12_14.parquet,already_in_filtered,255065
IZEA_trades_2020_12_21.json,already_in_filtered,135
IZEA_trades_2020_12_21.parquet,already_in_filtered,357501
IZEA_trades_2020_12_24.json,already_in_filtered,135
IZEA_trades_2020_12_24.parquet,already_in_filtered,362454
IZEA_trades_2021_01_19.json,already_in_filtered,135
IZEA_trades_2021_01_19.parquet,already_in_filtered,413461
IZEA_trades_2021_01_25.json,already_in_filtered,135
IZEA_trades_2021_01_25.parquet,already_in_filtered,747535
IZEA_trades_2021_10_22.json,already_in_filtered,135
IZEA_trades_2021_10_22.parquet,already_in_filtered,373854
IZM_trades_2023_04_12.json,already_in_filtered,132
IZM_trades_2023_04_12.parquet,already_in_filtered,28187
IZM_trades_2023_04_14.json,already_in_filtered,134
IZM_trades_2023_04_14.parquet,already_in_filtered,104949
IZM_trades_2023_04_18.json,already_in_filtered,131
IZM_trades_2023_04_18.parquet,already_in_filtered,12288
IZM_trades_2023_05_11.json,already_in_filtered,134
IZM_trades_2023_05_11.parquet,already_in_filtered,141058
IZM_trades_2023_05_25.json,already_in_filtered,132
IZM_trades_2023_05_25.parquet,already_in_filtered,54174
IZM_trades_2023_07_07.json,already_in_filtered,131
IZM_trades_2023_07_07.parquet,already_in_filtered,14684
IZM_trades_2023_07_20.json,already_in_filtered,132
IZM_trades_2023_07_20.parquet,already_in_filtered,25285
IZM_trades_2023_08_04.json,already_in_filtered,132
IZM_trades_2023_08_04.parquet,already_in_filtered,17225
IZM_trades_2023_08_11.json,already_in_filtered,132
IZM_trades_2023_08_11.parquet,already_in_filtered,40845
IZM_trades_2024_04_01.json,already_in_filtered,132
IZM_trades_2024_04_01.parquet,already_in_filtered,21380
IZM_trades_2024_04_09.json,already_in_filtered,134
IZM_trades_2024_04_09.parquet,already_in_filtered,121076
IZM_trades_2024_05_20.json,already_in_filtered,132
IZM_trades_2024_05_20.parquet,already_in_filtered,56427
JACK_trades_2020_03_19.json,already_in_filtered,135
JACK_trades_2020_03_19.parquet,already_in_filtered,554514
JAGX_trades_2024_03_01.json,already_in_filtered,136
JAGX_trades_2024_03_01.parquet,already_in_filtered,773511
JAGX_trades_2024_03_04.json,already_in_filtered,137
JAGX_trades_2024_03_04.parquet,already_in_filtered,1416027
JAGX_trades_2024_03_20.json,already_in_filtered,135
JAGX_trades_2024_03_20.parquet,already_in_filtered,654979
JAGX_trades_2024_04_10.json,already_in_filtered,135
JAGX_trades_2024_04_10.parquet,already_in_filtered,704619
JAGX_trades_2024_04_16.json,already_in_filtered,138
JAGX_trades_2024_04_16.parquet,already_in_filtered,1620186
JAGX_trades_2024_05_02.json,already_in_filtered,136
JAGX_trades_2024_05_02.parquet,already_in_filtered,777543
JAKK_2020-03-30_metadata.json,already_in_filtered,239
JAKK_2020-03-30_trades.parquet,already_in_filtered,74684
JAKK_trades_2020_03_30.json,already_in_filtered,134
JAKK_trades_2020_03_30.parquet,already_in_filtered,74684
JAKK_trades_2020_04_13.json,already_in_filtered,133
JAKK_trades_2020_04_13.parquet,already_in_filtered,34161
JAKK_trades_2020_06_03.json,already_in_filtered,133
JAKK_trades_2020_06_03.parquet,already_in_filtered,29425
JAKK_trades_2020_06_08.json,already_in_filtered,133
JAKK_trades_2020_06_08.parquet,already_in_filtered,88243
JAKK_trades_2020_06_12.json,already_in_filtered,136
JAKK_trades_2020_06_12.parquet,already_in_filtered,269342
JAKK_trades_2020_06_24.json,already_in_filtered,135
JAKK_trades_2020_06_24.parquet,already_in_filtered,522518
JAKK_trades_2020_10_12.json,already_in_filtered,135
JAKK_trades_2020_10_12.parquet,already_in_filtered,450439
JAKK_trades_2020_11_03.json,already_in_filtered,136
JAKK_trades_2020_11_03.parquet,already_in_filtered,669239
JAKK_trades_2022_07_28.json,already_in_filtered,135
JAKK_trades_2022_07_28.parquet,already_in_filtered,118190
JAKK_trades_2023_11_02.json,already_in_filtered,133
JAKK_trades_2023_11_02.parquet,already_in_filtered,57165
JAMF_trades_2020_07_22.json,already_in_filtered,136
JAMF_trades_2020_07_22.parquet,already_in_filtered,1689284
JANX_2024-02-27_metadata.json,already_in_filtered,244
JANX_2024-02-27_trades.parquet,already_in_filtered,1544967
JANX_trades_2024_02_21.json,already_in_filtered,134
JANX_trades_2024_02_21.parquet,already_in_filtered,169466
JANX_trades_2024_02_27.json,already_in_filtered,138
JANX_trades_2024_02_27.parquet,already_in_filtered,1544967
JANX_trades_2024_12_03.json,already_in_filtered,135
JANX_trades_2024_12_03.parquet,already_in_filtered,648200
JBDI_trades_2024_08_28.json,already_in_filtered,135
JBDI_trades_2024_08_28.parquet,already_in_filtered,589133
JBDI_trades_2024_09_06.json,already_in_filtered,133
JBDI_trades_2024_09_06.parquet,already_in_filtered,39594
JBDI_trades_2024_09_09.json,already_in_filtered,133
JBDI_trades_2024_09_09.parquet,already_in_filtered,68637
JBDI_trades_2024_09_12.json,already_in_filtered,134
JBDI_trades_2024_09_12.parquet,already_in_filtered,123431
JBDI_trades_2024_09_13.json,already_in_filtered,133
JBDI_trades_2024_09_13.parquet,already_in_filtered,88308
JBDI_trades_2024_09_16.json,already_in_filtered,135
JBDI_trades_2024_09_16.parquet,already_in_filtered,800682
JBDI_trades_2024_09_24.json,already_in_filtered,135
JBDI_trades_2024_09_24.parquet,already_in_filtered,484054
JBDI_trades_2024_10_04.json,already_in_filtered,135
JBDI_trades_2024_10_04.parquet,already_in_filtered,473198
JBLU_trades_2020_03_24.json,already_in_filtered,136
JBLU_trades_2020_03_24.parquet,already_in_filtered,3037895
JCSE_2024-05-30_metadata.json,already_in_filtered,241
JCSE_2024-05-30_trades.parquet,already_in_filtered,781371
JCSE_trades_2022_05_10.json,already_in_filtered,132
JCSE_trades_2022_05_10.parquet,already_in_filtered,47167
JCSE_trades_2022_08_17.json,already_in_filtered,136
JCSE_trades_2022_08_17.parquet,already_in_filtered,913072
JCSE_trades_2022_11_23.json,already_in_filtered,133
JCSE_trades_2022_11_23.parquet,already_in_filtered,19380
JCSE_trades_2022_11_25.json,already_in_filtered,135
JCSE_trades_2022_11_25.parquet,already_in_filtered,291383
JCSE_trades_2023_02_09.json,already_in_filtered,135
JCSE_trades_2023_02_09.parquet,already_in_filtered,108012
JCSE_trades_2023_05_08.json,already_in_filtered,133
JCSE_trades_2023_05_08.parquet,already_in_filtered,26653
JCSE_trades_2023_05_17.json,already_in_filtered,135
JCSE_trades_2023_05_17.parquet,already_in_filtered,148059
JCSE_trades_2023_08_24.json,already_in_filtered,136
JCSE_trades_2023_08_24.parquet,already_in_filtered,117923
JCSE_trades_2023_08_31.json,already_in_filtered,133
JCSE_trades_2023_08_31.parquet,already_in_filtered,25827
JCSE_trades_2024_05_30.json,already_in_filtered,137
JCSE_trades_2024_05_30.parquet,already_in_filtered,781371
JCSE_trades_2024_06_03.json,already_in_filtered,133
JCSE_trades_2024_06_03.parquet,already_in_filtered,49720
JCSE_trades_2024_07_18.json,already_in_filtered,135
JCSE_trades_2024_07_18.parquet,already_in_filtered,114835
JCSE_trades_2024_10_21.json,already_in_filtered,133
JCSE_trades_2024_10_21.parquet,already_in_filtered,83557
JCSE_trades_2024_11_04.json,already_in_filtered,132
JCSE_trades_2024_11_04.parquet,already_in_filtered,14072
JCSE_trades_2024_12_02.json,already_in_filtered,136
JCSE_trades_2024_12_02.parquet,already_in_filtered,695017
JDZG_2024-05-16_metadata.json,already_in_filtered,243
JDZG_2024-05-16_trades.parquet,already_in_filtered,628660
JDZG_2024-10-17_metadata.json,already_in_filtered,245
JDZG_2024-10-17_trades.parquet,already_in_filtered,633132
JDZG_2024-12-30_metadata.json,already_in_filtered,246
JDZG_2024-12-30_trades.parquet,already_in_filtered,234674
JDZG_trades_2024_05_16.json,already_in_filtered,136
JDZG_trades_2024_05_16.parquet,already_in_filtered,628660
JDZG_trades_2024_05_17.json,already_in_filtered,135
JDZG_trades_2024_05_17.parquet,already_in_filtered,351759
JDZG_trades_2024_06_12.json,already_in_filtered,134
JDZG_trades_2024_06_12.parquet,already_in_filtered,150071
JDZG_trades_2024_10_15.json,already_in_filtered,135
JDZG_trades_2024_10_15.parquet,already_in_filtered,382345
JDZG_trades_2024_10_17.json,already_in_filtered,137
JDZG_trades_2024_10_17.parquet,already_in_filtered,633132
JDZG_trades_2024_10_18.json,already_in_filtered,137
JDZG_trades_2024_10_18.parquet,already_in_filtered,1816795
JDZG_trades_2024_10_23.json,already_in_filtered,135
JDZG_trades_2024_10_23.parquet,already_in_filtered,144696
JDZG_trades_2024_12_23.json,already_in_filtered,134
JDZG_trades_2024_12_23.parquet,already_in_filtered,457983
JDZG_trades_2024_12_30.json,already_in_filtered,136
JDZG_trades_2024_12_30.parquet,already_in_filtered,234674
JD_trades_2022_03_16.json,already_in_filtered,134
JD_trades_2022_03_16.parquet,already_in_filtered,7461333
JELD_trades_2020_03_24.json,already_in_filtered,133
JELD_trades_2020_03_24.parquet,already_in_filtered,252311
JFBR_trades_2024_05_17.json,already_in_filtered,136
JFBR_trades_2024_05_17.parquet,already_in_filtered,357281
JFBR_trades_2024_10_30.json,already_in_filtered,135
JFBR_trades_2024_10_30.parquet,already_in_filtered,575877
JFBR_trades_2024_12_03.json,already_in_filtered,135
JFBR_trades_2024_12_03.parquet,already_in_filtered,282714
JFBR_trades_2024_12_05.json,already_in_filtered,134
JFBR_trades_2024_12_05.parquet,already_in_filtered,92544
JFBR_trades_2024_12_06.json,already_in_filtered,136
JFBR_trades_2024_12_06.parquet,already_in_filtered,952855
JFIN_2020-03-23_metadata.json,already_in_filtered,273
JFIN_2020-03-23_trades.parquet,already_in_filtered,67532
JFIN_2020-06-10_metadata.json,already_in_filtered,278
JFIN_2020-06-10_trades.parquet,already_in_filtered,1960400
JFIN_2021-03-18_metadata.json,already_in_filtered,244
JFIN_2021-03-18_trades.parquet,already_in_filtered,3105966
JFIN_trades_2020_03_23.json,already_in_filtered,134
JFIN_trades_2020_03_23.parquet,already_in_filtered,67532
JFIN_trades_2020_03_24.json,already_in_filtered,133
JFIN_trades_2020_03_24.parquet,already_in_filtered,41262
JFIN_trades_2020_03_25.json,already_in_filtered,133
JFIN_trades_2020_03_25.parquet,already_in_filtered,32077
JFIN_trades_2020_06_10.json,already_in_filtered,138
JFIN_trades_2020_06_10.parquet,already_in_filtered,1960400
JFIN_trades_2020_06_12.json,already_in_filtered,135
JFIN_trades_2020_06_12.parquet,already_in_filtered,495814
JFIN_trades_2020_06_15.json,already_in_filtered,135
JFIN_trades_2020_06_15.parquet,already_in_filtered,535147
JFIN_trades_2020_08_25.json,already_in_filtered,135
JFIN_trades_2020_08_25.parquet,already_in_filtered,117423
JFIN_trades_2020_09_30.json,already_in_filtered,135
JFIN_trades_2020_09_30.parquet,already_in_filtered,252826
JFIN_trades_2020_11_25.json,already_in_filtered,135
JFIN_trades_2020_11_25.parquet,already_in_filtered,163402
JFIN_trades_2020_12_03.json,already_in_filtered,133
JFIN_trades_2020_12_03.parquet,already_in_filtered,63960
JFIN_trades_2021_02_05.json,already_in_filtered,133
JFIN_trades_2021_02_05.parquet,already_in_filtered,72023
JFIN_trades_2021_03_17.json,already_in_filtered,133
JFIN_trades_2021_03_17.parquet,already_in_filtered,75557
JFIN_trades_2021_03_18.json,already_in_filtered,138
JFIN_trades_2021_03_18.parquet,already_in_filtered,1942775
JFIN_trades_2021_03_22.json,already_in_filtered,137
JFIN_trades_2021_03_22.parquet,already_in_filtered,2015448
JFIN_trades_2021_03_30.json,already_in_filtered,135
JFIN_trades_2021_03_30.parquet,already_in_filtered,206578
JFIN_trades_2021_04_26.json,already_in_filtered,135
JFIN_trades_2021_04_26.parquet,already_in_filtered,407977
JFIN_trades_2021_08_25.json,already_in_filtered,135
JFIN_trades_2021_08_25.parquet,already_in_filtered,437825
JFIN_trades_2022_01_03.json,already_in_filtered,133
JFIN_trades_2022_01_03.parquet,already_in_filtered,22200
JFU_trades_2020_06_30.json,already_in_filtered,134
JFU_trades_2020_06_30.parquet,already_in_filtered,132843
JFU_trades_2020_09_29.json,already_in_filtered,134
JFU_trades_2020_09_29.parquet,already_in_filtered,125137
JFU_trades_2020_10_19.json,already_in_filtered,132
JFU_trades_2020_10_19.parquet,already_in_filtered,98364
JFU_trades_2020_10_20.json,already_in_filtered,134
JFU_trades_2020_10_20.parquet,already_in_filtered,431573
JFU_trades_2020_10_21.json,already_in_filtered,135
JFU_trades_2020_10_21.parquet,already_in_filtered,735967
JFU_trades_2020_11_24.json,already_in_filtered,134
JFU_trades_2020_11_24.parquet,already_in_filtered,197587
JFU_trades_2021_02_05.json,already_in_filtered,134
JFU_trades_2021_02_05.parquet,already_in_filtered,139217
JFU_trades_2021_02_10.json,already_in_filtered,134
JFU_trades_2021_02_10.parquet,already_in_filtered,256951
JFU_trades_2021_02_18.json,already_in_filtered,136
JFU_trades_2021_02_18.parquet,already_in_filtered,1044411
JFU_trades_2021_02_19.json,already_in_filtered,135
JFU_trades_2021_02_19.parquet,already_in_filtered,847136
JFU_trades_2021_02_24.json,already_in_filtered,134
JFU_trades_2021_02_24.parquet,already_in_filtered,605049
JFU_trades_2021_06_17.json,already_in_filtered,135
JFU_trades_2021_06_17.parquet,already_in_filtered,760233
JFU_trades_2022_08_25.json,already_in_filtered,132
JFU_trades_2022_08_25.parquet,already_in_filtered,62421
JFU_trades_2022_10_12.json,already_in_filtered,135
JFU_trades_2022_10_12.parquet,already_in_filtered,134867
JFU_trades_2023_04_28.json,already_in_filtered,131
JFU_trades_2023_04_28.parquet,already_in_filtered,15315
JFU_trades_2024_09_27.json,already_in_filtered,135
JFU_trades_2024_09_27.parquet,already_in_filtered,136449
JFU_trades_2024_10_02.json,already_in_filtered,132
JFU_trades_2024_10_02.parquet,already_in_filtered,24718
JG_2021-02-05_metadata.json,already_in_filtered,242
JG_2021-02-05_trades.parquet,already_in_filtered,2018158
JG_trades_2020_11_24.json,already_in_filtered,132
JG_trades_2020_11_24.parquet,already_in_filtered,208916
JG_trades_2020_11_27.json,already_in_filtered,133
JG_trades_2020_11_27.parquet,already_in_filtered,297854
JG_trades_2020_12_22.json,already_in_filtered,135
JG_trades_2020_12_22.parquet,already_in_filtered,1277391
JG_trades_2021_02_05.json,already_in_filtered,136
JG_trades_2021_02_05.parquet,already_in_filtered,2018158
JG_trades_2021_02_08.json,already_in_filtered,133
JG_trades_2021_02_08.parquet,already_in_filtered,589097
JG_trades_2023_10_17.json,already_in_filtered,133
JG_trades_2023_10_17.parquet,already_in_filtered,445654
JG_trades_2023_12_12.json,already_in_filtered,130
JG_trades_2023_12_12.parquet,already_in_filtered,30583
JHX_trades_2020_03_19.json,already_in_filtered,132
JHX_trades_2020_03_19.parquet,already_in_filtered,49382
JILL_2020-07-16_metadata.json,already_in_filtered,242
JILL_2020-07-16_trades.parquet,already_in_filtered,374321
JILL_2020-09-01_metadata.json,already_in_filtered,243
JILL_2020-09-01_trades.parquet,already_in_filtered,912177
JILL_trades_2020_03_04.json,already_in_filtered,133
JILL_trades_2020_03_04.parquet,already_in_filtered,106618
JILL_trades_2020_04_27.json,already_in_filtered,133
JILL_trades_2020_04_27.parquet,already_in_filtered,47092
JILL_trades_2020_05_27.json,already_in_filtered,133
JILL_trades_2020_05_27.parquet,already_in_filtered,94992
JILL_trades_2020_06_16.json,already_in_filtered,134
JILL_trades_2020_06_16.parquet,already_in_filtered,148310
JILL_trades_2020_07_16.json,already_in_filtered,136
JILL_trades_2020_07_16.parquet,already_in_filtered,374321
JILL_trades_2020_09_01.json,already_in_filtered,137
JILL_trades_2020_09_01.parquet,already_in_filtered,912177
JILL_trades_2020_09_02.json,already_in_filtered,135
JILL_trades_2020_09_02.parquet,already_in_filtered,284232
JILL_trades_2020_09_14.json,already_in_filtered,135
JILL_trades_2020_09_14.parquet,already_in_filtered,287998
JILL_trades_2020_10_13.json,already_in_filtered,135
JILL_trades_2020_10_13.parquet,already_in_filtered,570528
JILL_trades_2021_01_27.json,already_in_filtered,136
JILL_trades_2021_01_27.parquet,already_in_filtered,287396
JILL_trades_2021_03_15.json,already_in_filtered,135
JILL_trades_2021_03_15.parquet,already_in_filtered,149662
JILL_trades_2021_03_16.json,already_in_filtered,134
JILL_trades_2021_03_16.parquet,already_in_filtered,183417
JL_trades_2024_02_29.json,already_in_filtered,136
JL_trades_2024_02_29.parquet,already_in_filtered,2293856
JL_trades_2024_03_05.json,already_in_filtered,133
JL_trades_2024_03_05.parquet,already_in_filtered,520843
JL_trades_2024_04_24.json,already_in_filtered,131
JL_trades_2024_04_24.parquet,already_in_filtered,81350
JL_trades_2024_09_20.json,already_in_filtered,130
JL_trades_2024_09_20.parquet,already_in_filtered,53291
JL_trades_2024_10_29.json,already_in_filtered,133
JL_trades_2024_10_29.parquet,already_in_filtered,454836
JL_trades_2024_12_09.json,already_in_filtered,130
JL_trades_2024_12_09.parquet,already_in_filtered,56087
JL_trades_2024_12_10.json,already_in_filtered,131
JL_trades_2024_12_10.parquet,already_in_filtered,50847
JMIA_trades_2020_01_16.json,already_in_filtered,135
JMIA_trades_2020_01_16.parquet,already_in_filtered,406148
JMIA_trades_2020_07_08.json,already_in_filtered,135
JMIA_trades_2020_07_08.parquet,already_in_filtered,561425
JMIA_trades_2020_08_03.json,already_in_filtered,137
JMIA_trades_2020_08_03.parquet,already_in_filtered,1526230
JMIA_trades_2022_04_04.json,already_in_filtered,136
JMIA_trades_2022_04_04.parquet,already_in_filtered,786743
JMIA_trades_2022_05_17.json,already_in_filtered,135
JMIA_trades_2022_05_17.parquet,already_in_filtered,618752
JMIA_trades_2024_02_15.json,already_in_filtered,135
JMIA_trades_2024_02_15.parquet,already_in_filtered,436346
JMIA_trades_2024_07_09.json,already_in_filtered,135
JMIA_trades_2024_07_09.parquet,already_in_filtered,656424
JOBY.WS_trades_2021_08_20.json,already_in_filtered,135
JOBY.WS_trades_2021_08_20.parquet,already_in_filtered,13346
