ticker,date,momentum_pct_str,source_folder,dest_dir
TRSG,2025-03-28,43.74,TRSG_trades_2025_03_28.parquet,TRSG_2025-03-28_43.74
TRUE,2025-10-15,68.92,TRUE_trades_2025_10_15.parquet,TRUE_2025-10-15_68.92
TRUG,2025-01-06,66.92,TRUG_trades_2025_01_06.parquet,TRUG_2025-01-06_66.92
TRUG,2025-01-24,31.96,TRUG_trades_2025_01_24.parquet,TRUG_2025-01-24_31.96
TRUG,2025-02-19,64.79,TRUG_trades_2025_02_19.parquet,TRUG_2025-02-19_64.79
TRUG,2025-04-22,53.92,TRUG_trades_2025_04_22.parquet,TRUG_2025-04-22_53.92
TRUG,2025-05-23,41.41,TRUG_trades_2025_05_23.parquet,TRUG_2025-05-23_41.41
TRUG,2025-05-29,100.67,TRUG_trades_2025_05_29.parquet,TRUG_2025-05-29_100.67
TRUG,2025-07-21,48.99,TRUG_trades_2025_07_21.parquet,TRUG_2025-07-21_48.99
TRVG,2025-02-06,30.56,TRVG_trades_2025_02_06.parquet,TRVG_2025-02-06_30.56
TRVG,2025-05-01,40.14,TRVG_trades_2025_05_01.parquet,TRVG_2025-05-01_40.14
TRVI,2025-03-10,71.86,TRVI_trades_2025_03_10.parquet,TRVI_2025-03-10_71.86
TSDD,2025-03-10,32.24,TSDD_trades_2025_03_10.parquet,TSDD_2025-03-10_32.24
TSDD,2025-06-05,35.43,TSDD_trades_2025_06_05.parquet,TSDD_2025-06-05_35.43
TSHA,2025-10-02,54.72,TSHA_trades_2025_10_02.parquet,TSHA_2025-10-02_54.72
TSLG,2025-04-09,47.32,TSLG_trades_2025_04_09.parquet,TSLG_2025-04-09_47.32
TSLL,2025-04-09,47.56,TSLL_trades_2025_04_09.parquet,TSLL_2025-04-09_47.56
TSLQ,2025-03-10,32.39,TSLQ_trades_2025_03_10.parquet,TSLQ_2025-03-10_32.39
TSLQ,2025-06-05,35.54,TSLQ_trades_2025_06_05.parquet,TSLQ_2025-06-05_35.54
TSLR,2025-04-09,47.49,TSLR_trades_2025_04_09.parquet,TSLR_2025-04-09_47.49
TSSI,2025-05-16,84.89,TSSI_trades_2025_05_16.parquet,TSSI_2025-05-16_84.89
TTEC,2025-04-02,66.06,TTEC_trades_2025_04_02.parquet,TTEC_2025-04-02_66.06
TTEC,2025-05-09,34.62,TTEC_trades_2025_05_09.parquet,TTEC_2025-05-09_34.62
TTRX,2025-10-09,278.57,TTRX_trades_2025_10_09.parquet,TTRX_2025-10-09_278.57
TURB,2025-09-16,657.41,TURB_trades_2025_09_16.parquet,TURB_2025-09-16_657.41
TUSK,2025-04-14,39.68,TUSK_trades_2025_04_14.parquet,TUSK_2025-04-14_39.68
TVACW,2025-09-25,390.00,TVACW_trades_2025_09_25.parquet,TVACW_2025-09-25_390.00
TVACW,2025-10-08,30.43,TVACW_trades_2025_10_08.parquet,TVACW_2025-10-08_30.43
TVGN,2025-01-27,42.22,TVGN_trades_2025_01_27.parquet,TVGN_2025-01-27_42.22
TVGN,2025-04-09,30.21,TVGN_trades_2025_04_09.parquet,TVGN_2025-04-09_30.21
TVGN,2025-08-05,41.03,TVGN_trades_2025_08_05.parquet,TVGN_2025-08-05_41.03
TVTX,2025-09-10,32.59,TVTX_trades_2025_09_10.parquet,TVTX_2025-09-10_32.59
TWG,2025-02-18,52.79,TWG_trades_2025_02_18.parquet,TWG_2025-02-18_52.79
TWG,2025-03-28,64.11,TWG_trades_2025_03_28.parquet,TWG_2025-03-28_64.11
TWG,2025-05-12,53.32,TWG_trades_2025_05_12.parquet,TWG_2025-05-12_53.32
TWG,2025-06-11,60.92,TWG_trades_2025_06_11.parquet,TWG_2025-06-11_60.92
TWG,2025-07-25,32.80,TWG_trades_2025_07_25.parquet,TWG_2025-07-25_32.80
TWG,2025-07-30,32.30,TWG_trades_2025_07_30.parquet,TWG_2025-07-30_32.30
TWIN,2025-08-21,33.18,TWIN_trades_2025_08_21.parquet,TWIN_2025-08-21_33.18
TWNP,2025-06-09,104.96,TWNP_trades_2025_06_09.parquet,TWNP_2025-06-09_104.96
TXMD,2025-01-03,55.41,TXMD_trades_2025_01_03.parquet,TXMD_2025-01-03_55.41
TXMD,2025-02-21,64.36,TXMD_trades_2025_02_21.parquet,TXMD_2025-02-21_64.36
TXMD,2025-10-17,62.68,TXMD_trades_2025_10_17.parquet,TXMD_2025-10-17_62.68
TYGO,2025-01-07,64.65,TYGO_trades_2025_01_07.parquet,TYGO_2025-01-07_64.65
TYGO,2025-07-30,42.28,TYGO_trades_2025_07_30.parquet,TYGO_2025-07-30_42.28
TZOO,2025-04-29,32.23,TZOO_trades_2025_04_29.parquet,TZOO_2025-04-29_32.23
TZUP,2025-02-26,38.43,TZUP_trades_2025_02_26.parquet,TZUP_2025-02-26_38.43
TZUP,2025-05-13,40.78,TZUP_trades_2025_05_13.parquet,TZUP_2025-05-13_40.78
TZUP,2025-07-08,31.76,TZUP_trades_2025_07_08.parquet,TZUP_2025-07-08_31.76
TZUP,2025-07-14,35.07,TZUP_trades_2025_07_14.parquet,TZUP_2025-07-14_35.07
U,2025-02-20,30.46,U_trades_2025_02_20.parquet,U_2025-02-20_30.46
UBXG,2025-02-21,35.76,UBXG_trades_2025_02_21.parquet,UBXG_2025-02-21_35.76
UBXG,2025-03-12,32.35,UBXG_trades_2025_03_12.parquet,UBXG_2025-03-12_32.35
UBXG,2025-08-19,39.96,UBXG_trades_2025_08_19.parquet,UBXG_2025-08-19_39.96
UCL,2025-01-17,34.33,UCL_trades_2025_01_17.parquet,UCL_2025-01-17_34.33
UCL,2025-04-23,30.36,UCL_trades_2025_04_23.parquet,UCL_2025-04-23_30.36
UCL,2025-07-24,32.18,UCL_trades_2025_07_24.parquet,UCL_2025-07-24_32.18
UDMY,2025-02-14,35.68,UDMY_trades_2025_02_14.parquet,UDMY_2025-02-14_35.68
UFG,2025-08-15,32.31,UFG_trades_2025_08_15.parquet,UFG_2025-08-15_32.31
UFG,2025-09-02,30.21,UFG_trades_2025_09_02.parquet,UFG_2025-09-02_30.21
UFG,2025-09-09,73.23,UFG_trades_2025_09_09.parquet,UFG_2025-09-09_73.23
UFG,2025-10-29,39.29,UFG_trades_2025_10_29.parquet,UFG_2025-10-29_39.29
UGRO,2025-02-06,33.33,UGRO_trades_2025_02_06.parquet,UGRO_2025-02-06_33.33
UHG,2025-05-12,58.89,UHG_trades_2025_05_12.parquet,UHG_2025-05-12_58.89
UHGWW,2025-02-26,33.33,UHGWW_trades_2025_02_26.parquet,UHGWW_2025-02-26_33.33
UHGWW,2025-07-10,32.05,UHGWW_trades_2025_07_10.parquet,UHGWW_2025-07-10_32.05
UHGWW,2025-08-11,76.21,UHGWW_trades_2025_08_11.parquet,UHGWW_2025-08-11_76.21
UHGWW,2025-08-15,32.85,UHGWW_trades_2025_08_15.parquet,UHGWW_2025-08-15_32.85
UHGWW,2025-09-17,50.61,UHGWW_trades_2025_09_17.parquet,UHGWW_2025-09-17_50.61
UI,2025-08-22,31.60,UI_trades_2025_08_22.parquet,UI_2025-08-22_31.60
UK,2025-09-09,42.20,UK_trades_2025_09_09.parquet,UK_2025-09-09_42.20
ULCC,2025-08-12,30.82,ULCC_trades_2025_08_12.parquet,ULCC_2025-08-12_30.82
ULY,2025-01-06,38.26,ULY_trades_2025_01_06.parquet,ULY_2025-01-06_38.26
ULY,2025-02-27,127.62,ULY_trades_2025_02_27.parquet,ULY_2025-02-27_127.62
ULY,2025-03-20,93.50,ULY_trades_2025_03_20.parquet,ULY_2025-03-20_93.50
ULY,2025-03-26,60.36,ULY_trades_2025_03_26.parquet,ULY_2025-03-26_60.36
ULY,2025-04-25,65.52,ULY_trades_2025_04_25.parquet,ULY_2025-04-25_65.52
ULY,2025-04-29,58.00,ULY_trades_2025_04_29.parquet,ULY_2025-04-29_58.00
ULY,2025-04-30,57.67,ULY_trades_2025_04_30.parquet,ULY_2025-04-30_57.67
ULY,2025-06-25,109.76,ULY_trades_2025_06_25.parquet,ULY_2025-06-25_109.76
ULY,2025-10-07,79.49,ULY_trades_2025_10_07.parquet,ULY_2025-10-07_79.49
UNCY,2025-06-09,45.81,UNCY_trades_2025_06_09.parquet,UNCY_2025-06-09_45.81
UNCY,2025-06-23,30.06,UNCY_trades_2025_06_23.parquet,UNCY_2025-06-23_30.06
UNF,2025-01-07,43.92,UNF_trades_2025_01_07.parquet,UNF_2025-01-07_43.92
UNIT,2025-08-04,70.06,UNIT_trades_2025_08_04.parquet,UNIT_2025-08-04_70.06
UOKA,2025-02-03,244.92,UOKA_trades_2025_02_03.parquet,UOKA_2025-02-03_244.92
UOKA,2025-02-07,72.04,UOKA_trades_2025_02_07.parquet,UOKA_2025-02-07_72.04
UOKA,2025-02-21,41.24,UOKA_trades_2025_02_21.parquet,UOKA_2025-02-21_41.24
UOKA,2025-03-04,63.79,UOKA_trades_2025_03_04.parquet,UOKA_2025-03-04_63.79
UOKA,2025-03-14,51.40,UOKA_trades_2025_03_14.parquet,UOKA_2025-03-14_51.40
UOKA,2025-05-16,144.07,UOKA_trades_2025_05_16.parquet,UOKA_2025-05-16_144.07
UONEK,2025-07-08,100.31,UONEK_trades_2025_07_08.parquet,UONEK_2025-07-08_100.31
UP,2025-08-15,40.85,UP_trades_2025_08_15.parquet,UP_2025-08-15_40.85
UP,2025-08-26,31.80,UP_trades_2025_08_26.parquet,UP_2025-08-26_31.80
UPC,2025-02-07,52.17,UPC_trades_2025_02_07.parquet,UPC_2025-02-07_52.17
UPC,2025-02-21,144.77,UPC_trades_2025_02_21.parquet,UPC_2025-02-21_144.77
UPC,2025-04-08,52.10,UPC_trades_2025_04_08.parquet,UPC_2025-04-08_52.10
UPC,2025-04-16,57.70,UPC_trades_2025_04_16.parquet,UPC_2025-04-16_57.70
UPC,2025-04-21,53.65,UPC_trades_2025_04_21.parquet,UPC_2025-04-21_53.65
UPC,2025-04-28,65.00,UPC_trades_2025_04_28.parquet,UPC_2025-04-28_65.00
UPC,2025-05-05,37.42,UPC_trades_2025_05_05.parquet,UPC_2025-05-05_37.42
UPC,2025-05-12,53.69,UPC_trades_2025_05_12.parquet,UPC_2025-05-12_53.69
UPC,2025-07-28,34.90,UPC_trades_2025_07_28.parquet,UPC_2025-07-28_34.90
UPC,2025-08-13,58.36,UPC_trades_2025_08_13.parquet,UPC_2025-08-13_58.36
UPC,2025-09-08,48.73,UPC_trades_2025_09_08.parquet,UPC_2025-09-08_48.73
UPC,2025-09-19,63.86,UPC_trades_2025_09_19.parquet,UPC_2025-09-19_63.86
UPC,2025-10-08,112.77,UPC_trades_2025_10_08.parquet,UPC_2025-10-08_112.77
UPLD,2025-07-28,49.74,UPLD_trades_2025_07_28.parquet,UPLD_2025-07-28_49.74
UPLD,2025-08-18,31.95,UPLD_trades_2025_08_18.parquet,UPLD_2025-08-18_31.95
UPLD,2025-08-20,51.55,UPLD_trades_2025_08_20.parquet,UPLD_2025-08-20_51.55
UPST,2025-02-12,34.30,UPST_trades_2025_02_12.parquet,UPST_2025-02-12_34.30
UPXI,2025-01-23,82.20,UPXI_trades_2025_01_23.parquet,UPXI_2025-01-23_82.20
UPXI,2025-02-24,64.38,UPXI_trades_2025_02_24.parquet,UPXI_2025-02-24_64.38
UPXI,2025-04-21,858.61,UPXI_trades_2025_04_21.parquet,UPXI_2025-04-21_858.61
UPXI,2025-04-23,40.00,UPXI_trades_2025_04_23.parquet,UPXI_2025-04-23_40.00
UPXI,2025-04-25,66.94,UPXI_trades_2025_04_25.parquet,UPXI_2025-04-25_66.94
UPXI,2025-05-02,33.33,UPXI_trades_2025_05_02.parquet,UPXI_2025-05-02_33.33
UPXI,2025-05-21,30.57,UPXI_trades_2025_05_21.parquet,UPXI_2025-05-21_30.57
UPXI,2025-07-16,48.08,UPXI_trades_2025_07_16.parquet,UPXI_2025-07-16_48.08
UPXI,2025-07-21,41.98,UPXI_trades_2025_07_21.parquet,UPXI_2025-07-21_41.98
URGN,2025-06-06,60.51,URGN_trades_2025_06_06.parquet,URGN_2025-06-06_60.51
URGN,2025-06-12,71.23,URGN_trades_2025_06_12.parquet,URGN_2025-06-12_71.23
USAR,2025-03-18,30.22,USAR_trades_2025_03_18.parquet,USAR_2025-03-18_30.22
USAR,2025-04-04,61.54,USAR_trades_2025_04_04.parquet,USAR_2025-04-04_61.54
USAR,2025-04-07,30.46,USAR_trades_2025_04_07.parquet,USAR_2025-04-07_30.46
USAR,2025-04-14,61.25,USAR_trades_2025_04_14.parquet,USAR_2025-04-14_61.25
USAR,2025-04-16,37.20,USAR_trades_2025_04_16.parquet,USAR_2025-04-16_37.20
USAR,2025-07-15,33.67,USAR_trades_2025_07_15.parquet,USAR_2025-07-15_33.67
USAR,2025-10-13,34.87,USAR_trades_2025_10_13.parquet,USAR_2025-10-13_34.87
USARW,2025-03-17,33.09,USARW_trades_2025_03_17.parquet,USARW_2025-03-17_33.09
USARW,2025-03-18,36.00,USARW_trades_2025_03_18.parquet,USARW_2025-03-18_36.00
USARW,2025-04-04,91.18,USARW_trades_2025_04_04.parquet,USARW_2025-04-04_91.18
USARW,2025-04-07,64.72,USARW_trades_2025_04_07.parquet,USARW_2025-04-07_64.72
USARW,2025-04-14,69.75,USARW_trades_2025_04_14.parquet,USARW_2025-04-14_69.75
USARW,2025-04-16,97.27,USARW_trades_2025_04_16.parquet,USARW_2025-04-16_97.27
USARW,2025-04-24,43.33,USARW_trades_2025_04_24.parquet,USARW_2025-04-24_43.33
USARW,2025-06-04,47.50,USARW_trades_2025_06_04.parquet,USARW_2025-06-04_47.50
USARW,2025-06-12,33.21,USARW_trades_2025_06_12.parquet,USARW_2025-06-12_33.21
USARW,2025-07-10,33.33,USARW_trades_2025_07_10.parquet,USARW_2025-07-10_33.33
USARW,2025-07-15,54.35,USARW_trades_2025_07_15.parquet,USARW_2025-07-15_54.35
USARW,2025-08-12,39.02,USARW_trades_2025_08_12.parquet,USARW_2025-08-12_39.02
USARW,2025-10-02,56.35,USARW_trades_2025_10_02.parquet,USARW_2025-10-02_56.35
USARW,2025-10-03,46.93,USARW_trades_2025_10_03.parquet,USARW_2025-10-03_46.93
USARW,2025-10-07,31.45,USARW_trades_2025_10_07.parquet,USARW_2025-10-07_31.45
USARW,2025-10-09,38.56,USARW_trades_2025_10_09.parquet,USARW_2025-10-09_38.56
USARW,2025-10-10,36.18,USARW_trades_2025_10_10.parquet,USARW_2025-10-10_36.18
USARW,2025-10-13,54.71,USARW_trades_2025_10_13.parquet,USARW_2025-10-13_54.71
USEA,2025-06-13,49.26,USEA_trades_2025_06_13.parquet,USEA_2025-06-13_49.26
USEG,2025-01-21,175.86,USEG_trades_2025_01_21.parquet,USEG_2025-01-21_175.86
USEG,2025-02-03,58.93,USEG_trades_2025_02_03.parquet,USEG_2025-02-03_58.93
USEG,2025-06-13,93.66,USEG_trades_2025_06_13.parquet,USEG_2025-06-13_93.66
USEG,2025-06-17,39.36,USEG_trades_2025_06_17.parquet,USEG_2025-06-17_39.36
USGO,2025-02-03,32.83,USGO_trades_2025_02_03.parquet,USGO_2025-02-03_32.83
USGO,2025-09-22,34.64,USGO_trades_2025_09_22.parquet,USGO_2025-09-22_34.64
USGOW,2025-01-07,48.78,USGOW_trades_2025_01_07.parquet,USGOW_2025-01-07_48.78
USGOW,2025-01-10,31.76,USGOW_trades_2025_01_10.parquet,USGOW_2025-01-10_31.76
USGOW,2025-02-03,40.50,USGOW_trades_2025_02_03.parquet,USGOW_2025-02-03_40.50
USGOW,2025-09-24,42.05,USGOW_trades_2025_09_24.parquet,USGOW_2025-09-24_42.05
USGOW,2025-10-22,30.15,USGOW_trades_2025_10_22.parquet,USGOW_2025-10-22_30.15
USGOW,2025-10-29,30.43,USGOW_trades_2025_10_29.parquet,USGOW_2025-10-29_30.43
USIO,2025-01-07,62.22,USIO_trades_2025_01_07.parquet,USIO_2025-01-07_62.22
UTHR,2025-09-02,43.38,UTHR_trades_2025_09_02.parquet,UTHR_2025-09-02_43.38
UXIN,2025-07-11,39.58,UXIN_trades_2025_07_11.parquet,UXIN_2025-07-11_39.58
VAL.WS,2025-10-23,33.47,VAL.WS_trades_2025_10_23.parquet,VAL.WS_2025-10-23_33.47
VATE,2025-01-21,114.28,VATE_trades_2025_01_21.parquet,VATE_2025-01-21_114.28
VATE,2025-05-27,31.01,VATE_trades_2025_05_27.parquet,VATE_2025-05-27_31.01
VBIX,2025-02-07,63.55,VBIX_trades_2025_02_07.parquet,VBIX_2025-02-07_63.55
VBIX,2025-02-13,40.00,VBIX_trades_2025_02_13.parquet,VBIX_2025-02-13_40.00
VBIX,2025-03-12,63.95,VBIX_trades_2025_03_12.parquet,VBIX_2025-03-12_63.95
VBIX,2025-04-11,93.55,VBIX_trades_2025_04_11.parquet,VBIX_2025-04-11_93.55
VBIX,2025-04-23,63.40,VBIX_trades_2025_04_23.parquet,VBIX_2025-04-23_63.40
VBIX,2025-06-04,72.89,VBIX_trades_2025_06_04.parquet,VBIX_2025-06-04_72.89
VBIX,2025-06-05,40.00,VBIX_trades_2025_06_05.parquet,VBIX_2025-06-05_40.00
VBIX,2025-06-27,33.23,VBIX_trades_2025_06_27.parquet,VBIX_2025-06-27_33.23
VBIX,2025-08-08,30.62,VBIX_trades_2025_08_08.parquet,VBIX_2025-08-08_30.62
VBIX,2025-08-25,31.39,VBIX_trades_2025_08_25.parquet,VBIX_2025-08-25_31.39
VCICW,2025-09-08,257.38,VCICW_trades_2025_09_08.parquet,VCICW_2025-09-08_257.38
VCIG,2025-03-07,56.34,VCIG_trades_2025_03_07.parquet,VCIG_2025-03-07_56.34
VCIG,2025-03-14,33.75,VCIG_trades_2025_03_14.parquet,VCIG_2025-03-14_33.75
VCIG,2025-04-22,33.80,VCIG_trades_2025_04_22.parquet,VCIG_2025-04-22_33.80
VCIG,2025-06-23,37.50,VCIG_trades_2025_06_23.parquet,VCIG_2025-06-23_37.50
VCIG,2025-07-18,38.55,VCIG_trades_2025_07_18.parquet,VCIG_2025-07-18_38.55
VCIG,2025-07-25,41.59,VCIG_trades_2025_07_25.parquet,VCIG_2025-07-25_41.59
VCIG,2025-08-19,38.82,VCIG_trades_2025_08_19.parquet,VCIG_2025-08-19_38.82
VCIG,2025-08-26,39.57,VCIG_trades_2025_08_26.parquet,VCIG_2025-08-26_39.57
VCIG,2025-09-17,54.50,VCIG_trades_2025_09_17.parquet,VCIG_2025-09-17_54.50
VCIG,2025-10-23,49.15,VCIG_trades_2025_10_23.parquet,VCIG_2025-10-23_49.15
VCIG,2025-10-30,97.22,VCIG_trades_2025_10_30.parquet,VCIG_2025-10-30_97.22
VEEA,2025-05-14,52.98,VEEA_trades_2025_05_14.parquet,VEEA_2025-05-14_52.98
VEEA,2025-08-14,71.52,VEEA_trades_2025_08_14.parquet,VEEA_2025-08-14_71.52
VEEE,2025-01-03,42.18,VEEE_trades_2025_01_03.parquet,VEEE_2025-01-03_42.18
VEEE,2025-01-17,64.45,VEEE_trades_2025_01_17.parquet,VEEE_2025-01-17_64.45
VEEE,2025-04-08,82.90,VEEE_trades_2025_04_08.parquet,VEEE_2025-04-08_82.90
VEEE,2025-05-08,264.71,VEEE_trades_2025_05_08.parquet,VEEE_2025-05-08_264.71
VEEE,2025-09-03,34.51,VEEE_trades_2025_09_03.parquet,VEEE_2025-09-03_34.51
VEEE,2025-09-05,78.35,VEEE_trades_2025_09_05.parquet,VEEE_2025-09-05_78.35
VELO,2025-08-21,34.49,VELO_trades_2025_08_21.parquet,VELO_2025-08-21_34.49
VELO,2025-08-22,32.31,VELO_trades_2025_08_22.parquet,VELO_2025-08-22_32.31
VELO,2025-08-25,30.85,VELO_trades_2025_08_25.parquet,VELO_2025-08-25_30.85
VELO,2025-10-07,35.03,VELO_trades_2025_10_07.parquet,VELO_2025-10-07_35.03
VELO,2025-10-13,33.93,VELO_trades_2025_10_13.parquet,VELO_2025-10-13_33.93
VELO,2025-10-14,36.04,VELO_trades_2025_10_14.parquet,VELO_2025-10-14_36.04
VEON,2025-07-11,31.22,VEON_trades_2025_07_11.parquet,VEON_2025-07-11_31.22
VERA,2025-06-02,73.25,VERA_trades_2025_06_02.parquet,VERA_2025-06-02_73.25
VERI,2025-07-16,36.24,VERI_trades_2025_07_16.parquet,VERI_2025-07-16_36.24
VERI,2025-07-21,41.15,VERI_trades_2025_07_21.parquet,VERI_2025-07-21_41.15
VERI,2025-09-09,49.81,VERI_trades_2025_09_09.parquet,VERI_2025-09-09_49.81
VERI,2025-10-15,72.53,VERI_trades_2025_10_15.parquet,VERI_2025-10-15_72.53
VERO,2025-02-25,85.92,VERO_trades_2025_02_25.parquet,VERO_2025-02-25_85.92
VERO,2025-04-08,33.33,VERO_trades_2025_04_08.parquet,VERO_2025-04-08_33.33
VERO,2025-04-09,396.58,VERO_trades_2025_04_09.parquet,VERO_2025-04-09_396.58
VERO,2025-06-06,77.82,VERO_trades_2025_06_06.parquet,VERO_2025-06-06_77.82
VERU,2025-04-01,40.46,VERU_trades_2025_04_01.parquet,VERU_2025-04-01_40.46
VERU,2025-05-28,30.65,VERU_trades_2025_05_28.parquet,VERU_2025-05-28_30.65
VFC,2025-04-09,30.18,VFC_trades_2025_04_09.parquet,VFC_2025-04-09_30.18
VFF,2025-08-11,42.44,VFF_trades_2025_08_11.parquet,VFF_2025-08-11_42.44
VHC,2025-06-06,41.02,VHC_trades_2025_06_06.parquet,VHC_2025-06-06_41.02
VHC,2025-08-04,33.96,VHC_trades_2025_08_04.parquet,VHC_2025-08-04_33.96
VHC,2025-09-04,33.96,VHC_trades_2025_09_04.parquet,VHC_2025-09-04_33.96
VHC,2025-10-17,70.59,VHC_trades_2025_10_17.parquet,VHC_2025-10-17_70.59
VICR,2025-07-23,39.38,VICR_trades_2025_07_23.parquet,VICR_2025-07-23_39.38
VICR,2025-10-22,36.61,VICR_trades_2025_10_22.parquet,VICR_2025-10-22_36.61
VIOT,2025-07-07,72.29,VIOT_trades_2025_07_07.parquet,VIOT_2025-07-07_72.29
VIOT,2025-07-08,34.47,VIOT_trades_2025_07_08.parquet,VIOT_2025-07-08_34.47
VIOT,2025-07-10,32.05,VIOT_trades_2025_07_10.parquet,VIOT_2025-07-10_32.05
VIR,2025-01-08,83.14,VIR_trades_2025_01_08.parquet,VIR_2025-01-08_83.14
VIR,2025-08-27,31.08,VIR_trades_2025_08_27.parquet,VIR_2025-08-27_31.08
VIVK,2025-01-13,32.44,VIVK_trades_2025_01_13.parquet,VIVK_2025-01-13_32.44
VIVK,2025-04-07,38.15,VIVK_trades_2025_04_07.parquet,VIVK_2025-04-07_38.15
VIVK,2025-05-30,49.45,VIVK_trades_2025_05_30.parquet,VIVK_2025-05-30_49.45
VIVK,2025-06-20,38.43,VIVK_trades_2025_06_20.parquet,VIVK_2025-06-20_38.43
VIVS,2025-08-29,59.89,VIVS_trades_2025_08_29.parquet,VIVS_2025-08-29_59.89
VIVS,2025-09-03,32.48,VIVS_trades_2025_09_03.parquet,VIVS_2025-09-03_32.48
VIVS,2025-10-30,39.13,VIVS_trades_2025_10_30.parquet,VIVS_2025-10-30_39.13
VMAR,2025-01-10,156.58,VMAR_trades_2025_01_10.parquet,VMAR_2025-01-10_156.58
VMAR,2025-01-15,82.14,VMAR_trades_2025_01_15.parquet,VMAR_2025-01-15_82.14
VMAR,2025-02-27,38.24,VMAR_trades_2025_02_27.parquet,VMAR_2025-02-27_38.24
VMAR,2025-04-02,116.90,VMAR_trades_2025_04_02.parquet,VMAR_2025-04-02_116.90
VMAR,2025-04-03,56.80,VMAR_trades_2025_04_03.parquet,VMAR_2025-04-03_56.80
VNCE,2025-01-23,137.02,VNCE_trades_2025_01_23.parquet,VNCE_2025-01-23_137.02
VNCE,2025-09-11,153.01,VNCE_trades_2025_09_11.parquet,VNCE_2025-09-11_153.01
VOR,2025-01-06,36.36,VOR_trades_2025_01_06.parquet,VOR_2025-01-06_36.36
VOR,2025-05-13,56.52,VOR_trades_2025_05_13.parquet,VOR_2025-05-13_56.52
VOR,2025-05-16,60.44,VOR_trades_2025_05_16.parquet,VOR_2025-05-16_60.44
VOR,2025-06-20,30.37,VOR_trades_2025_06_20.parquet,VOR_2025-06-20_30.37
VOR,2025-06-23,58.14,VOR_trades_2025_06_23.parquet,VOR_2025-06-23_58.14
VOR,2025-06-24,62.07,VOR_trades_2025_06_24.parquet,VOR_2025-06-24_62.07
VOR,2025-06-25,103.58,VOR_trades_2025_06_25.parquet,VOR_2025-06-25_103.58
VOR,2025-06-26,127.27,VOR_trades_2025_06_26.parquet,VOR_2025-06-26_127.27
VOR,2025-06-27,38.20,VOR_trades_2025_06_27.parquet,VOR_2025-06-27_38.20
VOR,2025-06-30,64.15,VOR_trades_2025_06_30.parquet,VOR_2025-06-30_64.15
VOR,2025-07-03,35.52,VOR_trades_2025_07_03.parquet,VOR_2025-07-03_35.52
VOR,2025-07-07,67.54,VOR_trades_2025_07_07.parquet,VOR_2025-07-07_67.54
VOR,2025-08-13,38.55,VOR_trades_2025_08_13.parquet,VOR_2025-08-13_38.55
VRA,2025-06-16,34.83,VRA_trades_2025_06_16.parquet,VRA_2025-06-16_34.83
VRAX,2025-01-06,31.69,VRAX_trades_2025_01_06.parquet,VRAX_2025-01-06_31.69
VRAX,2025-04-11,52.88,VRAX_trades_2025_04_11.parquet,VRAX_2025-04-11_52.88
VRME,2025-01-08,128.10,VRME_trades_2025_01_08.parquet,VRME_2025-01-08_128.10
VRME,2025-01-10,85.12,VRME_trades_2025_01_10.parquet,VRME_2025-01-10_85.12
VRME,2025-01-13,94.51,VRME_trades_2025_01_13.parquet,VRME_2025-01-13_94.51
VRME,2025-01-15,52.81,VRME_trades_2025_01_15.parquet,VRME_2025-01-15_52.81
VRME,2025-07-31,115.68,VRME_trades_2025_07_31.parquet,VRME_2025-07-31_115.68
VRME,2025-09-19,45.85,VRME_trades_2025_09_19.parquet,VRME_2025-09-19_45.85
VRME,2025-10-20,30.97,VRME_trades_2025_10_20.parquet,VRME_2025-10-20_30.97
VRTL,2025-04-09,41.79,VRTL_trades_2025_04_09.parquet,VRTL_2025-04-09_41.79
VRTL,2025-04-23,39.87,VRTL_trades_2025_04_23.parquet,VRTL_2025-04-23_39.87
VS,2025-01-17,97.40,VS_trades_2025_01_17.parquet,VS_2025-01-17_97.40
VSA,2025-06-06,36.20,VSA_trades_2025_06_06.parquet,VSA_2025-06-06_36.20
VSA,2025-07-11,32.61,VSA_trades_2025_07_11.parquet,VSA_2025-07-11_32.61
VSA,2025-07-14,38.54,VSA_trades_2025_07_14.parquet,VSA_2025-07-14_38.54
VSA,2025-09-09,30.74,VSA_trades_2025_09_09.parquet,VSA_2025-09-09_30.74
VSAT,2025-01-21,41.17,VSAT_trades_2025_01_21.parquet,VSAT_2025-01-21_41.17
VSAT,2025-08-06,34.29,VSAT_trades_2025_08_06.parquet,VSAT_2025-08-06_34.29
VSEE,2025-01-13,57.58,VSEE_trades_2025_01_13.parquet,VSEE_2025-01-13_57.58
VSEE,2025-07-14,33.60,VSEE_trades_2025_07_14.parquet,VSEE_2025-07-14_33.60
VSEE,2025-10-16,86.29,VSEE_trades_2025_10_16.parquet,VSEE_2025-10-16_86.29
VSEE,2025-10-28,308.10,VSEE_trades_2025_10_28.parquet,VSEE_2025-10-28_308.10
VSEE,2025-10-29,41.51,VSEE_trades_2025_10_29.parquet,VSEE_2025-10-29_41.51
VSME,2025-04-24,41.38,VSME_trades_2025_04_24.parquet,VSME_2025-04-24_41.38
VSME,2025-06-24,34.57,VSME_trades_2025_06_24.parquet,VSME_2025-06-24_34.57
VSME,2025-08-26,53.66,VSME_trades_2025_08_26.parquet,VSME_2025-08-26_53.66
VSME,2025-10-10,36.15,VSME_trades_2025_10_10.parquet,VSME_2025-10-10_36.15
