dest_dir,path,schema_fingerprint,schema_ok,timestamp_col_used,n_trades,unit_guess,unit_ok,pct_whole_second,granularity_ok,rows_ok,min_ts,max_ts,error,PASS
BKKT_2025-10-02_45.80,data/filtered/BKKT_2025-10-02_45.80/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,125217,ns,True,0.0011819481380323758,True,True,1759392039466000000,1759449596098000000,,True
BKSY_2025-01-28_32.14,data/filtered/BKSY_2025-01-28_32.14/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,60235,ns,True,0.0006640657425085084,True,True,1738055361235000000,1738112360632000000,,True
BKSY_2025-05-08_34.32,data/filtered/BKSY_2025-05-08_34.32/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,23268,ns,True,0.0020629190304280558,True,True,1746691202623000000,1746748785034000000,,True
BKYI_2025-01-10_34.72,data/filtered/BKYI_2025-01-10_34.72/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,15548,ns,True,0.0015436068947774634,True,True,1736499668816000000,1736557189689000000,,True
BKYI_2025-01-15_168.61,data/filtered/BKYI_2025-01-15_168.61/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,703825,ns,True,0.0009306290626221006,True,True,1736931640203000000,1736989195020000000,,True
BKYI_2025-10-27_155.81,data/filtered/BKYI_2025-10-27_155.81/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,891724,ns,True,0.0008231246439481274,True,True,1761555600012000000,1761609599091000000,,True
BLBX_2025-01-22_255.02,data/filtered/BLBX_2025-01-22_255.02/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,995510,ns,True,0.0009090817771795361,True,True,1737536711922000000,1737593998420000000,,True
BLBX_2025-01-28_51.04,data/filtered/BLBX_2025-01-28_51.04/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,13994,ns,True,0.0007145919679862799,True,True,1738054837363000000,1738112369744000000,,True
BLBX_2025-10-08_30.23,data/filtered/BLBX_2025-10-08_30.23/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3896,ns,True,0.000513347022587269,True,True,1759920933176000000,1759967979842000000,,True
BLBX_2025-10-13_71.17,data/filtered/BLBX_2025-10-13_71.17/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,58986,ns,True,0.0006950801885193097,True,True,1760355406753000000,1760399971648000000,,True
BLBX_2025-10-14_39.49,data/filtered/BLBX_2025-10-14_39.49/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,12417,ns,True,0.0011274865104292503,True,True,1760428800038000000,1760486317645000000,,True
BLIN_2025-01-06_53.63,data/filtered/BLIN_2025-01-06_53.63/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4925,ns,True,0.0006091370558375635,True,True,1736154057493000000,1736211443443000000,,True
BLIN_2025-04-02_34.16,data/filtered/BLIN_2025-04-02_34.16/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1373,ns,True,0.0007283321194464676,True,True,1743595201870000000,1743638379844000000,,True
BLIV_2025-04-09_106.45,data/filtered/BLIV_2025-04-09_106.45/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,35140,ns,True,0.00099601593625498,True,True,1744200093581000000,1744243198777000000,,True
BLIV_2025-04-23_30.26,data/filtered/BLIV_2025-04-23_30.26/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1945,ns,True,0.0005141388174807198,True,True,1745403876298000000,1745452247213000000,,True
BLIV_2025-07-30_38.61,data/filtered/BLIV_2025-07-30_38.61/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,962,ns,True,0.0,True,True,1753868500880000000,1753917532999000000,,True
BLMZ_2025-03-20_30.63,data/filtered/BLMZ_2025-03-20_30.63/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,905,ns,True,0.0011049723756906078,True,True,1742462378337000000,1742515103703000000,,True
BLMZ_2025-05-01_50.20,data/filtered/BLMZ_2025-05-01_50.20/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,8189,ns,True,0.0013432653559653192,True,True,1746086543496000000,1746143997795000000,,True
BLMZ_2025-05-06_113.90,data/filtered/BLMZ_2025-05-06_113.90/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,210499,ns,True,0.0010261331407750156,True,True,1746518400337000000,1746575997707000000,,True
BLMZ_2025-05-15_31.31,data/filtered/BLMZ_2025-05-15_31.31/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6959,ns,True,0.0008621928437993965,True,True,1747296020210000000,1747353265046000000,,True
BLMZ_2025-05-20_283.10,data/filtered/BLMZ_2025-05-20_283.10/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,637610,ns,True,0.0010539357914712754,True,True,1747728101567000000,1747785596409000000,,True
BLMZ_2025-05-23_93.43,data/filtered/BLMZ_2025-05-23_93.43/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,341298,ns,True,0.000946387028344731,True,True,1747987200020000000,1748044799507000000,,True
BLMZ_2025-07-15_99.93,data/filtered/BLMZ_2025-07-15_99.93/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,325124,ns,True,0.0009258006176105117,True,True,1752566400022000000,1752623999969000000,,True
BLMZ_2025-07-22_64.26,data/filtered/BLMZ_2025-07-22_64.26/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,226384,ns,True,0.0009806346738285392,True,True,1753171200023000000,1753228793971000000,,True
BLMZ_2025-09-19_37.72,data/filtered/BLMZ_2025-09-19_37.72/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,26014,ns,True,0.0009610209886983932,True,True,1758268931936000000,1758326391035000000,,True
BLMZ_2025-10-08_48.11,data/filtered/BLMZ_2025-10-08_48.11/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,23066,ns,True,0.0010838463539408654,True,True,1759911052377000000,1759967999752000000,,True
BLMZ_2025-10-28_37.66,data/filtered/BLMZ_2025-10-28_37.66/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,28135,ns,True,0.0007819441976186245,True,True,1761638400025000000,1761695931610000000,,True
BLNE_2025-03-25_30.47,data/filtered/BLNE_2025-03-25_30.47/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,11923,ns,True,0.0026000167743017695,True,True,1742891258059000000,1742947164635000000,,True
BLNE_2025-03-26_67.55,data/filtered/BLNE_2025-03-26_67.55/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,288488,ns,True,0.0008457890796150966,True,True,1742976496776000000,1743033595207000000,,True
BLNE_2025-06-18_59.21,data/filtered/BLNE_2025-06-18_59.21/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,21266,ns,True,0.0013166556945358788,True,True,1750233747731000000,1750291197529000000,,True
BLNE_2025-06-20_33.64,data/filtered/BLNE_2025-06-20_33.64/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,12537,ns,True,0.001994097471484406,True,True,1750406400056000000,1750463998974000000,,True
BLNE_2025-06-24_46.36,data/filtered/BLNE_2025-06-24_46.36/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,32647,ns,True,0.001041443317915888,True,True,1750752026305000000,1750809592685000000,,True
BLNE_2025-07-22_65.66,data/filtered/BLNE_2025-07-22_65.66/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,59407,ns,True,0.0010436480549430203,True,True,1753171206946000000,1753228799922000000,,True
BLNE_2025-08-27_41.78,data/filtered/BLNE_2025-08-27_41.78/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,45319,ns,True,0.0011694874114609767,True,True,1756281600059000000,1756339190273000000,,True
BLNE_2025-09-15_41.20,data/filtered/BLNE_2025-09-15_41.20/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,16827,ns,True,0.0004159980982944078,True,True,1757923241440000000,1757980782870000000,,True
BLRX_2025-05-30_104.96,data/filtered/BLRX_2025-05-30_104.96/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,336471,ns,True,0.0009867120791985046,True,True,1748602836025000000,1748649593111000000,,True
BMA_2025-10-27_46.97,data/filtered/BMA_2025-10-27_46.97/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,44471,ns,True,0.0006296237997796317,True,True,1761552000010000000,1761609433284000000,,True
BMEA_2025-06-03_73.55,data/filtered/BMEA_2025-06-03_73.55/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,210834,ns,True,0.0009059259891668327,True,True,1748937702709000000,1748995196853000000,,True
BMEA_2025-10-06_39.07,data/filtered/BMEA_2025-10-06_39.07/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,78443,ns,True,0.0008158790459314407,True,True,1759748448342000000,1759795199686000000,,True
BMGL_2025-05-14_44.44,data/filtered/BMGL_2025-05-14_44.44/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,26389,ns,True,0.0009852590094357498,True,True,1747209687798000000,1747267191212000000,,True
BMGL_2025-05-15_91.58,data/filtered/BMGL_2025-05-15_91.58/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,67265,ns,True,0.0014569241061473278,True,True,1747296000044000000,1747353501096000000,,True
BMGL_2025-05-16_37.64,data/filtered/BMGL_2025-05-16_37.64/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,48022,ns,True,0.0008745991420598892,True,True,1747382400043000000,1747439987578000000,,True
BMGL_2025-05-30_590.38,data/filtered/BMGL_2025-05-30_590.38/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,838739,ns,True,0.0008047795559762929,True,True,1748592012610000000,1748649599540000000,,True
BMGL_2025-06-02_54.61,data/filtered/BMGL_2025-06-02_54.61/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,637164,ns,True,0.0013842589976834848,True,True,1748851200033000000,1748908796096000000,,True
BMGL_2025-06-03_35.20,data/filtered/BMGL_2025-06-03_35.20/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,214682,ns,True,0.00133686103166544,True,True,1748937600036000000,1748995197864000000,,True
BMGL_2025-07-07_32.56,data/filtered/BMGL_2025-07-07_32.56/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,8731,ns,True,0.0008017409231474057,True,True,1751875200047000000,1751932684905000000,,True
BMGL_2025-07-09_104.95,data/filtered/BMGL_2025-07-09_104.95/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,700200,ns,True,0.0009711510996858041,True,True,1752048004462000000,1752105581268000000,,True
BMGL_2025-07-14_102.22,data/filtered/BMGL_2025-07-14_102.22/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,146741,ns,True,0.000919988278667857,True,True,1752480040205000000,1752537567547000000,,True
BMRA_2025-01-16_262.86,data/filtered/BMRA_2025-01-16_262.86/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,609639,ns,True,0.0009973115237050124,True,True,1737019231378000000,1737075594445000000,,True
BMRA_2025-02-10_49.45,data/filtered/BMRA_2025-02-10_49.45/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,11336,ns,True,0.0020289343683839098,True,True,1739178037678000000,1739235556659000000,,True
BMRA_2025-02-18_32.53,data/filtered/BMRA_2025-02-18_32.53/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,9771,ns,True,0.0019445297308361479,True,True,1739869267903000000,1739926788343000000,,True
BMRA_2025-08-14_51.82,data/filtered/BMRA_2025-08-14_51.82/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,317467,ns,True,0.0011497257982719465,True,True,1755172800186000000,1755215989562000000,,True
BNAI_2025-02-10_156.07,data/filtered/BNAI_2025-02-10_156.07/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,344890,ns,True,0.001197483255530749,True,True,1739178038250000000,1739235599842000000,,True
BNBX_2025-10-22_80.41,data/filtered/BNBX_2025-10-22_80.41/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,514611,ns,True,0.0010784845252044747,True,True,1761121096258000000,1761177595141000000,,True
BNC_2025-08-11_63.74,data/filtered/BNC_2025-08-11_63.74/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,24531,ns,True,0.0021197668256491787,True,True,1754899200030000000,1754956787126000000,,True
BNC_2025-08-13_34.18,data/filtered/BNC_2025-08-13_34.18/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,7426,ns,True,0.004174521949905737,True,True,1755072000033000000,1755129569093000000,,True
BNGO_2025-04-10_49.35,data/filtered/BNGO_2025-04-10_49.35/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,11096,ns,True,0.0005407354001441961,True,True,1744272115649000000,1744329575226000000,,True
BNGO_2025-05-15_32.35,data/filtered/BNGO_2025-05-15_32.35/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5399,ns,True,0.0007408779403593258,True,True,1747296070880000000,1747353500805000000,,True
BNR_2025-06-12_39.20,data/filtered/BNR_2025-06-12_39.20/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1145,ns,True,0.0,True,True,1749731082482000000,1749772661834000000,,True
BNR_2025-07-23_62.70,data/filtered/BNR_2025-07-23_62.70/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,6533,ns,True,0.00015306903413439462,True,True,1753277046029000000,1753314617624000000,,True
BNR_2025-08-18_43.58,data/filtered/BNR_2025-08-18_43.58/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4553,ns,True,0.000658906215681968,True,True,1755504187746000000,1755561154179000000,,True
BNRG_2025-01-10_33.04,data/filtered/BNRG_2025-01-10_33.04/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,11287,ns,True,0.00017719500310091257,True,True,1736499603708000000,1736557056197000000,,True
BNRG_2025-01-21_37.78,data/filtered/BNRG_2025-01-21_37.78/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,4645,ns,True,0.0004305705059203445,True,True,1737450291705000000,1737507394430000000,,True
BNRG_2025-02-18_34.43,data/filtered/BNRG_2025-02-18_34.43/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,1114,ns,True,0.0008976660682226212,True,True,1739869456359000000,1739926679182000000,,True
BNRG_2025-05-23_35.45,data/filtered/BNRG_2025-05-23_35.45/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,29220,ns,True,0.0007871321013004791,True,True,1747987388141000000,1748044766159000000,,True
BNRG_2025-05-29_31.91,data/filtered/BNRG_2025-05-29_31.91/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,8952,ns,True,0.0005585344057193923,True,True,1748505685953000000,1748562434237000000,,True
BNZI_2025-01-29_63.20,data/filtered/BNZI_2025-01-29_63.20/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,88108,ns,True,0.0011122713034003723,True,True,1738141200040000000,1738198799598000000,,True
BNZI_2025-01-30_39.90,data/filtered/BNZI_2025-01-30_39.90/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,196776,ns,True,0.0008740903362198642,True,True,1738227600025000000,1738285199625000000,,True
BNZI_2025-03-14_33.26,data/filtered/BNZI_2025-03-14_33.26/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3640,ns,True,0.0002747252747252747,True,True,1741942457213000000,1741996718320000000,,True
BNZI_2025-03-18_37.61,data/filtered/BNZI_2025-03-18_37.61/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,17418,ns,True,0.0004018831094270295,True,True,1742285072048000000,1742342374590000000,,True
BNZI_2025-03-26_46.60,data/filtered/BNZI_2025-03-26_46.60/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,25694,ns,True,0.001050828987312213,True,True,1742976000056000000,1743033588949000000,,True
BNZI_2025-06-16_78.69,data/filtered/BNZI_2025-06-16_78.69/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,73660,ns,True,0.0009231604670105892,True,True,1750060800057000000,1750118386614000000,,True
BNZI_2025-08-08_39.87,data/filtered/BNZI_2025-08-08_39.87/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,5571,ns,True,0.0007180039490217197,True,True,1754640164450000000,1754697549455000000,,True
BODI_2025-01-16_31.58,data/filtered/BODI_2025-01-16_31.58/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,705,ns,True,0.0,True,True,1737028627714000000,1737075039762000000,,True
BODI_2025-06-10_50.14,data/filtered/BODI_2025-06-10_50.14/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,9459,ns,True,0.0008457553652605984,True,True,1749561979675000000,1749599853811000000,,True
BODI_2025-08-06_50.52,data/filtered/BODI_2025-08-06_50.52/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,2546,ns,True,0.00039277297721916735,True,True,1754487000886000000,1754523980679000000,,True
BOF_2025-10-21_44.15,data/filtered/BOF_2025-10-21_44.15/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,387308,ns,True,0.001076662501161866,True,True,1761042617826000000,1761091183809000000,,True
BOLT_2025-05-21_40.25,data/filtered/BOLT_2025-05-21_40.25/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,11945,ns,True,0.001088321473419841,True,True,1747817207358000000,1747871786808000000,,True
BON_2025-02-28_73.68,data/filtered/BON_2025-02-28_73.68/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,20905,ns,True,0.0008610380291796221,True,True,1740739295824000000,1740790486748000000,,True
BON_2025-03-12_55.27,data/filtered/BON_2025-03-12_55.27/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,3446,ns,True,0.0014509576320371445,True,True,1741767180248000000,1741823983517000000,,True
BON_2025-03-13_84.19,data/filtered/BON_2025-03-13_84.19/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,69332,ns,True,0.001442335429527491,True,True,1741852919156000000,1741910385239000000,,True
BON_2025-03-14_300.98,data/filtered/BON_2025-03-14_300.98/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,349232,ns,True,0.0009220231822971549,True,True,1741939200057000000,1741996795257000000,,True
BON_2025-04-07_59.66,data/filtered/BON_2025-04-07_59.66/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,42719,ns,True,0.001264074533579906,True,True,1744012800039000000,1744070390872000000,,True
BON_2025-04-11_119.11,data/filtered/BON_2025-04-11_119.11/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,351687,ns,True,0.0011174709329602743,True,True,1744358406656000000,1744415994527000000,,True
BON_2025-04-29_58.31,data/filtered/BON_2025-04-29_58.31/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,133961,ns,True,0.0009555019744552519,True,True,1745913600028000000,1745971193845000000,,True
BON_2025-05-14_59.29,data/filtered/BON_2025-05-14_59.29/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,70998,ns,True,0.0007605848052057804,True,True,1747209618855000000,1747267187375000000,,True
BON_2025-05-16_62.19,data/filtered/BON_2025-05-16_62.19/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,173977,ns,True,0.001172568787828276,True,True,1747382400027000000,1747439397449000000,,True
BON_2025-05-20_42.31,data/filtered/BON_2025-05-20_42.31/trades.parquet,"[[""duckdb_schema"", null], [""price"", ""DOUBLE""], [""sip_timestamp"", ""INT64""], [""size"", ""INT64""]]",True,sip_timestamp,59463,ns,True,0.0012108369910700772,True,True,1747728000027000000,1747785581106000000,,True
